Filename,ContaminationFraction,KernelScale,Lambda,NumExpansionDimensions,StandardizeData,BetaTolerance,GradientTolerance,IterationLimit,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
PieChart1,LOF,auto,1,auto,0,0.0001,0.0001,1000,8,0.1707317073170731,0.073170731707317,0.0975609756097561,0.1463414634146341,0.1219512195121951,0.0975609756097561,0.0975609756097561,0.1463414634146341,0.1219512195121951,0.0975609756097561
PieChart1,LOF,auto,auto,auto,0,0.0001,0.0001,1000,8,0.1951219512195122,0.1707317073170731,0.1219512195121951,0.1463414634146341,0.073170731707317,0.1951219512195122,0.1463414634146341,0.1707317073170731,0.1707317073170731,0.1463414634146341
PieChart1,0.15,auto,auto,auto,0,0.0001,0.0001,1000,0,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024
PieChart1,0.15,0.01,auto,auto,0,0.0001,0.0001,1000,0,0.1317365269461078,0.1197604790419161,0.1916167664670658,0.0359281437125748,0.1077844311377245,0.1317365269461078,0.1197604790419161,0.1197604790419161,0.0718562874251497,0.1077844311377245
PieChart1,0.15,auto,0.01,auto,0,0.0001,0.0001,1000,0,0.251497005988024,0.1916167664670658,0.2155688622754491,0.2035928143712574,0.1796407185628742,0.1796407185628742,0.2275449101796407,0.1916167664670658,0.1796407185628742,0.251497005988024
PieChart1,0.15,auto,auto,auto,1,0.0001,0.0001,1000,0,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.2634730538922156
PieChart1,0.15,auto,auto,auto,0,1e-05,0.0001,1000,0,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024
PieChart1,0.15,auto,auto,auto,0,0.0001,1e-05,1000,0,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024
PieChart1,0.15,auto,auto,auto,0,0.0001,1e-06,1000,0,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024
PieChart1,0.15,auto,auto,auto,0,0.0001,1e-06,2000,0,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024
PieChart1,0.15,auto,auto,auto,0,0.0001,1e-06,500,0,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024,0.251497005988024
