R,Sk,ARI
CostaMadre1_512_FALSE_auto_def,CostaMadre1_256_0.9_auto_0.9_False_None_True,0.8606062470681768
CostaMadre1_512_FALSE_auto_def,CostaMadre1_512_0.9_auto_0.9_False_None_False,0.8709012230327119
CostaMadre1_512_FALSE_auto_def,CostaMadre1_512_auto_auto_0.9_False_None_False,0.8668639435432332
CostaMadre1_512_FALSE_auto_def,CostaMadre1_512_0.9_auto_1.0_False_None_False,0.860392379567536
CostaMadre1_512_FALSE_auto_def,CostaMadre1_512_0.9_auto_0.9_True_None_False,0.5081494295989866
CostaMadre1_512_FALSE_auto_def,CostaMadre1_512_0.9_auto_0.9_False_1_False,0.8629214689886328
CostaMadre1_512_FALSE_auto_def,CostaMadre1_512_0.9_auto_0.9_False_None_True,0.87098735988967
CostaMadre1_512_FALSE_auto_def,CostaMadre1_512_1.0_auto_0.9_False_None_True,0.8651687098180116
CostaMadre1_512_FALSE_auto_def,CostaMadre1_512_auto_auto_0.9_False_None_True,0.8568172848507285
CostaMadre1_512_FALSE_auto_def,CostaMadre1_512_0.9_auto_1.0_False_None_True,0.8703815565469525
CostaMadre1_512_FALSE_auto_def,CostaMadre1_512_0.9_auto_0.8_False_None_True,0.8666449125916492
CostaMadre1_512_FALSE_auto_def,CostaMadre1_512_0.9_auto_0.9_True_None_True,0.5030776504297557
CostaMadre1_512_FALSE_auto_def,CostaMadre1_512_0.9_auto_0.9_False_1_True,0.8634214377003819
CostaMadre1_512_TRUE_auto_def,CostaMadre1_256_0.9_auto_0.9_False_None_True,0.8503187336474114
CostaMadre1_512_TRUE_auto_def,CostaMadre1_128_0.9_auto_0.9_False_None_True,0.8274438322648813
CostaMadre1_512_TRUE_auto_def,CostaMadre1_256_1.0_auto_0.8_False_None_True,0.8780368943005431
CostaMadre1_512_TRUE_auto_def,CostaMadre1_256_1.0_auto_0.9_True_None_True,0.45113055069656127
CostaMadre1_512_TRUE_auto_def,CostaMadre1_256_1.0_auto_0.9_False_1_True,0.908298295420854
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_512_1.0_auto_0.9_False_1_False,0.3685547336575636
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_256_1.0_auto_0.9_False_1_False,0.37671731017049126
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_128_1.0_auto_0.9_False_1_False,0.3780767350645833
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_256_0.9_auto_0.9_False_1_False,0.43521739703920526
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_256_auto_auto_0.9_False_1_False,0.42161060575700715
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_256_0.9_auto_1.0_False_1_False,0.40800756537547195
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_256_0.9_auto_0.8_False_1_False,0.4107270886846725
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_256_0.9_auto_0.9_True_1_False,0.7385858907460146
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_256_0.9_auto_0.9_False_None_False,0.4202499700020298
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_256_0.9_auto_0.9_False_1_True,0.42297041853227335
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_512_0.9_auto_0.9_False_1_True,0.4120867766031695
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_128_0.9_auto_0.9_False_1_True,0.413450107098339
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_256_1.0_auto_0.9_False_1_True,0.37535559698013105
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_256_auto_auto_0.9_False_1_True,0.4297749567871346
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_256_0.9_auto_1.0_False_1_True,0.4243330845694224
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_256_0.9_auto_0.8_False_1_True,0.41889257586086126
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_256_0.9_auto_0.9_True_1_True,0.7438559635319266
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_256_0.9_auto_0.9_False_None_True,0.4107273079033505
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_512_0.9_auto_0.9_False_1_False,0.4066458190739479
CostaMadre1_512_TRUE_0.1_def,CostaMadre1_128_0.9_auto_0.9_False_1_False,0.41344818801053207
CostaMadre1_512_TRUE_auto_def,CostaMadre1_256_0.9_auto_0.9_False_1_False,0.8205344247886959
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_512_1.0_auto_0.9_False_1_False,0.9164231570439096
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_256_1.0_auto_0.9_False_1_False,0.9024709663816065
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_512_0.9_auto_0.9_False_1_False,0.8630890906473745
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_512_1.0_auto_1.0_False_1_False,0.9011664685870574
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_512_1.0_auto_0.8_False_1_False,0.9003355115101627
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_512_1.0_auto_0.9_True_1_False,0.454950218841398
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_512_1.0_auto_0.9_False_None_False,0.8986798494599565
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_512_1.0_auto_0.9_False_1_True,0.90775132438001
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_512_1.0_auto_0.9_False_None_True,0.9057016948288767
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_256_1.0_auto_0.9_False_None_False,0.9007729346577926
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_512_0.9_auto_0.9_False_None_False,0.8523499660649463
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_512_1.0_auto_1.0_False_None_False,0.9192488017216273
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_512_1.0_auto_1.0_True_None_False,0.4474236614329008
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_512_1.0_auto_1.0_False_None_True,0.8972158320309569
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_256_1.0_auto_1.0_False_None_False,0.9190058757978441
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_512_0.9_auto_1.0_False_None_False,0.8614337049998104
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_128_1.0_auto_1.0_False_None_False,0.8782853358061489
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_256_0.9_auto_1.0_False_None_False,0.8760256336145877
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_256_1.0_auto_1.0_True_None_False,0.46252242622386996
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_256_1.0_auto_1.0_False_1_False,0.9007802449908234
CostaMadre1_512_TRUE_auto_0.9,CostaMadre1_256_1.0_auto_1.0_False_None_True,0.8759800649939588
CostaMadre1_512_TRUE_auto_0.8,CostaMadre1_256_1.0_auto_1.0_False_None_False,0.9113408220186183
CostaMadre1_512_TRUE_auto_0.8,CostaMadre1_512_1.0_auto_1.0_False_None_False,0.9116059298793375
CostaMadre1_512_TRUE_auto_0.8,CostaMadre1_512_0.9_auto_1.0_False_None_False,0.8539901746198092
CostaMadre1_512_TRUE_auto_0.8,CostaMadre1_512_1.0_auto_0.9_False_None_False,0.8911187499673376
CostaMadre1_512_TRUE_auto_0.8,CostaMadre1_512_1.0_auto_1.0_True_None_False,0.4423305409564572
CostaMadre1_512_TRUE_auto_0.8,CostaMadre1_512_1.0_auto_1.0_False_1_False,0.8935993862137939
CostaMadre1_512_TRUE_auto_0.8,CostaMadre1_512_1.0_auto_1.0_False_None_True,0.8895609889531992
CostaMadre1_512_TRUE_auto_0.8,CostaMadre1_128_1.0_auto_1.0_False_None_False,0.8707162807556249
CostaMadre1_512_TRUE_auto_0.8,CostaMadre1_256_0.9_auto_1.0_False_None_False,0.8685104286181801
CostaMadre1_512_TRUE_auto_0.8,CostaMadre1_256_1.0_auto_0.9_False_None_False,0.8932044088752542
CostaMadre1_512_TRUE_auto_0.8,CostaMadre1_256_1.0_auto_1.0_True_None_False,0.4573103098434143
CostaMadre1_512_TRUE_auto_0.8,CostaMadre1_256_1.0_auto_1.0_False_1_False,0.8931893512708935
CostaMadre1_512_TRUE_auto_0.8,CostaMadre1_256_1.0_auto_1.0_False_None_True,0.868462825721293
KungChi3_512_TRUE_auto_def,KungChi3_100_auto_auto_1.0_False_None_False,0.840630279714424
KungChi3_512_TRUE_auto_def,KungChi3_128_auto_auto_1.0_False_None_False,0.8509880342902955
KungChi3_512_TRUE_auto_def,KungChi3_256_auto_auto_1.0_False_None_False,0.9059193001898589
KungChi3_512_TRUE_auto_def,KungChi3_512_auto_auto_1.0_False_None_False,0.8914882559335624
KungChi3_512_TRUE_auto_def,KungChi3_256_1.0_auto_1.0_False_None_False,0.8394299914826032
KungChi3_512_TRUE_auto_def,KungChi3_256_0.9_auto_1.0_False_None_False,0.8011016875218105
KungChi3_512_TRUE_auto_def,KungChi3_256_auto_auto_0.9_False_None_False,0.9011089521044268
KungChi3_512_TRUE_auto_def,KungChi3_256_auto_auto_1.0_True_None_False,0.25922887574320674
KungChi3_512_TRUE_auto_def,KungChi3_256_auto_auto_1.0_False_1_False,0.8816609779741207
KungChi3_512_TRUE_auto_def,KungChi3_256_auto_auto_1.0_False_None_True,0.8301120972151221
KungChi3_512_TRUE_auto_def,KungChi3_512_1.0_auto_1.0_False_None_False,0.87874084439444
KungChi3_512_TRUE_auto_def,KungChi3_512_0.9_auto_1.0_False_None_False,0.8231340601003051
KungChi3_512_TRUE_auto_def,KungChi3_512_auto_auto_0.9_False_None_False,0.8838489969615645
KungChi3_512_TRUE_auto_def,KungChi3_512_auto_auto_1.0_True_None_False,0.2657412776606281
KungChi3_512_TRUE_auto_def,KungChi3_512_auto_auto_1.0_False_1_False,0.8962986040189946
KungChi3_512_TRUE_auto_def,KungChi3_512_auto_auto_1.0_False_None_True,0.8914882559335625
KungChi3_512_TRUE_auto_def,KungChi3_512_1.0_auto_1.0_False_None_True,0.9061905369091463
KungChi3_512_TRUE_auto_def,KungChi3_512_1.0_auto_0.9_False_None_True,0.8833300144087546
KungChi3_512_TRUE_auto_def,KungChi3_512_1.0_auto_1.0_True_None_True,0.2730886983178188
KungChi3_512_TRUE_auto_def,KungChi3_512_1.0_auto_1.0_False_1_True,0.8830322099270623
KungChi3_512_TRUE_auto_def,KungChi3_256_1.0_auto_1.0_False_None_True,0.8838224291991594
KungChi3_256_TRUE_auto_def,KungChi3_512_1.0_auto_1.0_False_None_True,0.9061905369091463
KungChi3_256_TRUE_auto_def,KungChi3_256_1.0_auto_1.0_False_None_True,0.8838224291991594
KungChi3_256_TRUE_auto_def,KungChi3_512_auto_auto_1.0_False_None_True,0.8914882559335625
KungChi3_256_TRUE_auto_def,KungChi3_512_1.0_auto_0.9_False_None_True,0.8833300144087546
KungChi3_256_TRUE_auto_def,KungChi3_512_1.0_auto_1.0_True_None_True,0.2730886983178188
KungChi3_256_TRUE_auto_def,KungChi3_512_1.0_auto_1.0_False_1_True,0.8830322099270623
KungChi3_256_TRUE_auto_def,KungChi3_512_1.0_auto_1.0_False_None_False,0.87874084439444
