Mat,Sk,ARI
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_auto_0.4_1e-05_0.9_False_100_50,0.0
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_1e-05_0.9_False_100_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.2_1e-05_0.9_False_100_50,0.028161420670697046
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.0001_0.9_False_100_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.001_0.9_False_100_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.01_0.9_False_100_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.1_0.9_False_100_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.1_1_False_100_50,0.0
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.1_0.8_False_100_50,0.009130958407718002
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.1_0.9_True_100_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.1_0.9_True_200_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.1_0.9_True_400_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.1_0.9_True_400_100,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.1_0.9_True_400_150,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.1_0.9_True_400_200,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.1_0.9_True_400_250,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.1_0.9_True_400_300,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.1_0.9_True_400_-1,0.030683648112036076
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.1_0.9_True_400_-1,-0.02554178439143383
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_rbf_3_scale_0.3_0.1_0.9_True_400_-1,0.019542110102567574
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_4_scale_0.3_0.1_0.9_True_400_-1,-0.02554178439143383
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_5_scale_0.3_0.1_0.9_True_400_-1,-0.02554178439143383
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.3_0.1_0.9_True_400_-1,-0.02554178439143383
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_auto_0.3_0.1_0.9_True_400_-1,0.0
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_0.1_0.9_True_400_-1,-0.02554178439143383
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_0.01_0.9_True_400_-1,-0.02554178439143383
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_0.001_0.9_True_400_-1,-0.02554178439143383
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_0.0001_0.9_True_400_-1,-0.02554178439143383
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_1e-05_0.9_True_400_-1,-0.02554178439143383
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_1e-05_1_True_400_-1,0.0
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_1e-05_0.8_True_400_-1,-0.010398842217613485
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_1e-05_0.9_False_400_-1,-0.02554178439143383
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_1e-05_0.9_True_200_-1,-0.02554178439143383
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_1e-05_0.9_True_400_300,-0.02554178439143383
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_1e-05_0.9_True_400_250,-0.02554178439143383
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_1e-05_0.9_True_400_200,-0.02554178439143383
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_1e-05_0.9_True_400_150,-0.02554178439143383
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_1e-05_0.9_True_400_100,-0.02554178439143383
KnuggetChase3_0.2_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_1e-05_0.9_True_400_50,-0.02554178439143383
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_1e-05_0.9_True_400_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_rbf_6_scale_0.4_1e-05_0.9_True_400_50,0.017352469238806702
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_5_scale_0.4_1e-05_0.9_True_400_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_4_scale_0.4_1e-05_0.9_True_400_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.4_1e-05_0.9_True_400_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_auto_0.4_1e-05_0.9_True_400_50,0.0
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_1e-05_0.9_True_400_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.2_1e-05_0.9_True_400_50,0.028161420670697046
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.0001_0.9_True_400_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.001_0.9_True_400_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.01_0.9_True_400_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.01_1_True_400_50,0.0
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.01_0.8_True_400_50,0.009130958407718002
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.01_0.9_False_400_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.01_0.9_False_200_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.01_0.9_False_200_100,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.01_0.9_False_200_150,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.01_0.9_False_200_200,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.01_0.9_False_200_250,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.01_0.9_False_200_300,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_0.01_0.9_False_200_-1,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_rbf_3_scale_0.3_0.01_0.9_False_200_-1,0.046107610129390894
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_4_scale_0.3_0.01_0.9_False_200_-1,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_5_scale_0.3_0.01_0.9_False_200_-1,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.3_0.01_0.9_False_200_-1,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_auto_0.3_0.01_0.9_False_200_-1,0.0
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_0.01_0.9_False_200_-1,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_0.001_0.9_False_200_-1,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_0.0001_0.9_False_200_-1,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_1e-05_0.9_False_200_-1,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_0.0001_1_False_200_-1,0.0
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_0.0001_0.8_False_200_-1,0.00943187116604364
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_0.0001_0.9_True_200_-1,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_0.0001_0.9_True_400_-1,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_0.0001_0.9_True_400_300,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_0.0001_0.9_True_400_250,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_0.0001_0.9_True_400_200,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_0.0001_0.9_True_400_150,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_0.0001_0.9_True_400_100,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_6_scale_0.4_0.0001_0.9_True_400_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_rbf_6_scale_0.4_0.0001_0.9_True_400_50,0.017352469238806702
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_5_scale_0.4_0.0001_0.9_True_400_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_4_scale_0.4_0.0001_0.9_True_400_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.4_0.0001_0.9_True_400_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_auto_0.4_0.0001_0.9_True_400_50,0.0
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.2_0.0001_0.9_True_400_50,0.028161420670697046
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_1e-05_1_True_400_50,0.0
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_1e-05_0.8_True_400_50,0.009130958407718002
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_1e-05_0.9_False_400_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_1e-05_0.9_False_200_50,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_1e-05_0.9_False_200_100,0.030683648112036076
KnuggetChase3_0.15_1_auto_auto_0_0.0001_0.0001_1000,KnuggetChase3_sigmoid_3_scale_0.3_1e-05_0.9_False_200_150,0.030683648112036076
