Filename,ntrees,standardize_data,sample_size,ncols_per_tree,Parameter_Iteration,F1_Median,F1_Range,ARI_Median
ar1,512,True,0.9,def,0,0.31630769230769223,0.014634146341463556,0.9787052168447518
ar1,512,True,auto,0.1,0,0.31999999999999995,0.0,1.0
ar1,512,True,auto,0.2,0,0.3089230769230768,0.0,0.9908736643620364
ar1,512,True,auto,0.3,0,0.315076923076923,0.019607843137255068,0.9756631049654304
ar1,512,True,auto,0.4,0,0.33333333333333337,0.0,1.0
ar1,512,True,auto,0.5,0,0.25,0.0,1.0
ar1,512,True,auto,0.6,0,0.31999999999999995,0.0,1.0
ar1,512,True,auto,0.7,0,0.3253333333333333,0.020408163265306083,0.9747448064442487
ar1,512,True,auto,0.8,0,0.33333333333333337,0.0,1.0
ar1,512,True,auto,0.9,0,0.33333333333333337,0.0,1.0
ar1,512,True,auto,1,0,0.31999999999999995,0.0,1.0
ar3,2,True,auto,def,0,0.3570845115042134,0.2758127172357392,0.20503120650175705
ar3,4,True,auto,def,0,0.564823991797676,0.07444907683144726,0.4975309624094599
ar3,8,True,auto,def,0,0.528467096983721,0.07214420456927269,0.6458065319675907
ar3,16,True,auto,def,0,0.6096964224286205,0.09878325427923286,0.7976406093352841
ar3,32,True,auto,def,0,0.5884485724114207,0.021276595744680875,0.8766438794272432
ar3,64,True,auto,def,0,0.5955882352941175,0.0,0.968820348812788
ar3,100,True,auto,def,0,0.6102941176470589,0.030303030303030283,0.953230523219182
ar3,128,True,auto,def,0,0.6102941176470589,0.030303030303030283,0.953230523219182
ar3,256,True,auto,def,0,0.625,0.0,1.0
ar3,512,True,auto,def,0,0.625,0.0,1.0
ar3,512,False,auto,def,0,0.631578947368421,0.0,1.0
ar3,512,True,0.1,def,0,0.36818181818181817,0.015384615384615448,0.9660994100657339
ar3,512,True,0.2,def,0,0.5195652173913045,0.0,0.9864854548376728
ar3,512,True,0.3,def,0,0.5942857142857141,0.0,0.9742057629145533
ar3,512,True,0.4,def,0,0.6126315789473683,0.025641025641025633,0.9599440276289152
ar3,512,True,0.5,def,0,0.6421052631578947,0.020408163265306017,0.9634469812133626
ar3,512,True,0.6,def,0,0.631578947368421,0.0,1.0
ar3,512,True,0.7,def,0,0.6666666666666664,0.0,1.0
ar3,512,True,0.8,def,0,0.6705882352941174,0.0,0.9835154871593804
ar3,512,True,0.9,def,0,0.7058823529411765,0.0,1.0
ar3,512,True,auto,0.1,0,0.625,0.0,1.0
ar3,512,True,auto,0.2,0,0.625,0.0,1.0
ar3,512,True,auto,0.3,0,0.625,0.0,1.0
ar3,512,True,auto,0.4,0,0.625,0.0,1.0
ar3,512,True,auto,0.5,0,0.625,0.0,1.0
ar3,512,True,auto,0.6,0,0.649264705882353,0.04628330995792427,0.9590767078167842
ar3,512,True,auto,0.7,0,0.6411764705882353,0.0,0.9688203488127881
ar3,512,True,auto,0.8,0,0.625,0.0,1.0
ar3,512,True,auto,0.9,0,0.625,0.0,1.0
ar3,512,True,auto,1,0,0.625,0.0,1.0
ar4,2,True,auto,def,0,0.39397776698905285,0.11861444347342485,0.3780303097161562
ar4,4,True,auto,def,0,0.4113031883127741,0.18618859756310452,0.46264826802523973
ar4,8,True,auto,def,0,0.485557018057018,0.061318626222110796,0.6163808041107928
ar4,16,True,auto,def,0,0.4739105612919654,0.09256466119211224,0.7113901614089672
ar4,32,True,auto,def,0,0.47641953130731507,0.012765957446808484,0.8040678414325805
ar4,64,True,auto,def,0,0.5032258064516129,0.06666666666666665,0.917216607818194
ar4,100,True,auto,def,0,0.5182795698924731,0.012244897959183706,0.9466395148905891
ar4,128,True,auto,def,0,0.5231145717463848,0.016393442622950827,0.9567158538049755
ar4,256,True,auto,def,0,0.5333333333333333,0.0,1.0
ar4,512,True,auto,def,0,0.5161290322580644,0.0,1.0
ar4,512,False,auto,def,0,0.5806451612903227,0.0,1.0
ar4,512,True,0.1,def,0,0.4915094339622641,0.0,0.992360533664367
ar4,512,True,0.2,def,0,0.5369003052156767,0.021352313167259773,0.9396892628134115
ar4,512,True,0.3,def,0,0.5914651493598863,0.0,0.9833792537280058
ar4,512,True,0.4,def,0,0.5672268907563025,0.0,0.9896501253174257
ar4,512,True,0.5,def,0,0.5363636363636365,0.0,0.9798530599680066
ar4,512,True,0.6,def,0,0.484848484848485,0.0,1.0
ar4,512,True,0.7,def,0,0.5032258064516129,0.0,0.978724151092165
ar4,512,True,0.8,def,0,0.484848484848485,0.0,1.0
ar4,512,True,0.9,def,0,0.5161290322580644,0.0,1.0
ar4,512,True,auto,0.1,0,0.5333333333333333,0.0,1.0
ar4,512,True,auto,0.2,0,0.5333333333333333,0.0,1.0
ar4,512,True,auto,0.3,0,0.5161290322580644,0.0,1.0
ar4,512,True,auto,0.4,0,0.5333333333333333,0.0,1.0
ar4,512,True,auto,0.5,0,0.5161290322580644,0.0,1.0
ar4,512,True,auto,0.6,0,0.5316129032258065,0.0,0.9872653669612531
ar4,512,True,auto,0.7,0,0.5333333333333333,0.0,1.0
ar4,512,True,auto,0.8,0,0.5333333333333333,0.0,1.0
ar4,512,True,auto,0.9,0,0.4827586206896551,0.0,1.0
ar4,512,True,auto,1,0,0.5161290322580644,0.0,1.0
ar6,2,True,auto,def,0,0.33076788138632973,0.1254381251052704,0.24718273113914846
ar6,4,True,auto,def,0,0.3719804967401316,0.10555043680384704,0.5124162155244869
ar6,8,True,auto,def,0,0.37012690066082726,0.03127480552468654,0.6940026309649292
ar6,16,True,auto,def,0,0.3623860047997979,0.04555883316945267,0.7822359723615747
ar6,32,True,auto,def,0,0.3673806015185325,0.037037037037037056,0.8452438505591293
ar6,64,True,auto,def,0,0.3749491249491249,0.03243427791054969,0.9360457667873665
ar6,100,True,auto,def,0,0.36831431659017866,0.037037037037037056,0.9180732664388178
ar6,128,True,auto,def,0,0.36727576382748794,0.05454545454545454,0.9077726534840919
ar6,256,True,auto,def,0,0.35902347971313486,0.03571428571428581,0.926005483468992
ar6,512,True,auto,def,0,0.34729064039408863,0.0,0.9803578001728027
ar6,512,False,auto,def,0,0.3165322580645161,0.01587301587301586,0.9735824430485861
ar6,512,True,0.1,def,0,0.3658775510204081,0.0,0.9858003173137013
ar6,512,True,0.2,def,0,0.33333333333333337,0.0,1.0
ar6,512,True,0.3,def,0,0.3674763832658569,0.0,0.9914126424268518
ar6,512,True,0.4,def,0,0.37761904761904763,0.06049447659126783,0.9397067221909874
ar6,512,True,0.5,def,0,0.32258064516129037,0.0,1.0
ar6,512,True,0.6,def,0,0.32258064516129037,0.0,1.0
ar6,512,True,0.7,def,0,0.33010752688172046,0.012244897959183662,0.9532265515689781
ar6,512,True,0.8,def,0,0.365079365079365,0.018181818181818295,0.9691379810311642
ar6,512,True,0.9,def,0,0.3693528693528693,0.032391454169538314,0.9260986467744914
ar6,512,True,auto,0.1,0,0.3846153846153846,0.0,1.0
ar6,512,True,auto,0.2,0,0.37076684490477596,0.014218009478672935,0.9404265484771878
ar6,512,True,auto,0.3,0,0.3846153846153846,0.0,1.0
ar6,512,True,auto,0.4,0,0.37037037037037035,0.0,1.0
ar6,512,True,auto,0.5,0,0.37037037037037035,0.0,1.0
ar6,512,True,auto,0.6,0,0.34729064039408863,0.0,0.9803578001728027
ar6,512,True,auto,0.7,0,0.34852216748768466,0.01321585903083697,0.9742196127268036
ar6,512,True,auto,0.8,0,0.35846560846560843,0.0,0.9884267428866865
ar6,512,True,auto,0.9,0,0.37037037037037035,0.0,1.0
ar6,512,True,auto,1,0,0.34729064039408863,0.0,0.9803578001728027
arsenic-female-bladder,2,True,auto,def,0,0.2509359961413712,0.1728292200769004,0.2319224248115533
arsenic-female-bladder,4,True,auto,def,0,0.2745379746100809,0.07066580292714206,0.4370359795232917
arsenic-female-bladder,8,True,auto,def,0,0.26843414618180356,0.01830987690769308,0.6879853813080979
arsenic-female-bladder,16,True,auto,def,0,0.2653387809547762,0.06209387327230789,0.7975693151321709
arsenic-female-bladder,32,True,auto,def,0,0.2605608134616527,0.05894281173822693,0.8359056724657246
arsenic-female-bladder,64,True,auto,def,0,0.27346460487361934,0.01179695168250096,0.9397252283146039
arsenic-female-bladder,100,True,auto,def,0,0.2751707188853322,0.0,0.9702564385868442
arsenic-female-bladder,128,True,auto,def,0,0.2754027071644535,0.0032154340836014457,0.9694890931460785
arsenic-female-bladder,256,True,auto,def,0,0.2785217917357111,0.00869565217391292,0.9773475746578885
arsenic-female-bladder,512,True,auto,def,0,0.2789931350114417,0.0032786885245901136,0.9918604427310885
arsenic-female-bladder,512,False,auto,def,0,0.2758620689655173,0.0,1.0
arsenic-female-bladder,512,True,0.1,def,0,0.2681245612687574,0.020430642138677544,0.956059030168753
arsenic-female-bladder,512,True,0.2,def,0,0.25357919135815965,0.02223605626130782,0.9723161342173242
arsenic-female-bladder,512,True,0.3,def,0,0.2509365804324086,0.01707045037794823,0.9823263697862687
arsenic-female-bladder,512,True,0.4,def,0,0.2644628099173554,0.0,1.0
arsenic-female-bladder,512,True,0.5,def,0,0.26490358126721764,0.0,0.9945410538381428
arsenic-female-bladder,512,True,0.6,def,0,0.26578882792786535,0.004149377593360871,0.9883458894568861
arsenic-female-bladder,512,True,0.7,def,0,0.2686834733893557,0.0,0.9968687791415277
arsenic-female-bladder,512,True,0.8,def,0,0.2702787851342188,0.0042194092827004415,0.9821258708932665
arsenic-female-bladder,512,True,0.9,def,0,0.2785049580472922,0.0,0.9965116183133236
arsenic-female-bladder,512,True,auto,0.1,0,0.25639263934149376,0.005871811921694313,0.9761202183132098
arsenic-female-bladder,512,True,auto,0.2,0,0.2570300516325003,0.010983622318323198,0.974371218350429
arsenic-female-bladder,512,True,auto,0.3,0,0.2693633385557613,0.0,0.9943199439538392
arsenic-female-bladder,512,True,auto,0.4,0,0.26981911408631254,0.0042194092827004415,0.9914799159307582
arsenic-female-bladder,512,True,auto,0.5,0,0.2686948677776195,0.007351901597624874,0.9821481595935675
arsenic-female-bladder,512,True,auto,0.6,0,0.28219220617916474,0.004405286343612356,0.9904721336734466
arsenic-female-bladder,512,True,auto,0.7,0,0.28219220617916474,0.004405286343612356,0.9904721336734466
arsenic-female-bladder,512,True,auto,0.8,0,0.27923722349351643,0.004366812227074203,0.9906976488355298
arsenic-female-bladder,512,True,auto,0.9,0,0.2807190349864658,0.008771929824561391,0.9811949966900629
arsenic-female-bladder,512,True,auto,1,0,0.2789931350114417,0.0032786885245901136,0.9918604427310883
arsenic-female-lung,2,True,auto,def,0,0.28085641409124057,0.257273828947104,0.25984965634734286
arsenic-female-lung,4,True,auto,def,0,0.4258246443652995,0.19474835886214448,0.4000314863222704
arsenic-female-lung,8,True,auto,def,0,0.4477455083218368,0.09546770317947482,0.6187460538440375
arsenic-female-lung,16,True,auto,def,0,0.5213576373973594,0.0466514617458014,0.7962398719550505
arsenic-female-lung,32,True,auto,def,0,0.5182680832053468,0.03448275862068964,0.8758142250974381
arsenic-female-lung,64,True,auto,def,0,0.5410025317132463,0.022524716630902577,0.9422387383285367
arsenic-female-lung,100,True,auto,def,0,0.5406888433204221,0.009009009009008988,0.9693947565468757
arsenic-female-lung,128,True,auto,def,0,0.5486272499430394,0.009174311926605465,0.9636348879482998
arsenic-female-lung,256,True,auto,def,0,0.5495330665141985,0.006896551724137926,0.9885687294801978
arsenic-female-lung,512,True,auto,def,0,0.56297371391711,0.00934579439252343,0.9839738988491538
arsenic-female-lung,512,False,auto,def,0,0.5454545454545453,0.0,1.0
arsenic-female-lung,512,True,0.1,def,0,0.24257694843125063,0.008064516129032208,0.9770067520528182
arsenic-female-lung,512,True,0.2,def,0,0.38038883006465596,0.006369426751592279,0.9610531926122466
arsenic-female-lung,512,True,0.3,def,0,0.4361352717595798,0.012684767795366496,0.9738345353744797
arsenic-female-lung,512,True,0.4,def,0,0.4999999999999999,0.0,1.0
arsenic-female-lung,512,True,0.5,def,0,0.5008474576271185,0.0,0.9969293427839552
arsenic-female-lung,512,True,0.6,def,0,0.5025423728813558,0.006315789473684305,0.9928351331625622
arsenic-female-lung,512,True,0.7,def,0,0.5181488203266789,0.0,0.9869829727257114
arsenic-female-lung,512,True,0.8,def,0,0.5209035519834069,0.006535947712418361,0.98929244907753
arsenic-female-lung,512,True,0.9,def,0,0.5576519916142557,0.0,0.9937984325570198
arsenic-female-lung,512,True,auto,0.1,0,0.34015180867176215,0.0042313117066291196,0.9883291082513845
arsenic-female-lung,512,True,auto,0.2,0,0.34098989169271526,0.005649717514124354,0.9845054754251434
arsenic-female-lung,512,True,auto,0.3,0,0.5173029007351811,0.0,0.9887588305793217
arsenic-female-lung,512,True,auto,0.4,0,0.5182103417515151,0.006535947712418361,0.9862987808035396
arsenic-female-lung,512,True,auto,0.5,0,0.5209019040880987,0.008695652173913087,0.988000568425637
arsenic-female-lung,512,True,auto,0.6,0,0.5736574746008708,0.007125890736342044,0.9916631169642658
arsenic-female-lung,512,True,auto,0.7,0,0.5725689404934687,0.009523809523809492,0.9904721336734466
arsenic-female-lung,512,True,auto,0.8,0,0.5629333978390582,0.00934579439252343,0.9871310025083437
arsenic-female-lung,512,True,auto,0.9,0,0.5629333978390582,0.00934579439252343,0.987131002508344
arsenic-female-lung,512,True,auto,1,0,0.560796645702306,0.00934579439252343,0.9903100508703435
arsenic-male-bladder,2,True,auto,def,0,0.32802217501826086,0.15254407614424134,0.3036602150164216
arsenic-male-bladder,4,True,auto,def,0,0.41393268137619044,0.09626166753216174,0.5256032352569715
arsenic-male-bladder,8,True,auto,def,0,0.4297354734705534,0.06810878123242559,0.6905869496194244
arsenic-male-bladder,16,True,auto,def,0,0.43627240415960805,0.034886518117381214,0.8005376308055087
arsenic-male-bladder,32,True,auto,def,0,0.46251954490463126,0.021455926385290296,0.8667653051519423
arsenic-male-bladder,64,True,auto,def,0,0.45632073599695655,0.022379269729092946,0.9462850732158561
arsenic-male-bladder,100,True,auto,def,0,0.45392913802221047,0.014117417972933399,0.9743799218909281
arsenic-male-bladder,128,True,auto,def,0,0.44948476702508966,0.0,0.979742005036494
arsenic-male-bladder,256,True,auto,def,0,0.4517069157999883,0.016129032258064432,0.9828028825195567
arsenic-male-bladder,512,True,auto,def,0,0.4683523200889135,0.01666666666666673,0.9820566398237748
arsenic-male-bladder,512,False,auto,def,0,0.4516129032258064,0.0,1.0
arsenic-male-bladder,512,True,0.1,def,0,0.2451346093394154,0.010204285639483212,0.9750798361891452
arsenic-male-bladder,512,True,0.2,def,0,0.3132320613219489,0.005586592178770928,0.9797084492932436
arsenic-male-bladder,512,True,0.3,def,0,0.3646055698687277,0.004909983633387953,0.9916043264456712
arsenic-male-bladder,512,True,0.4,def,0,0.41731449703354884,0.0,0.9918775554327234
arsenic-male-bladder,512,True,0.5,def,0,0.4179290712214329,0.0,0.9941366872827728
arsenic-male-bladder,512,True,0.6,def,0,0.4423835125448029,0.00787401574803153,0.9787463131888915
arsenic-male-bladder,512,True,0.7,def,0,0.45089605734767024,0.0,0.9968049684740344
arsenic-male-bladder,512,True,0.8,def,0,0.4606710944198957,0.01639344262295072,0.9742106442684961
arsenic-male-bladder,512,True,0.9,def,0,0.48275862068965514,0.0,1.0
arsenic-male-bladder,512,True,auto,0.1,0,0.30410713971455217,0.015018265457989444,0.9738628633590726
arsenic-male-bladder,512,True,auto,0.2,0,0.30343130148288877,0.005405405405405329,0.9748353374744585
arsenic-male-bladder,512,True,auto,0.3,0,0.43076923076923085,0.0,1.0
arsenic-male-bladder,512,True,auto,0.4,0,0.43011655011655014,0.0,0.9969868937236191
arsenic-male-bladder,512,True,auto,0.5,0,0.43011655011655014,0.0,0.9969868937236191
arsenic-male-bladder,512,True,auto,0.6,0,0.4722033898305084,0.0062893081761006475,0.9920464018848394
arsenic-male-bladder,512,True,auto,0.7,0,0.46906548115217184,0.008403361344537879,0.9875826626170907
arsenic-male-bladder,512,True,auto,0.8,0,0.46442345095859955,0.008264462809917352,0.9832000284530794
arsenic-male-bladder,512,True,auto,0.9,0,0.4683263869593405,0.014588170068262981,0.9827756658090536
arsenic-male-bladder,512,True,auto,1,0,0.4675094933777901,0.00631578947368423,0.9831384767298577
arsenic-male-lung,2,True,auto,def,0,0.3187300870408983,0.24421777216548296,0.26343702467022295
arsenic-male-lung,4,True,auto,def,0,0.37908989840400353,0.2053023828785116,0.47702260161164445
arsenic-male-lung,8,True,auto,def,0,0.49813692309207996,0.09002801663700757,0.7051194625992683
arsenic-male-lung,16,True,auto,def,0,0.48555518752613186,0.0347723836720982,0.8510857535782836
arsenic-male-lung,32,True,auto,def,0,0.5230313439796722,0.024731500640457107,0.8676558960795495
arsenic-male-lung,64,True,auto,def,0,0.527816547895754,0.01785155026620724,0.9361849203684106
arsenic-male-lung,100,True,auto,def,0,0.5119999999999999,0.01960784313725492,0.9755048876967046
arsenic-male-lung,128,True,auto,def,0,0.5069019607843137,0.009708737864077745,0.9817633566645314
arsenic-male-lung,256,True,auto,def,0,0.5099607843137255,0.01960784313725492,0.9820867749552535
arsenic-male-lung,512,True,auto,def,0,0.5328673469387756,0.007751937984496128,0.9849790316284021
arsenic-male-lung,512,False,auto,def,0,0.5098039215686275,0.0,1.0
arsenic-male-lung,512,True,0.1,def,0,0.23176510752430635,0.012228541120311253,0.9683003490809685
arsenic-male-lung,512,True,0.2,def,0,0.3338100717847553,0.012820512820512775,0.9798381651374216
arsenic-male-lung,512,True,0.3,def,0,0.39700672772501133,0.007633587786259521,0.9845281266102524
arsenic-male-lung,512,True,0.4,def,0,0.46512987012987006,0.0,0.9970416442308617
arsenic-male-lung,512,True,0.5,def,0,0.4668181818181817,0.006772009029345457,0.9930971698720105
arsenic-male-lung,512,True,0.6,def,0,0.4991305956344802,0.007125890736342013,0.9759106994447592
arsenic-male-lung,512,True,0.7,def,0,0.5088235294117647,0.0,0.9968049684740344
arsenic-male-lung,512,True,0.8,def,0,0.520124849939976,0.015001500150014916,0.9787280743347553
arsenic-male-lung,512,True,0.9,def,0,0.5531914893617021,0.0,1.0
arsenic-male-lung,512,True,auto,0.1,0,0.31950094869087914,0.006134969325153254,0.9783713759826053
arsenic-male-lung,512,True,auto,0.2,0,0.3206252108705826,0.0,0.9861184132589925
arsenic-male-lung,512,True,auto,0.3,0,0.4806060606060605,0.0,0.9969868937236191
arsenic-male-lung,512,True,auto,0.4,0,0.4806060606060605,0.0,0.996986893723619
arsenic-male-lung,512,True,auto,0.5,0,0.4806060606060605,0.0,0.9969868937236191
arsenic-male-lung,512,True,auto,0.6,0,0.526455782312925,0.010101010101010012,0.9850687360284935
arsenic-male-lung,512,True,auto,0.7,0,0.5362307135620206,0.010309278350515502,0.9837263329274872
arsenic-male-lung,512,True,auto,0.8,0,0.5361836734693878,0.010309278350515502,0.986090288087627
arsenic-male-lung,512,True,auto,0.9,0,0.5351224489795918,0.010309278350515502,0.9842541946726798
arsenic-male-lung,512,True,auto,1,0,0.534017006802721,0.010309278350515502,0.9831248031569619
backache,2,True,auto,def,0,0.22005282566358883,0.3569180976355301,0.1417955465933052
backache,4,True,auto,def,0,0.2653083085725446,0.11207920792079204,0.24734615859969925
backache,8,True,auto,def,0,0.27673364463989786,0.054794520547945175,0.3510697596678149
backache,16,True,auto,def,0,0.23034008610607293,0.0974503088317087,0.5332703617139164
backache,32,True,auto,def,0,0.2131310632290278,0.0722725726128245,0.6383757720067665
backache,64,True,auto,def,0,0.23061751896692337,0.05227746475966395,0.8098279936118958
backache,100,True,auto,def,0,0.22736651052440524,0.024295808731003687,0.9163112370838745
backache,128,True,auto,def,0,0.2329223960802908,0.07824475701170722,0.9315566332353339
backache,256,True,auto,def,0,0.2718112849691797,0.01030927835051546,0.9657257463897302
backache,512,True,auto,def,0,0.26884779516358465,0.0,0.9825327469256855
backache,512,False,auto,def,0,0.30570048309178743,0.0,0.9653743464555353
backache,512,True,0.1,def,0,0.38896499238964993,0.006896551724137967,0.9747032615485621
backache,512,True,0.2,def,0,0.3214172395557906,0.0061099796334012895,0.9831214455284829
backache,512,True,0.3,def,0,0.3018867924528302,0.0,1.0
backache,512,True,0.4,def,0,0.2857142857142857,0.010101010101010026,0.9775774487259494
backache,512,True,0.5,def,0,0.24939393939393936,0.0880989180834621,0.9651370087673241
backache,512,True,0.6,def,0,0.24878048780487805,0.0,0.9851739449121546
backache,512,True,0.7,def,0,0.24512195121951214,0.0,0.9851739449121545
backache,512,True,0.8,def,0,0.20878048780487807,0.0,0.9851739449121545
backache,512,True,0.9,def,0,0.2073144399460189,0.01298701298701311,0.959632487293274
backache,512,True,auto,0.1,0,0.26600284495021337,0.013333333333333388,0.9737991203885283
backache,512,True,auto,0.2,0,0.2631578947368421,0.0,1.0
backache,512,True,auto,0.3,0,0.25516194331983805,0.009463722397476308,0.9703380963682523
backache,512,True,auto,0.4,0,0.2564102564102564,0.0,1.0
backache,512,True,auto,0.5,0,0.22091038406827881,0.0,0.9901746701456978
backache,512,True,auto,0.6,0,0.26113360323886636,0.009708737864077709,0.9784075198942961
backache,512,True,auto,0.7,0,0.2564102564102564,0.0,1.0
backache,512,True,auto,0.8,0,0.25910931174089064,0.012987012987013005,0.9753228798791957
backache,512,True,auto,0.9,0,0.2631578947368421,0.0,1.0
backache,512,True,auto,1,0,0.2702702702702703,0.0,1.0
breastw,2,True,auto,def,0,0.543325432246718,0.09194399739844675,0.3010190870485409
breastw,4,True,auto,def,0,0.621862452394116,0.08237563653769636,0.4303178740202567
breastw,8,True,auto,def,0,0.640071111022712,0.04450656899720471,0.5517515077629519
breastw,16,True,auto,def,0,0.6225936463996408,0.03257496245039258,0.6609257970866634
breastw,32,True,auto,def,0,0.5790287251201902,0.058105378721569984,0.7621528010106176
breastw,64,True,auto,def,0,0.5657797885602218,0.010100379349641756,0.8289294715388684
breastw,100,True,auto,def,0,0.573288086433576,0.020985213280845936,0.8710214745833149
breastw,128,True,auto,def,0,0.5770801361055417,0.0141061268115277,0.9037398481739254
breastw,256,True,auto,def,0,0.5739550893703834,0.01048717902985368,0.9555954408630539
breastw,512,True,auto,def,0,0.5684915871992674,0.0,0.9806779937249578
breastw,512,False,auto,def,0,0.6095073502375365,0.009698745101144135,0.965267930206862
breastw,512,True,0.1,def,0,0.9416673828156084,0.0015625016954228577,0.9934500975800218
breastw,512,True,0.2,def,0,0.8713335851276657,0.0033647162719014348,0.9820024061507303
breastw,512,True,0.3,def,0,0.803682044339304,0.00044540980451464085,0.9793812975420831
breastw,512,True,0.4,def,0,0.7471194832448029,0.0016027353349716245,0.9915324210563357
breastw,512,True,0.5,def,0,0.7351520697539163,0.002218459393138195,0.9930564178948168
breastw,512,True,0.6,def,0,0.6934343404950606,0.0025223288124379653,0.9836548400973328
breastw,512,True,0.7,def,0,0.6334243423977846,0.006048587010411599,0.9839716150708067
breastw,512,True,0.8,def,0,0.6434435437719317,0.0025527736075027386,0.9705246256251581
breastw,512,True,0.9,def,0,0.6033057525461911,0.0033087437622044053,0.9750880678869586
breastw,512,True,auto,0.1,0,0.9492788386861235,0.001129089654990487,0.9841484194771348
breastw,512,True,auto,0.2,0,0.888886897377148,0.0010439449098950957,0.9883258023543484
breastw,512,True,auto,0.3,0,0.6437124410264351,0.014082386663234586,0.9697299347290973
breastw,512,True,auto,0.4,0,0.550356973988947,0.003960754022383954,0.9736695476736039
breastw,512,True,auto,0.5,0,0.5577910326778002,0.0067138181400496835,0.9795625399642616
breastw,512,True,auto,0.6,0,0.5506919401115006,0.009813438928096488,0.9665726553889054
breastw,512,True,auto,0.7,0,0.5760114572144648,0.0027097863266847873,0.9930370601774702
breastw,512,True,auto,0.8,0,0.568442376747832,0.009182957991492496,0.9697904703280058
breastw,512,True,auto,0.9,0,0.569330940484441,0.0,0.9803534298821107
breastw,512,True,auto,1,0,0.5689149560117304,0.0,0.9822193360074397
cardio,2,True,auto,def,0,0.3173018326436858,0.16304947125263825,0.2182755502644498
cardio,4,True,auto,def,0,0.2944623022707168,0.1572630353797702,0.3381041110531063
cardio,8,True,auto,def,0,0.2380760443400361,0.07473147793052451,0.4922835572244595
cardio,16,True,auto,def,0,0.24787640845702935,0.17393084530208966,0.6525404686800627
cardio,32,True,auto,def,0,0.26291101797764815,0.04109880414240194,0.745124430344127
cardio,64,True,auto,def,0,0.27311060203707255,0.049169605203121754,0.8655187644029579
cardio,100,True,auto,def,0,0.2807523965297639,0.06563364231829476,0.8878077900749168
cardio,128,True,auto,def,0,0.27626757422675186,0.06211936662606583,0.912089395747833
cardio,256,True,auto,def,0,0.28466474608010256,0.0073769716854094804,0.964499065075952
cardio,512,True,auto,def,0,0.2778186191880882,0.002227171492205033,0.9896672838469568
cardio,512,False,auto,def,0,0.2804576830105911,0.013635244892936329,0.9799885200936589
cardio,512,True,0.1,def,0,0.498338673607963,0.006711706428677306,0.9770709506902517
cardio,512,True,0.2,def,0,0.4002772904602172,0.004348696300879005,0.9812695316919061
cardio,512,True,0.3,def,0,0.37227777982655436,0.009828788839568732,0.9830628494363187
cardio,512,True,0.4,def,0,0.3528809076835824,0.0110341983631023,0.9863080460598883
cardio,512,True,0.5,def,0,0.360839117312466,0.00588038985454546,0.9785891321654869
cardio,512,True,0.6,def,0,0.3349045691150955,0.0020283975659228567,0.9778019070231027
cardio,512,True,0.7,def,0,0.301138523640736,0.008430331237673604,0.9733432006122612
cardio,512,True,0.8,def,0,0.3023854462436383,0.007026551198761452,0.9779716427205714
cardio,512,True,0.9,def,0,0.30521710928133167,0.021225187222170275,0.9808025757376978
cardio,512,True,auto,0.1,0,0.21208801959427692,0.004051271478031237,0.9758827709643108
cardio,512,True,auto,0.2,0,0.27232183383594616,0.03502340533528852,0.9561502107846171
cardio,512,True,auto,0.3,0,0.25328159916395204,0.001692047377326417,0.9864816955125216
cardio,512,True,auto,0.4,0,0.2597506870565791,0.012436152537844757,0.947766634881593
cardio,512,True,auto,0.5,0,0.2844413889312992,0.028014772511542205,0.9611810869885885
cardio,512,True,auto,0.6,0,0.291191063420884,0.012592159098292251,0.9862423464441078
cardio,512,True,auto,0.7,0,0.27285021971167406,0.006942930577091448,0.9666073727215599
cardio,512,True,auto,0.8,0,0.27936265044531244,0.015319747013352052,0.9744184379455422
cardio,512,True,auto,0.9,0,0.28235756323068373,0.009109490368428258,0.9558315888546319
cardio,512,True,auto,1,0,0.2804785082174463,0.010269781301548353,0.9886946873988384
climate-model-simulation-crashes,2,True,auto,def,0,0.12652385853711115,0.1556075459420673,0.025551487374418987
climate-model-simulation-crashes,4,True,auto,def,0,0.10674466392339507,0.21101350700795993,0.05255741895803339
climate-model-simulation-crashes,8,True,auto,def,0,0.09013799788746593,0.16139198642875488,0.09625591265707237
climate-model-simulation-crashes,16,True,auto,def,0,0.07492539005826138,0.21148118765525242,0.21189756375568602
climate-model-simulation-crashes,32,True,auto,def,0,0.04797656334863655,0.8167273801319287,0.2310399275552221
climate-model-simulation-crashes,64,True,auto,def,0,0.0154600301659125,1.0,0.4386807271885462
climate-model-simulation-crashes,100,True,auto,def,0,0.01584313725490196,1.0,0.5730122045436902
climate-model-simulation-crashes,128,True,auto,def,0,0.0041666666666666605,0.0,0.6078719032673144
climate-model-simulation-crashes,256,True,auto,def,0,0.0041666666666666605,0.0,0.9329197184591771
climate-model-simulation-crashes,512,True,auto,def,0,0.008333333333333321,0.0,0.8807461661496483
climate-model-simulation-crashes,512,False,auto,def,0,0.14537667851161115,0.05323268275511396,0.9242398171264906
climate-model-simulation-crashes,512,True,0.1,def,0,0.15345435717043107,0.05111854980368733,0.919192308564394
climate-model-simulation-crashes,512,True,0.2,def,0,0.08327154604746695,0.014355226231096828,0.901980571195806
climate-model-simulation-crashes,512,True,0.3,def,0,0.059797270332827814,0.005649717514124501,0.9045714195781984
climate-model-simulation-crashes,512,True,0.4,def,0,0.06982952706137054,0.015346649186396171,0.9166352701624121
