Filename,kernel,degree,gamma,coef0,tol,nu,shrinking,cache_size,max_iter,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
synthetic_control,rbf,3,scale,0.0,0.001,0.9,True,200,-1,0,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125
synthetic_control,rbf,3,scale,0.0,0.001,1,True,200,-1,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
synthetic_control,rbf,3,scale,0.0,0.001,0.5,False,200,-1,0,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155
synthetic_control,rbf,3,scale,0.0,0.001,0.5,True,50,-1,0,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155
synthetic_control,rbf,3,scale,0.0,0.001,0.5,True,100,-1,0,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155
synthetic_control,rbf,3,scale,0.0,0.001,0.5,True,400,-1,0,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155
synthetic_control,rbf,3,scale,0.0,0.001,0.5,True,200,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_control,rbf,3,scale,0.0,0.001,0.5,True,200,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_control,rbf,3,scale,0.0,0.001,0.5,True,200,150,0,0.05597964376590332,0.05597964376590332,0.05597964376590332,0.05597964376590332,0.05597964376590332,0.05597964376590332,0.05597964376590332,0.05597964376590332,0.05597964376590332,0.05597964376590332
synthetic_control,rbf,3,scale,0.0,0.001,0.5,True,200,200,0,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155
synthetic_control,rbf,3,scale,0.0,0.001,0.5,True,200,250,0,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155
synthetic_control,rbf,3,scale,0.0,0.001,0.5,True,200,300,0,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155
musk,linear,3,scale,0.0,0.001,0.5,True,200,-1,0,0.002457002457002457,0.002457002457002457,0.002457002457002457,0.002457002457002457,0.002457002457002457,0.002457002457002457,0.002457002457002457,0.002457002457002457,0.002457002457002457,0.002457002457002457
musk,poly,3,scale,0.0,0.001,0.5,True,200,-1,0,0.049140049140049144,0.049140049140049144,0.049140049140049144,0.049140049140049144,0.049140049140049144,0.049140049140049144,0.049140049140049144,0.049140049140049144,0.049140049140049144,0.049140049140049144
musk,rbf,3,scale,0.0,0.001,0.5,True,200,-1,0,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549
musk,sigmoid,3,scale,0.0,0.001,0.5,True,200,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
musk,rbf,3,auto,0.0,0.001,0.5,True,200,-1,0,0.10065237651444547,0.10065237651444547,0.10065237651444547,0.10065237651444547,0.10065237651444547,0.10065237651444547,0.10065237651444547,0.10065237651444547,0.10065237651444547,0.10065237651444547
musk,rbf,3,scale,0.0,0.1,0.5,True,200,-1,0,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549
musk,rbf,3,scale,0.0,0.01,0.5,True,200,-1,0,0.11916461916461919,0.11916461916461919,0.11916461916461919,0.11916461916461919,0.11916461916461919,0.11916461916461919,0.11916461916461919,0.11916461916461919,0.11916461916461919,0.11916461916461919
musk,rbf,3,scale,0.0,0.0001,0.5,True,200,-1,0,0.1192378610940381,0.1192378610940381,0.1192378610940381,0.1192378610940381,0.1192378610940381,0.1192378610940381,0.1192378610940381,0.1192378610940381,0.1192378610940381,0.1192378610940381
musk,rbf,3,scale,0.0,1e-05,0.5,True,200,-1,0,0.11916461916461919,0.11916461916461919,0.11916461916461919,0.11916461916461919,0.11916461916461919,0.11916461916461919,0.11916461916461919,0.11916461916461919,0.11916461916461919,0.11916461916461919
musk,rbf,3,scale,0.0,0.001,0.1,True,200,-1,0,0.2977667493796526,0.2977667493796526,0.2977667493796526,0.2977667493796526,0.2977667493796526,0.2977667493796526,0.2977667493796526,0.2977667493796526,0.2977667493796526,0.2977667493796526
musk,rbf,3,scale,0.0,0.001,0.2,True,200,-1,0,0.27042253521126763,0.27042253521126763,0.27042253521126763,0.27042253521126763,0.27042253521126763,0.27042253521126763,0.27042253521126763,0.27042253521126763,0.27042253521126763,0.27042253521126763
musk,rbf,3,scale,0.0,0.001,0.3,True,200,-1,0,0.1905697445972495,0.1905697445972495,0.1905697445972495,0.1905697445972495,0.1905697445972495,0.1905697445972495,0.1905697445972495,0.1905697445972495,0.1905697445972495,0.1905697445972495
musk,rbf,3,scale,0.0,0.001,0.4,True,200,-1,0,0.1470811220621683,0.1470811220621683,0.1470811220621683,0.1470811220621683,0.1470811220621683,0.1470811220621683,0.1470811220621683,0.1470811220621683,0.1470811220621683,0.1470811220621683
musk,rbf,3,scale,0.0,0.001,0.6,True,200,-1,0,0.10041407867494824,0.10041407867494824,0.10041407867494824,0.10041407867494824,0.10041407867494824,0.10041407867494824,0.10041407867494824,0.10041407867494824,0.10041407867494824,0.10041407867494824
musk,rbf,3,scale,0.0,0.001,0.7,True,200,-1,0,0.08660714285714285,0.08660714285714285,0.08660714285714285,0.08660714285714285,0.08660714285714285,0.08660714285714285,0.08660714285714285,0.08660714285714285,0.08660714285714285,0.08660714285714285
musk,rbf,3,scale,0.0,0.001,0.8,True,200,-1,0,0.0762278978388998,0.0762278978388998,0.0762278978388998,0.0762278978388998,0.0762278978388998,0.0762278978388998,0.0762278978388998,0.0762278978388998,0.0762278978388998,0.0762278978388998
musk,rbf,3,scale,0.0,0.001,0.9,True,200,-1,0,0.06799859796705224,0.06799859796705224,0.06799859796705224,0.06799859796705224,0.06799859796705224,0.06799859796705224,0.06799859796705224,0.06799859796705224,0.06799859796705224,0.06799859796705224
musk,rbf,3,scale,0.0,0.001,1,True,200,-1,0,0.06141183918961698,0.06141183918961698,0.06141183918961698,0.06141183918961698,0.06141183918961698,0.06141183918961698,0.06141183918961698,0.06141183918961698,0.06141183918961698,0.06141183918961698
musk,rbf,3,scale,0.0,0.001,0.5,False,200,-1,0,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549
musk,rbf,3,scale,0.0,0.001,0.5,True,50,-1,0,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549
musk,rbf,3,scale,0.0,0.001,0.5,True,100,-1,0,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549
musk,rbf,3,scale,0.0,0.001,0.5,True,400,-1,0,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549,0.11909146715776549
musk,rbf,3,scale,0.0,0.001,0.5,True,200,50,0,0.08409189423493714,0.08409189423493714,0.08409189423493714,0.08409189423493714,0.08409189423493714,0.08409189423493714,0.08409189423493714,0.08409189423493714,0.08409189423493714,0.08409189423493714
musk,rbf,3,scale,0.0,0.001,0.5,True,200,100,0,0.08762420957542909,0.08762420957542909,0.08762420957542909,0.08762420957542909,0.08762420957542909,0.08762420957542909,0.08762420957542909,0.08762420957542909,0.08762420957542909,0.08762420957542909
musk,rbf,3,scale,0.0,0.001,0.5,True,200,150,0,0.08862494289629967,0.08862494289629967,0.08862494289629967,0.08862494289629967,0.08862494289629967,0.08862494289629967,0.08862494289629967,0.08862494289629967,0.08862494289629967,0.08862494289629967
musk,rbf,3,scale,0.0,0.001,0.5,True,200,200,0,0.09291187739463602,0.09291187739463602,0.09291187739463602,0.09291187739463602,0.09291187739463602,0.09291187739463602,0.09291187739463602,0.09291187739463602,0.09291187739463602,0.09291187739463602
musk,rbf,3,scale,0.0,0.001,0.5,True,200,250,0,0.10374331550802139,0.10374331550802139,0.10374331550802139,0.10374331550802139,0.10374331550802139,0.10374331550802139,0.10374331550802139,0.10374331550802139,0.10374331550802139,0.10374331550802139
musk,rbf,3,scale,0.0,0.001,0.5,True,200,300,0,0.10905002810567735,0.10905002810567735,0.10905002810567735,0.10905002810567735,0.10905002810567735,0.10905002810567735,0.10905002810567735,0.10905002810567735,0.10905002810567735,0.10905002810567735
MeanWhile1,linear,3,scale,0.0,0.001,0.5,True,200,-1,0,0.09150326797385622,0.09150326797385622,0.09150326797385622,0.09150326797385622,0.09150326797385622,0.09150326797385622,0.09150326797385622,0.09150326797385622,0.09150326797385622,0.09150326797385622
MeanWhile1,poly,3,scale,0.0,0.001,0.5,True,200,-1,0,0.09271523178807946,0.09271523178807946,0.09271523178807946,0.09271523178807946,0.09271523178807946,0.09271523178807946,0.09271523178807946,0.09271523178807946,0.09271523178807946,0.09271523178807946
MeanWhile1,rbf,3,scale,0.0,0.001,0.5,True,200,-1,0,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208
MeanWhile1,sigmoid,3,scale,0.0,0.001,0.5,True,200,-1,0,0.09150326797385622,0.09150326797385622,0.09150326797385622,0.09150326797385622,0.09150326797385622,0.09150326797385622,0.09150326797385622,0.09150326797385622,0.09150326797385622,0.09150326797385622
MeanWhile1,rbf,3,auto,0.0,0.001,0.5,True,200,-1,0,0.18309859154929578,0.18309859154929578,0.18309859154929578,0.18309859154929578,0.18309859154929578,0.18309859154929578,0.18309859154929578,0.18309859154929578,0.18309859154929578,0.18309859154929578
MeanWhile1,rbf,3,scale,0.0,0.1,0.5,True,200,-1,0,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208
MeanWhile1,rbf,3,scale,0.0,0.01,0.5,True,200,-1,0,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208
MeanWhile1,rbf,3,scale,0.0,0.0001,0.5,True,200,-1,0,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208
MeanWhile1,rbf,3,scale,0.0,1e-05,0.5,True,200,-1,0,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208
MeanWhile1,rbf,3,scale,0.0,0.001,0.1,True,200,-1,0,0.15686274509803924,0.15686274509803924,0.15686274509803924,0.15686274509803924,0.15686274509803924,0.15686274509803924,0.15686274509803924,0.15686274509803924,0.15686274509803924,0.15686274509803924
MeanWhile1,rbf,3,scale,0.0,0.001,0.2,True,200,-1,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
MeanWhile1,rbf,3,scale,0.0,0.001,0.3,True,200,-1,0,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902
MeanWhile1,rbf,3,scale,0.0,0.001,0.4,True,200,-1,0,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875
MeanWhile1,rbf,3,scale,0.0,0.001,0.6,True,200,-1,0,0.2122905027932961,0.2122905027932961,0.2122905027932961,0.2122905027932961,0.2122905027932961,0.2122905027932961,0.2122905027932961,0.2122905027932961,0.2122905027932961,0.2122905027932961
MeanWhile1,rbf,3,scale,0.0,0.001,0.7,True,200,-1,0,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393
MeanWhile1,rbf,3,scale,0.0,0.001,0.8,True,200,-1,0,0.20087336244541487,0.20087336244541487,0.20087336244541487,0.20087336244541487,0.20087336244541487,0.20087336244541487,0.20087336244541487,0.20087336244541487,0.20087336244541487,0.20087336244541487
MeanWhile1,rbf,3,scale,0.0,0.001,0.9,True,200,-1,0,0.19685039370078736,0.19685039370078736,0.19685039370078736,0.19685039370078736,0.19685039370078736,0.19685039370078736,0.19685039370078736,0.19685039370078736,0.19685039370078736,0.19685039370078736
MeanWhile1,rbf,3,scale,0.0,0.001,1,True,200,-1,0,0.19285714285714284,0.19285714285714284,0.19285714285714284,0.19285714285714284,0.19285714285714284,0.19285714285714284,0.19285714285714284,0.19285714285714284,0.19285714285714284,0.19285714285714284
MeanWhile1,rbf,3,scale,0.0,0.001,0.5,False,200,-1,0,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208
MeanWhile1,rbf,3,scale,0.0,0.001,0.5,True,50,-1,0,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208
MeanWhile1,rbf,3,scale,0.0,0.001,0.5,True,100,-1,0,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208
MeanWhile1,rbf,3,scale,0.0,0.001,0.5,True,400,-1,0,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208
MeanWhile1,rbf,3,scale,0.0,0.001,0.5,True,200,50,0,0.30379746835443033,0.30379746835443033,0.30379746835443033,0.30379746835443033,0.30379746835443033,0.30379746835443033,0.30379746835443033,0.30379746835443033,0.30379746835443033,0.30379746835443033
MeanWhile1,rbf,3,scale,0.0,0.001,0.5,True,200,100,0,0.24285714285714288,0.24285714285714288,0.24285714285714288,0.24285714285714288,0.24285714285714288,0.24285714285714288,0.24285714285714288,0.24285714285714288,0.24285714285714288,0.24285714285714288
MeanWhile1,rbf,3,scale,0.0,0.001,0.5,True,200,150,0,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208
MeanWhile1,rbf,3,scale,0.0,0.001,0.5,True,200,200,0,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208
MeanWhile1,rbf,3,scale,0.0,0.001,0.5,True,200,250,0,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208
MeanWhile1,rbf,3,scale,0.0,0.001,0.5,True,200,300,0,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208,0.2207792207792208
appendicitis,linear,3,scale,0.0,0.001,0.5,True,200,-1,0,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135
appendicitis,poly,3,scale,0.0,0.001,0.5,True,200,-1,0,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135
appendicitis,rbf,3,scale,0.0,0.001,0.5,True,200,-1,0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667
appendicitis,sigmoid,3,scale,0.0,0.001,0.5,True,200,-1,0,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135,0.5135135135135135
appendicitis,rbf,3,auto,0.0,0.001,0.5,True,200,-1,0,0.4383561643835617,0.4383561643835617,0.4383561643835617,0.4383561643835617,0.4383561643835617,0.4383561643835617,0.4383561643835617,0.4383561643835617,0.4383561643835617,0.4383561643835617
appendicitis,rbf,3,scale,0.0,0.1,0.5,True,200,-1,0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667
appendicitis,rbf,3,scale,0.0,0.01,0.5,True,200,-1,0,0.4054054054054054,0.4054054054054054,0.4054054054054054,0.4054054054054054,0.4054054054054054,0.4054054054054054,0.4054054054054054,0.4054054054054054,0.4054054054054054,0.4054054054054054
appendicitis,rbf,3,scale,0.0,0.0001,0.5,True,200,-1,0,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589
appendicitis,rbf,3,scale,0.0,1e-05,0.5,True,200,-1,0,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589
appendicitis,rbf,3,scale,0.0,0.001,0.1,True,200,-1,0,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143
appendicitis,rbf,3,scale,0.0,0.001,0.2,True,200,-1,0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
appendicitis,rbf,3,scale,0.0,0.001,0.3,True,200,-1,0,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3846153846153846,0.3846153846153846
appendicitis,rbf,3,scale,0.0,0.001,0.4,True,200,-1,0,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093
appendicitis,rbf,3,scale,0.0,0.001,0.6,True,200,-1,0,0.40476190476190477,0.40476190476190477,0.40476190476190477,0.40476190476190477,0.40476190476190477,0.40476190476190477,0.40476190476190477,0.40476190476190477,0.40476190476190477,0.40476190476190477
appendicitis,rbf,3,scale,0.0,0.001,0.7,True,200,-1,0,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.3541666666666667
appendicitis,rbf,3,scale,0.0,0.001,0.8,True,200,-1,0,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.33962264150943394,0.33962264150943394
appendicitis,rbf,3,scale,0.0,0.001,0.9,True,200,-1,0,0.3220338983050847,0.3220338983050847,0.3220338983050847,0.3220338983050847,0.3220338983050847,0.3220338983050847,0.3220338983050847,0.3220338983050847,0.3220338983050847,0.3220338983050847
appendicitis,rbf,3,scale,0.0,0.001,1,True,200,-1,0,0.33070866141732286,0.33070866141732286,0.33070866141732286,0.33070866141732286,0.33070866141732286,0.33070866141732286,0.33070866141732286,0.33070866141732286,0.33070866141732286,0.33070866141732286
appendicitis,rbf,3,scale,0.0,0.001,0.5,False,200,-1,0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667
appendicitis,rbf,3,scale,0.0,0.001,0.5,True,50,-1,0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667
appendicitis,rbf,3,scale,0.0,0.001,0.5,True,100,-1,0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667
appendicitis,rbf,3,scale,0.0,0.001,0.5,True,400,-1,0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667
appendicitis,rbf,3,scale,0.0,0.001,0.5,True,200,50,0,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589,0.410958904109589
appendicitis,rbf,3,scale,0.0,0.001,0.5,True,200,100,0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667
appendicitis,rbf,3,scale,0.0,0.001,0.5,True,200,150,0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667
appendicitis,rbf,3,scale,0.0,0.001,0.5,True,200,200,0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667
appendicitis,rbf,3,scale,0.0,0.001,0.5,True,200,250,0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667
appendicitis,rbf,3,scale,0.0,0.001,0.5,True,200,300,0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667
churn,linear,3,scale,0.0,0.001,0.5,True,200,-1,0,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188
churn,poly,3,scale,0.0,0.001,0.5,True,200,-1,0,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188
churn,rbf,3,scale,0.0,0.001,0.5,True,200,-1,0,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087
churn,sigmoid,3,scale,0.0,0.001,0.5,True,200,-1,0,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188,0.2107888992828188
churn,rbf,3,auto,0.0,0.001,0.5,True,200,-1,0,0.2478962131837307,0.2478962131837307,0.2478962131837307,0.2478962131837307,0.2478962131837307,0.2478962131837307,0.2478962131837307,0.2478962131837307,0.2478962131837307,0.2478962131837307
churn,rbf,3,scale,0.0,0.1,0.5,True,200,-1,0,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087
churn,rbf,3,scale,0.0,0.01,0.5,True,200,-1,0,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087
churn,rbf,3,scale,0.0,0.0001,0.5,True,200,-1,0,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087
churn,rbf,3,scale,0.0,1e-05,0.5,True,200,-1,0,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087
churn,rbf,3,scale,0.0,0.001,0.1,True,200,-1,0,0.12437810945273631,0.12437810945273631,0.12437810945273631,0.12437810945273631,0.12437810945273631,0.12437810945273631,0.12437810945273631,0.12437810945273631,0.12437810945273631,0.12437810945273631
churn,rbf,3,scale,0.0,0.001,0.2,True,200,-1,0,0.1791569086651054,0.1791569086651054,0.1791569086651054,0.1791569086651054,0.1791569086651054,0.1791569086651054,0.1791569086651054,0.1791569086651054,0.1791569086651054,0.1791569086651054
churn,rbf,3,scale,0.0,0.001,0.3,True,200,-1,0,0.18758495695514274,0.18758495695514274,0.18758495695514274,0.18758495695514274,0.18758495695514274,0.18758495695514274,0.18758495695514274,0.18758495695514274,0.18758495695514274,0.18758495695514274
churn,rbf,3,scale,0.0,0.001,0.4,True,200,-1,0,0.2113040265977096,0.2113040265977096,0.2113040265977096,0.2113040265977096,0.2113040265977096,0.2113040265977096,0.2113040265977096,0.2113040265977096,0.2113040265977096,0.2113040265977096
churn,rbf,3,scale,0.0,0.001,0.6,True,200,-1,0,0.22390072835176691,0.22390072835176691,0.22390072835176691,0.22390072835176691,0.22390072835176691,0.22390072835176691,0.22390072835176691,0.22390072835176691,0.22390072835176691,0.22390072835176691
churn,rbf,3,scale,0.0,0.001,0.7,True,200,-1,0,0.2272943414170233,0.2272943414170233,0.2272943414170233,0.2272943414170233,0.2272943414170233,0.2272943414170233,0.2272943414170233,0.2272943414170233,0.2272943414170233,0.2272943414170233
churn,rbf,3,scale,0.0,0.001,0.8,True,200,-1,0,0.23157000212449544,0.23157000212449544,0.23157000212449544,0.23157000212449544,0.23157000212449544,0.23157000212449544,0.23157000212449544,0.23157000212449544,0.23157000212449544,0.23157000212449544
churn,rbf,3,scale,0.0,0.001,0.9,True,200,-1,0,0.239247311827957,0.239247311827957,0.239247311827957,0.239247311827957,0.239247311827957,0.239247311827957,0.239247311827957,0.239247311827957,0.239247311827957,0.239247311827957
churn,rbf,3,scale,0.0,0.001,1,True,200,-1,0,0.24776590152444367,0.24776590152444367,0.24776590152444367,0.24776590152444367,0.24776590152444367,0.24776590152444367,0.24776590152444367,0.24776590152444367,0.24776590152444367,0.24776590152444367
churn,rbf,3,scale,0.0,0.001,0.5,False,200,-1,0,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087
churn,rbf,3,scale,0.0,0.001,0.5,True,50,-1,0,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087,0.21764889304646087
