Filename,n_estimators,max_samples,contamination,max_features,bootstrap,n_jobs,warm_start,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
KnuggetChase3,100,auto,auto,0.7,False,None,False,0,0.380952380952381,0.380952380952381,0.3870967741935484,0.380952380952381,0.3508771929824561,0.3508771929824561,0.3548387096774194,0.2909090909090909,0.36065573770491804,0.3548387096774194
KnuggetChase3,100,auto,auto,0.8,False,None,False,0,0.36065573770491804,0.39344262295081966,0.3278688524590164,0.39344262295081966,0.3157894736842105,0.39344262295081966,0.380952380952381,0.3548387096774194,0.32142857142857145,0.3389830508474576
KnuggetChase3,100,auto,auto,0.9,False,None,False,0,0.3728813559322034,0.3666666666666667,0.3448275862068966,0.3548387096774194,0.3448275862068966,0.3666666666666667,0.3548387096774194,0.3050847457627119,0.3492063492063492,0.3870967741935484
KnuggetChase3,100,auto,auto,1.0,True,None,False,0,0.4047619047619048,0.42105263157894735,0.380952380952381,0.39999999999999997,0.3870967741935484,0.40963855421686746,0.3902439024390244,0.3950617283950617,0.3764705882352941,0.39080459770114934
KnuggetChase3,100,auto,auto,1.0,False,1,False,0,0.33333333333333337,0.4444444444444444,0.31034482758620685,0.375,0.37931034482758624,0.39344262295081966,0.3666666666666667,0.3666666666666667,0.375,0.3666666666666667
KnuggetChase3,100,auto,auto,1.0,False,None,True,0,0.3666666666666667,0.3870967741935484,0.3050847457627119,0.3050847457627119,0.4,0.36065573770491804,0.3666666666666667,0.3278688524590164,0.3492063492063492,0.3548387096774194
thoracic_surgery,2,auto,auto,1.0,False,None,False,0,0.2484472049689441,0.19999999999999998,0.25142857142857145,0.22857142857142856,0.23863636363636365,0.23350253807106597,0.2727272727272727,0.20481927710843373,0.2180094786729858,0.25142857142857145
thoracic_surgery,4,auto,auto,1.0,False,None,False,0,0.21686746987951808,0.26900584795321636,0.23750000000000002,0.29113924050632906,0.2826086956521739,0.2325581395348837,0.23611111111111113,0.24539877300613497,0.313953488372093,0.21052631578947367
thoracic_surgery,8,auto,auto,1.0,False,None,False,0,0.24358974358974358,0.24539877300613497,0.21118012422360247,0.28169014084507044,0.2727272727272727,0.28758169934640526,0.25,0.2810810810810811,0.2580645161290323,0.28048780487804875
thoracic_surgery,16,auto,auto,1.0,False,None,False,0,0.29113924050632906,0.28395061728395066,0.32098765432098764,0.3046357615894039,0.26666666666666666,0.2531645569620253,0.2631578947368421,0.2571428571428571,0.27210884353741494,0.3055555555555555
thoracic_surgery,32,auto,auto,1.0,False,None,False,0,0.2937062937062937,0.3013698630136986,0.2550335570469799,0.33548387096774196,0.25333333333333335,0.3012048192771084,0.2465753424657534,0.3108108108108108,0.23076923076923075,0.28
thoracic_surgery,64,auto,auto,1.0,False,None,False,0,0.3055555555555555,0.29166666666666663,0.29729729729729726,0.3150684931506849,0.2953020134228188,0.2777777777777778,0.3289473684210526,0.323943661971831,0.2913907284768212,0.30666666666666664
thoracic_surgery,100,auto,auto,1.0,False,None,False,0,0.3013698630136986,0.3287671232876712,0.2941176470588235,0.2362204724409449,0.29166666666666663,0.29931972789115646,0.3142857142857143,0.295774647887324,0.3194444444444444,0.28169014084507044
thoracic_surgery,128,auto,auto,1.0,False,None,False,0,0.32167832167832167,0.31578947368421056,0.3262411347517731,0.29931972789115646,0.2857142857142857,0.3287671232876712,0.2941176470588235,0.3055555555555555,0.29629629629629634,0.3262411347517731
thoracic_surgery,256,auto,auto,1.0,False,None,False,0,0.2937062937062937,0.3013698630136986,0.27536231884057966,0.29166666666666663,0.3021582733812949,0.3287671232876712,0.31205673758865243,0.3043478260869565,0.30344827586206896,0.3262411347517731
thoracic_surgery,512,auto,auto,1.0,False,None,False,0,0.31205673758865243,0.295774647887324,0.3021582733812949,0.3076923076923077,0.3013698630136986,0.30344827586206896,0.30344827586206896,0.32167832167832167,0.3,0.30344827586206896
thoracic_surgery,100,0.1,auto,1.0,False,None,False,0,0.29508196721311475,0.30588235294117644,0.320855614973262,0.32402234636871513,0.27835051546391754,0.28431372549019607,0.29743589743589743,0.31034482758620696,0.30508474576271183,0.2857142857142857
thoracic_surgery,100,0.2,auto,1.0,False,None,False,0,0.32142857142857145,0.29090909090909095,0.3076923076923077,0.33142857142857146,0.3274853801169591,0.3068181818181818,0.3128491620111732,0.3068181818181818,0.31446540880503143,0.2893081761006289
thoracic_surgery,100,0.3,auto,1.0,False,None,False,0,0.35064935064935066,0.31055900621118016,0.32911392405063294,0.3096774193548387,0.325,0.3270440251572327,0.3076923076923077,0.31901840490797545,0.3137254901960784,0.3018867924528302
thoracic_surgery,100,0.4,auto,1.0,False,None,False,0,0.3137254901960784,0.31788079470198677,0.3098591549295775,0.30666666666666664,0.2953020134228188,0.3129251700680272,0.3013698630136986,0.3289473684210526,0.3246753246753247,0.32
thoracic_surgery,100,0.5,auto,1.0,False,None,False,0,0.32214765100671144,0.3096774193548387,0.32653061224489793,0.28169014084507044,0.3098591549295775,0.29166666666666663,0.32167832167832167,0.3018867924528302,0.32,0.28965517241379307
thoracic_surgery,100,0.6,auto,1.0,False,None,False,0,0.3142857142857143,0.29629629629629634,0.3076923076923077,0.3,0.30666666666666664,0.28571428571428564,0.2978723404255319,0.3333333333333333,0.323943661971831,0.2978723404255319
thoracic_surgery,100,0.7,auto,1.0,False,None,False,0,0.3150684931506849,0.27536231884057966,0.3026315789473685,0.29931972789115646,0.3172413793103448,0.3055555555555555,0.29166666666666663,0.3194444444444444,0.33103448275862074,0.26666666666666666
thoracic_surgery,100,0.8,auto,1.0,False,None,False,0,0.2937062937062937,0.3142857142857143,0.2857142857142857,0.2857142857142857,0.27972027972027974,0.27536231884057966,0.3165467625899281,0.27737226277372257,0.22900763358778625,0.295774647887324
thoracic_surgery,100,0.9,auto,1.0,False,None,False,0,0.2794117647058823,0.28368794326241137,0.2758620689655172,0.25373134328358204,0.28169014084507044,0.2857142857142857,0.22900763358778625,0.2814814814814815,0.2647058823529411,0.25757575757575757
thoracic_surgery,100,1.0,auto,1.0,False,None,False,0,0.2518518518518519,0.23357664233576642,0.24113475177304963,0.2556390977443609,0.2937062937062937,0.2647058823529411,0.21212121212121215,0.24817518248175185,0.2589928057553956,0.2627737226277372
thoracic_surgery,100,auto,auto,0.1,False,None,False,0,0.2556390977443609,0.18181818181818182,0.24427480916030533,0.22666666666666668,0.19858156028368795,0.27272727272727276,0.2517482517482517,0.2097902097902098,0.23880597014925375,0.2948717948717949
thoracic_surgery,100,auto,auto,0.2,False,None,False,0,0.20800000000000002,0.19834710743801653,0.21739130434782608,0.27272727272727276,0.25757575757575757,0.2676056338028169,0.21875000000000003,0.22556390977443608,0.23999999999999996,0.2105263157894737
thoracic_surgery,100,auto,auto,0.3,False,None,False,0,0.2377622377622378,0.21705426356589147,0.2535211267605634,0.2769230769230769,0.28776978417266186,0.2589928057553956,0.2698412698412698,0.3,0.2835820895522388,0.24615384615384614
thoracic_surgery,100,auto,auto,0.4,False,None,False,0,0.2814814814814815,0.2941176470588235,0.21212121212121215,0.2937062937062937,0.23880597014925375,0.2898550724637681,0.1875,0.2325581395348837,0.25,0.291970802919708
thoracic_surgery,100,auto,auto,0.5,False,None,False,0,0.3157894736842105,0.31205673758865243,0.27536231884057966,0.2814814814814815,0.3043478260869565,0.27536231884057966,0.3007518796992481,0.2941176470588235,0.28965517241379307,0.3043478260869565
thoracic_surgery,100,auto,auto,0.6,False,None,False,0,0.28368794326241137,0.28776978417266186,0.27737226277372257,0.2898550724637681,0.32167832167832167,0.31205673758865243,0.2814814814814815,0.323943661971831,0.2937062937062937,0.323943661971831
thoracic_surgery,100,auto,auto,0.7,False,None,False,0,0.3108108108108108,0.2898550724637681,0.3172413793103448,0.2978723404255319,0.295774647887324,0.2556390977443609,0.273972602739726,0.28169014084507044,0.2695035460992907,0.2857142857142857
thoracic_surgery,100,auto,auto,0.8,False,None,False,0,0.27737226277372257,0.291970802919708,0.31205673758865243,0.2553191489361702,0.3098591549295775,0.273972602739726,0.28571428571428564,0.295774647887324,0.2978723404255319,0.2571428571428571
thoracic_surgery,100,auto,auto,0.9,False,None,False,0,0.3150684931506849,0.2553191489361702,0.2987012987012987,0.3,0.3150684931506849,0.3076923076923077,0.3673469387755102,0.28169014084507044,0.3,0.3055555555555555
thoracic_surgery,100,auto,auto,1.0,True,None,False,0,0.3218390804597701,0.31952662721893493,0.3023255813953488,0.30952380952380953,0.32142857142857145,0.3128491620111732,0.3274853801169591,0.33333333333333337,0.31111111111111106,0.33333333333333326
thoracic_surgery,100,auto,auto,1.0,False,1,False,0,0.3129251700680272,0.3,0.2695035460992907,0.32051282051282054,0.33557046979865773,0.3013698630136986,0.3087248322147651,0.28,0.2978723404255319,0.28368794326241137
thoracic_surgery,100,auto,auto,1.0,False,None,True,0,0.3172413793103448,0.2589928057553956,0.2608695652173913,0.27972027972027974,0.3287671232876712,0.28767123287671237,0.295774647887324,0.32,0.26573426573426573,0.28169014084507044
ar6,64,0.1,auto,1.0,False,None,False,1,0.36363636363636365,0.34615384615384615,0.36,0.33333333333333337,0.32,0.3272727272727273,0.28571428571428564,0.4,0.32558139534883723,0.3508771929824562
ar6,64,0.2,auto,1.0,False,None,False,1,0.32558139534883723,0.3913043478260869,0.3333333333333333,0.35000000000000003,0.3902439024390244,0.3414634146341463,0.38095238095238093,0.37209302325581395,0.3414634146341463,0.35000000000000003
ar6,64,0.3,auto,1.0,False,None,False,1,0.3902439024390244,0.3684210526315789,0.3684210526315789,0.3414634146341463,0.3076923076923077,0.34285714285714286,0.4444444444444444,0.3684210526315789,0.3684210526315789,0.3684210526315789
ar6,64,0.4,auto,1.0,False,None,False,1,0.3888888888888889,0.3783783783783784,0.3783783783783784,0.3636363636363636,0.35897435897435903,0.3684210526315789,0.3636363636363636,0.3783783783783784,0.35294117647058826,0.35897435897435903
ar6,64,0.5,auto,1.0,False,None,False,1,0.35294117647058826,0.35294117647058826,0.37500000000000006,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.303030303030303,0.29411764705882354,0.3684210526315789,0.35294117647058826
ar6,64,0.6,auto,1.0,False,None,False,1,0.38709677419354843,0.3225806451612903,0.3125,0.37500000000000006,0.3888888888888889,0.3333333333333333,0.37500000000000006,0.27027027027027023,0.3783783783783784,0.34285714285714286
ar6,64,0.7,auto,1.0,False,None,False,1,0.3125,0.43749999999999994,0.3225806451612903,0.3225806451612903,0.3684210526315789,0.303030303030303,0.3225806451612903,0.3448275862068965,0.3448275862068965,0.3225806451612903
ar6,64,0.8,auto,1.0,False,None,False,1,0.3333333333333333,0.3448275862068965,0.3448275862068965,0.3333333333333333,0.3448275862068965,0.3125,0.3448275862068965,0.3225806451612903,0.3125,0.3333333333333333
ar6,64,0.9,auto,1.0,False,None,False,1,0.3571428571428571,0.3333333333333333,0.3571428571428571,0.3333333333333333,0.3333333333333333,0.3571428571428571,0.3333333333333333,0.3448275862068965,0.3448275862068965,0.3703703703703704
ar6,64,1.0,auto,1.0,False,None,False,1,0.3333333333333333,0.3571428571428571,0.3571428571428571,0.3225806451612903,0.3448275862068965,0.3571428571428571,0.3448275862068965,0.3333333333333333,0.303030303030303,0.3225806451612903
ar6,64,auto,auto,0.1,False,None,False,1,0.37500000000000006,0.3448275862068965,0.3125,0.3125,0.3333333333333333,0.43749999999999994,0.3448275862068965,0.34285714285714286,0.37500000000000006,0.3225806451612903
ar6,64,auto,auto,0.2,False,None,False,1,0.3225806451612903,0.3333333333333333,0.3571428571428571,0.3333333333333333,0.4,0.3448275862068965,0.3636363636363636,0.3333333333333333,0.3448275862068965,0.3225806451612903
ar6,64,auto,auto,0.3,False,None,False,1,0.3333333333333333,0.3571428571428571,0.3225806451612903,0.3333333333333333,0.3571428571428571,0.3333333333333333,0.3448275862068965,0.3225806451612903,0.3571428571428571,0.3333333333333333
ar6,64,auto,auto,0.4,False,None,False,1,0.3448275862068965,0.3846153846153846,0.3448275862068965,0.3333333333333333,0.3225806451612903,0.3333333333333333,0.3846153846153846,0.3333333333333333,0.3703703703703704,0.3333333333333333
ar6,64,auto,auto,0.5,False,None,False,1,0.3448275862068965,0.3571428571428571,0.3571428571428571,0.4137931034482759,0.3333333333333333,0.3703703703703704,0.3225806451612903,0.3571428571428571,0.3225806451612903,0.3333333333333333
ar6,64,auto,auto,0.6,False,None,False,1,0.3225806451612903,0.3125,0.3225806451612903,0.3448275862068965,0.3125,0.3571428571428571,0.303030303030303,0.3225806451612903,0.3225806451612903,0.3225806451612903
ar6,64,auto,auto,0.7,False,None,False,1,0.3333333333333333,0.38709677419354843,0.3225806451612903,0.3125,0.3225806451612903,0.3125,0.3225806451612903,0.3333333333333333,0.3448275862068965,0.3333333333333333
ar6,64,auto,auto,0.8,False,None,False,1,0.3225806451612903,0.3448275862068965,0.3448275862068965,0.3846153846153846,0.3571428571428571,0.3333333333333333,0.3448275862068965,0.3703703703703704,0.3571428571428571,0.3571428571428571
ar6,64,auto,auto,0.9,False,None,False,1,0.3333333333333333,0.3333333333333333,0.3571428571428571,0.3333333333333333,0.29411764705882354,0.303030303030303,0.28571428571428575,0.3225806451612903,0.3225806451612903,0.3333333333333333
ar6,64,auto,auto,1.0,True,None,False,1,0.3555555555555555,0.36734693877551017,0.38095238095238093,0.38095238095238093,0.36363636363636365,0.4,0.31111111111111117,0.37499999999999994,0.38095238095238093,0.33333333333333337
ar6,64,auto,auto,1.0,False,1,False,1,0.3571428571428571,0.3333333333333333,0.3703703703703704,0.3125,0.3333333333333333,0.3448275862068965,0.3448275862068965,0.3333333333333333,0.3448275862068965,0.3846153846153846
ar6,64,auto,auto,1.0,False,None,True,1,0.3448275862068965,0.3571428571428571,0.3333333333333333,0.3333333333333333,0.3571428571428571,0.3703703703703704,0.3448275862068965,0.3333333333333333,0.3571428571428571,0.3703703703703704
ar1,64,auto,auto,1.0,False,None,False,1,0.2758620689655173,0.24242424242424243,0.2580645161290322,0.2580645161290322,0.2758620689655173,0.2962962962962963,0.2857142857142857,0.2758620689655173,0.2758620689655173,0.2758620689655173
ar1,64,0.1,auto,1.0,False,None,False,1,0.16949152542372883,0.1818181818181818,0.16666666666666669,0.14285714285714285,0.1311475409836066,0.14035087719298245,0.19718309859154928,0.18604651162790695,0.1818181818181818,0.1818181818181818
ar1,64,0.2,auto,1.0,False,None,False,1,0.16666666666666666,0.1818181818181818,0.18604651162790695,0.1818181818181818,0.16666666666666666,0.196078431372549,0.2222222222222222,0.19047619047619047,0.23529411764705882,0.21621621621621623
ar1,64,0.3,auto,1.0,False,None,False,1,0.23529411764705882,0.2580645161290322,0.23529411764705882,0.25,0.2580645161290322,0.2285714285714286,0.21621621621621623,0.2285714285714286,0.18604651162790695,0.21052631578947367
ar1,64,0.4,auto,1.0,False,None,False,1,0.24242424242424243,0.25,0.2222222222222222,0.2285714285714286,0.24242424242424243,0.24242424242424243,0.2285714285714286,0.26666666666666666,0.23529411764705882,0.2285714285714286
ar1,64,0.5,auto,1.0,False,None,False,1,0.2580645161290322,0.26666666666666666,0.26666666666666666,0.2580645161290322,0.26666666666666666,0.18750000000000003,0.20512820512820512,0.26666666666666666,0.2758620689655173,0.23529411764705882
ar1,64,0.6,auto,1.0,False,None,False,1,0.2580645161290322,0.2222222222222222,0.25,0.24242424242424243,0.2580645161290322,0.25,0.24242424242424243,0.25,0.25,0.21428571428571427
ar1,64,0.7,auto,1.0,False,None,False,1,0.2580645161290322,0.2580645161290322,0.2962962962962963,0.2857142857142857,0.21428571428571427,0.2758620689655173,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2580645161290322
ar1,64,0.8,auto,1.0,False,None,False,1,0.2857142857142857,0.30769230769230765,0.2758620689655173,0.26666666666666666,0.2857142857142857,0.26666666666666666,0.2962962962962963,0.2962962962962963,0.2857142857142857,0.30769230769230765
ar1,64,0.9,auto,1.0,False,None,False,1,0.2962962962962963,0.2962962962962963,0.24242424242424243,0.2857142857142857,0.26666666666666666,0.2758620689655173,0.2608695652173913,0.30769230769230765,0.23076923076923078,0.2758620689655173
ar1,64,1.0,auto,1.0,False,None,False,1,0.2857142857142857,0.30769230769230765,0.30769230769230765,0.2962962962962963,0.24242424242424243,0.21428571428571427,0.2857142857142857,0.2758620689655173,0.32,0.2580645161290322
ar1,64,auto,auto,0.1,False,None,False,1,0.2758620689655173,0.2758620689655173,0.21052631578947367,0.2758620689655173,0.24242424242424243,0.2758620689655173,0.2758620689655173,0.2758620689655173,0.32,0.2222222222222222
ar1,64,auto,auto,0.2,False,None,False,1,0.2962962962962963,0.32,0.2580645161290322,0.2962962962962963,0.26666666666666666,0.2758620689655173,0.1935483870967742,0.32,0.2758620689655173,0.2857142857142857
ar1,64,auto,auto,0.3,False,None,False,1,0.2857142857142857,0.2962962962962963,0.2962962962962963,0.2857142857142857,0.26666666666666666,0.2857142857142857,0.30769230769230765,0.2857142857142857,0.2857142857142857,0.23076923076923078
ar1,64,auto,auto,0.4,False,None,False,1,0.2962962962962963,0.2857142857142857,0.25,0.2758620689655173,0.2962962962962963,0.2857142857142857,0.2758620689655173,0.2857142857142857,0.2758620689655173,0.32
ar1,64,auto,auto,0.5,False,None,False,1,0.25,0.2857142857142857,0.23076923076923078,0.24000000000000005,0.26666666666666666,0.2962962962962963,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.2857142857142857
ar1,64,auto,auto,0.6,False,None,False,1,0.25,0.2580645161290322,0.2758620689655173,0.2962962962962963,0.2962962962962963,0.2857142857142857,0.32,0.25,0.2580645161290322,0.2580645161290322
ar1,64,auto,auto,0.7,False,None,False,1,0.2580645161290322,0.2222222222222222,0.2758620689655173,0.2758620689655173,0.30769230769230765,0.32,0.23076923076923078,0.2857142857142857,0.2962962962962963,0.2857142857142857
ar1,64,auto,auto,0.8,False,None,False,1,0.26666666666666666,0.24000000000000005,0.2857142857142857,0.2857142857142857,0.2962962962962963,0.2758620689655173,0.26666666666666666,0.26666666666666666,0.30769230769230765,0.24242424242424243
ar1,64,auto,auto,0.9,False,None,False,1,0.2857142857142857,0.24000000000000005,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.25,0.2857142857142857,0.2962962962962963,0.26666666666666666,0.2758620689655173
ar1,64,auto,auto,1.0,True,None,False,1,0.1702127659574468,0.1702127659574468,0.19999999999999998,0.18604651162790695,0.1702127659574468,0.14545454545454548,0.1818181818181818,0.17391304347826086,0.17777777777777776,0.2127659574468085
ar1,64,auto,auto,1.0,False,1,False,1,0.2962962962962963,0.2758620689655173,0.2962962962962963,0.2580645161290322,0.2758620689655173,0.26666666666666666,0.2962962962962963,0.2857142857142857,0.2962962962962963,0.26666666666666666
ar1,64,auto,auto,1.0,False,None,True,1,0.2962962962962963,0.2758620689655173,0.2962962962962963,0.30769230769230765,0.2580645161290322,0.26666666666666666,0.34782608695652173,0.2857142857142857,0.2758620689655173,0.32
pc3,64,0.1,auto,1.0,False,None,False,1,0.2936288088642659,0.24924012158054706,0.24778761061946902,0.25149700598802394,0.2523076923076923,0.2808988764044944,0.2476190476190476,0.2823529411764706,0.2222222222222222,0.2580645161290323
pc3,64,0.2,auto,1.0,False,None,False,1,0.23076923076923078,0.23529411764705885,0.21232876712328771,0.18571428571428572,0.22145328719723184,0.21090909090909088,0.17692307692307693,0.2054794520547945,0.20761245674740486,0.21232876712328771
pc3,64,0.3,auto,1.0,False,None,False,1,0.20149253731343283,0.16,0.18656716417910446,0.19402985074626866,0.196969696969697,0.19402985074626866,0.17898832684824903,0.2,0.1921708185053381,0.18867924528301888
pc3,64,0.4,auto,1.0,False,None,False,1,0.14693877551020407,0.12605042016806725,0.15139442231075698,0.15261044176706828,0.1568627450980392,0.1739130434782609,0.1593625498007968,0.15019762845849802,0.14342629482071714,0.1311475409836066
pc3,64,0.5,auto,1.0,False,None,False,1,0.11814345991561181,0.14901960784313728,0.14107883817427386,0.13278008298755187,0.13389121338912133,0.14049586776859505,0.12658227848101267,0.12552301255230125,0.13389121338912133,0.12765957446808512
pc3,64,0.6,auto,1.0,False,None,False,1,0.14225941422594143,0.1271186440677966,0.13559322033898305,0.11764705882352941,0.1293103448275862,0.12875536480686697,0.11864406779661016,0.11206896551724137,0.11403508771929825,0.1271186440677966
pc3,64,0.7,auto,1.0,False,None,False,1,0.11914893617021276,0.13617021276595745,0.10572687224669604,0.1212121212121212,0.1222707423580786,0.12068965517241378,0.1095890410958904,0.09606986899563319,0.10970464135021099,0.14107883817427386
pc3,64,0.8,auto,1.0,False,None,False,1,0.11607142857142859,0.11764705882352941,0.09777777777777778,0.10619469026548671,0.1145374449339207,0.1293103448275862,0.1081081081081081,0.0995475113122172,0.11353711790393015,0.10666666666666666
pc3,64,0.9,auto,1.0,False,None,False,1,0.07655502392344496,0.12444444444444443,0.10091743119266054,0.11607142857142859,0.09865470852017938,0.09174311926605505,0.1081081081081081,0.11009174311926606,0.11353711790393015,0.11504424778761062
pc3,64,1.0,auto,1.0,False,None,False,1,0.0995475113122172,0.1076233183856502,0.09777777777777778,0.1004566210045662,0.1095890410958904,0.11981566820276497,0.0849056603773585,0.10859728506787329,0.1,0.1095890410958904
pc3,64,auto,auto,0.1,False,None,False,1,0.23564954682779454,0.24342105263157895,0.24451410658307213,0.23003194888178913,0.2367601246105919,0.2613981762917933,0.199288256227758,0.22929936305732482,0.26857142857142857,0.25308641975308643
pc3,64,auto,auto,0.2,False,None,False,1,0.1875,0.21404682274247494,0.2532467532467532,0.24925816023738875,0.20735785953177255,0.19528619528619529,0.22516556291390727,0.20066889632107024,0.2280130293159609,0.22295081967213115
pc3,64,auto,auto,0.3,False,None,False,1,0.22602739726027396,0.2214765100671141,0.23197492163009403,0.24516129032258063,0.2636655948553055,0.2408026755852843,0.23333333333333334,0.22591362126245848,0.2027027027027027,0.2280130293159609
pc3,64,auto,auto,0.4,False,None,False,1,0.2154882154882155,0.24422442244224424,0.23225806451612904,0.21917808219178084,0.22297297297297297,0.24503311258278146,0.21843003412969283,0.24924012158054706,0.2214983713355049,0.19795221843003413
pc3,64,auto,auto,0.5,False,None,False,1,0.21993127147766323,0.24422442244224424,0.22516556291390727,0.21993127147766323,0.22996515679442509,0.22222222222222224,0.20338983050847456,0.21016949152542375,0.22077922077922077,0.23300970873786409
pc3,64,auto,auto,0.6,False,None,False,1,0.2325581395348837,0.2280130293159609,0.25641025641025644,0.24437299035369775,0.2360655737704918,0.24437299035369775,0.22516556291390727,0.19285714285714284,0.2325581395348837,0.2317880794701987
pc3,64,auto,auto,0.7,False,None,False,1,0.20129870129870128,0.19377162629757785,0.22525597269624573,0.24358974358974358,0.20979020979020976,0.23376623376623376,0.2570532915360501,0.2532467532467532,0.22295081967213115,0.21917808219178084
pc3,64,auto,auto,0.8,False,None,False,1,0.2061855670103093,0.21843003412969283,0.22580645161290322,0.2061855670103093,0.22950819672131145,0.21917808219178084,0.24528301886792453,0.2325581395348837,0.23376623376623376,0.22950819672131145
pc3,64,auto,auto,0.9,False,None,False,1,0.2154882154882155,0.21917808219178084,0.1870503597122302,0.23452768729641693,0.21160409556313992,0.2619808306709265,0.22448979591836732,0.2408026755852843,0.2325581395348837,0.2214983713355049
pc3,64,auto,auto,1.0,True,None,False,1,0.2613981762917933,0.26911314984709483,0.2334384858044164,0.23125,0.2732919254658385,0.2214983713355049,0.22875816993464052,0.24683544303797467,0.21453287197231835,0.22364217252396165
pc3,64,auto,auto,1.0,False,1,False,1,0.19580419580419578,0.21352313167259784,0.22508038585209003,0.20069204152249137,0.21019108280254778,0.20066889632107024,0.20714285714285713,0.20350877192982458,0.23411371237458192,0.2236842105263158
pc3,64,auto,auto,1.0,False,None,True,1,0.1890909090909091,0.1914893617021277,0.2360655737704918,0.2280130293159609,0.2368421052631579,0.2379421221864952,0.25477707006369427,0.23890784982935154,0.1904761904761905,0.20462046204620465
pc4,64,0.1,auto,1.0,False,None,False,1,0.22739018087855295,0.20498614958448752,0.19889502762430938,0.20055710306406685,0.20903954802259886,0.2396088019559902,0.2087912087912088,0.1843575418994413,0.1823361823361823,0.21910112359550563
pc4,64,0.2,auto,1.0,False,None,False,1,0.15576323987538943,0.15723270440251572,0.14838709677419354,0.1513157894736842,0.1464968152866242,0.15576323987538943,0.134185303514377,0.15290519877675843,0.18575851393188855,0.15673981191222572
pc4,64,0.3,auto,1.0,False,None,False,1,0.15923566878980894,0.12903225806451613,0.12014134275618375,0.1393728222996516,0.11888111888111888,0.12142857142857141,0.14093959731543623,0.11604095563139932,0.1292517006802721,0.15277777777777776
pc4,64,0.4,auto,1.0,False,None,False,1,0.12543554006968638,0.125,0.11469534050179211,0.10144927536231885,0.08029197080291971,0.12413793103448276,0.12543554006968638,0.10638297872340426,0.09090909090909091,0.13148788927335642
pc4,64,0.5,auto,1.0,False,None,False,1,0.10948905109489052,0.07086614173228346,0.1048689138576779,0.09090909090909091,0.0923076923076923,0.11895910780669144,0.08429118773946359,0.09022556390977443,0.10294117647058823,0.09923664122137404
pc4,64,0.6,auto,1.0,False,None,False,1,0.09374999999999999,0.07258064516129031,0.08979591836734693,0.08,0.07258064516129031,0.09302325581395349,0.0796812749003984,0.07377049180327867,0.07692307692307691,0.09411764705882353
pc4,64,0.7,auto,1.0,False,None,False,1,0.06751054852320676,0.06477732793522266,0.1,0.0823045267489712,0.09374999999999999,0.104,0.07751937984496124,0.07287449392712551,0.0916030534351145,0.0873015873015873
pc4,64,0.8,auto,1.0,False,None,False,1,0.06779661016949153,0.07317073170731707,0.058333333333333334,0.0923076923076923,0.0873015873015873,0.08979591836734693,0.08835341365461846,0.058091286307053944,0.09448818897637795,0.06751054852320676
pc4,64,0.9,auto,1.0,False,None,False,1,0.07317073170731707,0.057851239669421496,0.08403361344537814,0.06584362139917695,0.06779661016949153,0.08835341365461846,0.07531380753138074,0.06722689075630252,0.06837606837606837,0.05957446808510639
pc4,64,1.0,auto,1.0,False,None,False,1,0.0625,0.06194690265486725,0.06837606837606837,0.06896551724137931,0.06008583690987125,0.06399999999999999,0.051502145922746774,0.05907172995780591,0.05957446808510639,0.06194690265486725
pc4,64,auto,auto,0.1,False,None,False,1,0.2116991643454039,0.22038567493112948,0.2184873949579832,0.21238938053097345,0.19943019943019946,0.22976501305483024,0.21511627906976744,0.19130434782608696,0.18181818181818182,0.18348623853211005
pc4,64,auto,auto,0.2,False,None,False,1,0.17791411042944785,0.20114942528735633,0.1696969696969697,0.161993769470405,0.1696969696969697,0.17834394904458598,0.19411764705882353,0.2,0.17901234567901236,0.1712538226299694
pc4,64,auto,auto,0.3,False,None,False,1,0.20245398773006137,0.16314199395770393,0.14814814814814817,0.18072289156626506,0.14285714285714282,0.15772870662460567,0.18238993710691828,0.19484240687679083,0.186046511627907,0.17034700315457413
pc4,64,auto,auto,0.4,False,None,False,1,0.17699115044247785,0.18674698795180728,0.15853658536585366,0.17956656346749225,0.1762917933130699,0.17365269461077845,0.17777777777777776,0.15673981191222572,0.16,0.14473684210526314
pc4,64,auto,auto,0.5,False,None,False,1,0.18575851393188855,0.14838709677419354,0.1392405063291139,0.1696969696969697,0.16463414634146345,0.13999999999999999,0.18404907975460125,0.1241830065359477,0.18823529411764703,0.15853658536585366
pc4,64,auto,auto,0.6,False,None,False,1,0.16129032258064516,0.17177914110429449,0.19130434782608696,0.15894039735099338,0.18461538461538465,0.15335463258785942,0.12709030100334448,0.15335463258785942,0.17846153846153845,0.16666666666666666
pc4,64,auto,auto,0.7,False,None,False,1,0.18731117824773413,0.17804154302670622,0.16867469879518074,0.17445482866043616,0.16666666666666669,0.18125,0.19075144508670522,0.15335463258785942,0.17177914110429449,0.17177914110429449
pc4,64,auto,auto,0.8,False,None,False,1,0.15576323987538943,0.16167664670658685,0.1464968152866242,0.1625,0.169811320754717,0.17337461300309598,0.13157894736842105,0.15584415584415584,0.16816816816816818,0.1764705882352941
