Filename,ntrees,standardize_data,sample_size,ncols_per_tree,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44
ionosphere,512,TRUE,0.9,def,0,0.9858238262065786,0.9858238262065786,0.9858238262065786,0.9858238262065786,0.9857022501662519,0.9858238262065786,0.9857022501662519,0.9857022501662519,1.0,1.0,1.0,1.0,0.9716095087016199,1.0,0.9716095087016199,0.9716095087016199,0.9858238262065786,1.0,1.0,0.9716095087016199,1.0,0.9716095087016199,0.9716095087016199,0.9858238262065786,1.0,0.9716095087016199,1.0,0.9716095087016199,0.9716095087016199,0.9858238262065786,0.9716095087016199,1.0,0.9716095087016199,0.9716095087016199,0.9858238262065786,0.9716095087016199,1.0,1.0,0.9857022501662519,0.9716095087016199,0.9716095087016199,0.9858238262065786,1.0,0.9857022501662519,0.9857022501662519
ionosphere,512,TRUE,auto,0.1,0,0.9689322471451038,0.9689322471451038,0.9843290793231926,0.9843290793231926,1.0,0.9843290793231926,0.9689322471451038,1.0,1.0,1.0,0.984510915612291,0.984510915612291,0.9689322471451038,0.984510915612291,1.0,0.9689322471451038,0.9689322471451038,0.984510915612291,0.984510915612291,0.9689322471451038,0.984510915612291,1.0,0.9689322471451038,0.9689322471451038,1.0,0.9843290793231926,1.0,0.984510915612291,0.9843290793231926,0.9843290793231926,0.9843290793231926,1.0,0.984510915612291,0.9843290793231926,0.9843290793231926,0.9843290793231926,0.9689322471451038,1.0,1.0,0.984510915612291,0.9843290793231926,0.9843290793231926,0.9689322471451038,0.9689322471451038,1.0
ionosphere,512,TRUE,auto,0.2,0,0.9855753440465377,0.9711032482997602,0.9425376914614143,0.956973311955958,0.9565814265247174,0.9280515975936411,0.9855753440465377,0.9280515975936411,0.956973311955958,0.9854428225827857,0.9565780193612237,0.9425354656440432,0.9708331672596034,0.9420006248658017,0.9711021289766154,0.9420006248658017,0.9425354656440432,0.9708320078654556,0.9565780193612237,0.9853043797470084,0.9561650641596476,0.9565780193612237,0.9561650641596476,0.9565780193612237,0.9854428225827857,0.9853043797470084,0.9853043797470084,0.9565780193612237,0.9853043797470084,0.9854428225827857,0.9708331672596034,0.9708331672596034,0.9711021289766154,0.9708331672596034,1.0,0.9705497554551248,0.9708331672596034,0.9705497554551248,0.9708331672596034,0.9420006248658017,0.9705497554551248,0.9708331672596034,0.9420006248658017,0.9711021289766154,0.9708331672596034
ionosphere,512,TRUE,auto,0.3,0,0.9699460852972938,0.9699460852972938,0.9850083901343486,0.9850083901343486,0.9699460852972938,0.9850083901343486,0.9848501088318713,0.9850083901343486,0.9850083901343486,1.0,0.9850083901343486,0.9850083901343486,1.0,0.9850083901343486,0.9848501088318713,0.9850083901343486,0.9850083901343486,0.9850083901343486,0.9850083901343486,1.0,0.9850083901343486,0.9848501088318713,0.9850083901343486,0.9850083901343486,1.0,0.9850083901343486,1.0,0.9699473778671618,1.0,1.0,0.9850083901343486,1.0,0.9699473778671618,1.0,1.0,0.9850083901343486,0.9848501088318713,0.9850083901343486,0.9850083901343486,0.9699473778671618,1.0,1.0,0.9699473778671618,0.9699473778671618,1.0
ionosphere,512,TRUE,auto,0.4,0,1.0,0.9853043797470084,0.9853043797470084,1.0,0.9705497554551248,1.0,0.9851596868022025,0.9853043797470084,1.0,0.9853043797470084,0.9853043797470084,1.0,0.9705497554551248,1.0,0.9851596868022025,0.9853043797470084,1.0,1.0,0.9853043797470084,0.9853043797470084,0.9853043797470084,0.9705509569760152,1.0,0.9853043797470084,0.9853043797470084,0.9853043797470084,0.9853043797470084,0.9705509569760152,1.0,0.9853043797470084,0.9705497554551248,1.0,0.9851596868022025,0.9853043797470084,1.0,0.9705497554551248,0.9557334657757124,0.9853043797470084,0.9705497554551248,0.9851596868022025,0.9853043797470084,1.0,0.9705509569760152,0.9851596868022025,0.9853043797470084
ionosphere,512,TRUE,auto,0.5,0,0.9705497554551248,0.9420006248658017,0.9561650641596476,0.9705497554551248,0.9705497554551248,0.9705497554551248,0.9705497554551248,0.9705497554551248,0.9561650641596476,0.9708331672596034,0.9853043797470084,1.0,1.0,1.0,1.0,1.0,0.9853043797470084,0.9854428225827857,0.9708331672596034,0.9708331672596034,0.9708331672596034,0.9708331672596034,0.9708331672596034,0.9854428225827857,0.9853043797470084,0.9853043797470084,0.9853043797470084,0.9853043797470084,0.9853043797470084,1.0,1.0,1.0,1.0,1.0,0.9853043797470084,1.0,1.0,1.0,0.9853043797470084,1.0,1.0,0.9853043797470084,1.0,0.9853043797470084,0.9853043797470084
ionosphere,512,TRUE,auto,0.6,0,0.9713607512636113,0.9713607512636113,1.0,1.0,0.9273791919976627,0.9713607512636113,1.0,0.9420075393198568,0.9420075393198568,1.0,0.9713607512636113,0.9713607512636113,0.9273791919976627,1.0,0.9713607512636113,0.9420075393198568,0.9420075393198568,0.9713607512636113,0.9713607512636113,0.9273791919976627,1.0,0.9713607512636113,0.9420075393198568,0.9420075393198568,1.0,0.9273791919976627,0.9713607512636113,1.0,0.9420075393198568,0.9420075393198568,0.9273791919976627,0.9713607512636113,1.0,0.9420075393198568,0.9420075393198568,0.9273791919976627,0.9273791919976627,0.9850083901343486,0.9850083901343486,0.9713607512636113,0.9420075393198568,0.9420075393198568,0.9420075393198568,0.9420075393198568,1.0
ionosphere,512,TRUE,auto,0.7,0,1.0,0.9705509569760152,0.9853043797470084,0.9853043797470084,0.9853043797470084,0.9705509569760152,1.0,0.9557371250567767,0.9853043797470084,0.9705509569760152,0.9853043797470084,0.9853043797470084,0.9853043797470084,0.9705509569760152,1.0,0.9557371250567767,0.9853043797470084,0.9851596868022025,0.9851596868022025,0.9851596868022025,1.0,0.9705509569760152,0.9850083901343486,0.9851596868022025,1.0,1.0,0.9851596868022025,0.9853043797470084,0.9702559377330032,1.0,1.0,0.9851596868022025,0.9853043797470084,0.9702559377330032,1.0,0.9851596868022025,0.9853043797470084,0.9702559377330032,1.0,0.9705509569760152,0.9850083901343486,0.9851596868022025,0.9557371250567767,0.9853043797470084,0.9702559377330032
ionosphere,512,TRUE,auto,0.8,0,1.0,0.9853043797470084,1.0,0.9853043797470084,1.0,0.9854428225827857,1.0,1.0,1.0,0.9853043797470084,1.0,0.9853043797470084,1.0,0.9854428225827857,1.0,1.0,1.0,0.9853043797470084,1.0,0.9853043797470084,0.9708331672596034,0.9853043797470084,0.9853043797470084,0.9853043797470084,0.9853043797470084,1.0,0.9854428225827857,1.0,1.0,1.0,0.9853043797470084,0.9708331672596034,0.9853043797470084,0.9853043797470084,0.9853043797470084,0.9854428225827857,1.0,1.0,1.0,0.9854428225827857,0.9854428225827857,0.9854428225827857,1.0,1.0,1.0
ionosphere,512,TRUE,auto,0.9,0,0.9713618324312665,0.9855753440465377,0.9713618324312665,0.956973311955958,0.9855753440465377,0.9713618324312665,0.9573550336012226,0.9855753440465377,0.9573550336012226,0.9857022501662519,0.9716084639023335,0.95735185478162,0.9857022501662519,1.0,0.9858238262065786,0.9857022501662519,0.9858238262065786,0.9857022501662519,0.9713607512636113,1.0,0.9857022501662519,0.9716095087016199,1.0,0.9716095087016199,0.95735185478162,0.9857022501662519,0.9716084639023335,0.9858238262065786,0.9857022501662519,0.9577144987419088,0.9713607512636113,0.95735185478162,0.943544409853651,0.9713607512636113,0.9716095087016199,0.9857022501662519,0.9716095087016199,1.0,0.9716095087016199,0.9858238262065786,0.9857022501662519,0.9858238262065786,0.9716095087016199,0.9718458164484121,0.9716095087016199
ionosphere,512,TRUE,auto,1,0,0.9711032482997602,0.9711032482997602,0.9711032482997602,0.9855753440465377,0.9711032482997602,0.9565814265247174,0.9711032482997602,0.9711032482997602,0.9565814265247174,1.0,1.0,0.9854428225827857,1.0,0.9853043797470084,1.0,1.0,0.9853043797470084,1.0,0.9854428225827857,1.0,0.9853043797470084,1.0,1.0,0.9853043797470084,0.9854428225827857,1.0,0.9853043797470084,1.0,1.0,0.9853043797470084,0.9854428225827857,0.9708331672596034,0.9854428225827857,0.9854428225827857,0.9708331672596034,0.9853043797470084,1.0,1.0,0.9853043797470084,0.9853043797470084,0.9853043797470084,1.0,1.0,0.9853043797470084,0.9853043797470084
kc3,2,TRUE,auto,def,0,0.4109409211092866,0.5970731318863447,0.4875655471081227,0.3953355709241286,0.39610817237732404,0.595376226533784,0.5429629890201335,0.42173090482561165,0.31055865152005596,0.345165113133881,0.3261971499206523,0.29275572422495655,0.33803599384367955,0.280825813180223,0.2873884304007965,0.423558432704252,0.27807355413975626,0.5517017849301675,0.3717224020674359,0.5858913510838066,0.41823805840214756,0.5514469729315445,0.44708938640352064,0.4013202363732028,0.3069397926017483,0.47801935573705584,0.3544322704994154,0.5331007632506104,0.3092290496988193,0.2725172073670578,0.3500308439892644,0.2974982526910971,0.32152241525082026,0.37001633325695354,0.2963512978174661,0.28791448739674963,0.3679739271042436,0.37690371029596587,0.38150353786537966,0.47914752392076143,0.30373237079598336,0.24545315259514025,0.3259886618501431,0.3090053780235639,0.6499211099210156
kc3,4,TRUE,auto,def,0,0.37539598286167286,0.4156267468639917,0.6232744696471858,0.45341373996978174,0.4051261891437607,0.42186042803903623,0.4091378993293023,0.4187556282950988,0.4454735067357291,0.5668272191430515,0.3660020204564707,0.5131307801901075,0.6517096760743287,0.740914807943401,0.5826162184717538,0.478351869784617,0.5799679462112713,0.43184779551357877,0.5794760672144619,0.677454611900471,0.4779369037106898,0.666084393104595,0.5714312377183521,0.597052904290069,0.5211016688495828,0.3928050521313552,0.4371335010881838,0.42483845367040296,0.541983062643201,0.4131652847883674,0.5382708540456932,0.4869230585910178,0.5358313915983461,0.5155755888172386,0.5933750411687635,0.6517096760743287,0.7313622707554924,0.49276251153212364,0.5891639145150493,0.5537791848420632,0.4511507649871651,0.5540594270056115,0.5581882045845042,0.46898969790103257,0.5058348513157213
kc3,8,TRUE,auto,def,0,0.6018184972201437,0.7660584594485401,0.6807065181859786,0.6954898265705511,0.6775222594714511,0.6769978781801343,0.7164565684752048,0.5930592682727719,0.9595220916837308,0.5603317258960709,0.45877711263656057,0.6864320929300327,0.6173548109557006,0.7486349687126245,0.551720883443677,0.6043785018699225,0.5656112583620192,0.8153440341778093,0.5850219361524046,0.7068892021720021,0.5721599235972319,0.8501544636513871,0.575272900367674,0.7161505400904818,0.5414016897261393,0.7528006844985831,0.4975691281982292,0.86192397673271,0.5260843086936015,0.7153019994200506,0.5822196658773884,0.7900680445103848,0.5404360913919787,0.6038457164725095,0.6890833617034551,0.6007488703129772,0.7883829521625476,0.6443133958458771,0.6681560219866258,0.5302011058564685,0.5899750563109483,0.6707668371682801,0.6018027241195669,0.7071246917203919,0.5834893294290806
kc3,16,TRUE,auto,def,0,0.7019193301417412,0.7646463374216843,0.7019193301417412,0.739852106802933,0.7296585846442682,0.7788855331287851,0.6720004439166725,0.7135277937678672,0.7788855331287851,0.9300858707763163,1.0,0.7382714617107949,0.8275246151310006,0.7382714617107949,0.7256628954902662,0.8297862415889236,0.7382714617107949,0.9300858707763163,0.7688069520799263,0.8933171655346411,0.7688069520799263,0.7214436826128863,0.7962656228675175,0.7688069520799263,0.7382714617107949,0.8275246151310006,0.7382714617107949,0.7256628954902662,0.8297862415889236,0.7382714617107949,0.6945072431071075,0.8688969853595474,0.5565315840958139,0.6206523604114191,0.8688969853595474,0.7314843075726499,0.7214436826128863,0.7659784034493783,0.7314843075726499,0.5851907438407674,0.6520466478256465,1.0,0.888948867475749,0.5851907438407674,0.6520466478256465
kc3,32,TRUE,auto,def,0,0.7788855331287851,0.739852106802933,0.9804871983649632,0.9809608986490745,0.7796839195869366,0.7957868342161805,0.7750416713060186,0.9194155395770008,0.7999595576667972,0.8259694495923195,0.7559529316588244,0.7625865382914832,0.8618199056642095,0.9775662492494257,0.7801501800945903,0.8075659228196134,0.8444889812196814,0.7559529316588244,0.7242597014237405,0.7467938404394844,0.8016306634943748,0.6746617014852682,0.7658504435793217,0.7314843075726499,0.9615418756894796,0.759020526533396,0.7726521207068032,0.7557009792795203,0.9385999415230232,0.7797239788858019,0.79993570681134,0.7789764925592388,0.7940440890074648,0.9008229085377032,0.8198041379337275,0.8403800616593036,0.9137308464988909,0.7313622707554924,0.9457088267943262,0.7596130660348859,0.825982606031439,0.8232211833594124,0.7301088629892335,0.9315299845111586,0.7531834661449854
kc3,64,TRUE,auto,def,0,0.8827265804838752,0.9056493504923322,0.9252576131645397,0.9431396748000148,0.9605629208706837,0.82745901223811,0.9605629208706837,0.8827265804838752,0.8856376829713472,0.9431396748000148,0.8883803121708324,0.9056493504923322,0.8827265804838752,0.9417177806743431,0.8827265804838752,1.0,0.9615418756894796,0.9099124488565193,0.9269520371543,0.9056493504923322,0.8883600130642325,0.9056493504923322,0.9431396748000148,0.9814054541413021,0.981823394758247,0.8883803121708324,0.8355982453796069,0.8883803121708324,0.8883803121708324,0.8909171477848815,0.9056493504923322,0.8518053270764148,0.9056493504923322,0.9056493504923322,0.9078410363896044,0.8652036876109165,1.0,0.8827265804838752,0.8856376829713472,0.8652036876109165,0.9417177806743431,0.9056377143110586,0.8827265804838752,0.8856376829713472,0.9615418756894796
kc3,100,TRUE,auto,def,0,0.9056377143110586,0.8744487451052558,0.9814054541413021,0.8744487451052558,0.9633172709365088,0.9078410363896044,0.9633172709365088,0.9457150893470618,0.9252394883410879,0.8552252182352138,0.9252440205474359,0.8552252182352138,0.9078520232083171,0.8518053270764148,0.9078520232083171,0.9269691656430967,0.8684760547814623,0.8933232203377115,1.0,0.9118630778801926,0.9641263926799384,0.9118630778801926,0.8955850531424701,0.9457150893470618,0.8933232203377115,0.981823394758247,0.8909107515211792,0.981823394758247,0.9641263926799384,0.9078410363896044,0.9118630778801926,0.9641263926799384,0.9118630778801926,0.8955850531424701,0.9457150893470618,0.9099124488565193,1.0,0.9822169653824495,0.8909171477848815,0.9099124488565193,0.8933232203377115,0.9814054541413021,0.9822169653824495,0.8909171477848815,0.8744487451052558
kc3,128,TRUE,auto,def,0,0.9641263926799384,0.9285674661258422,0.9633151199805735,0.9457088267943262,0.9624573495260251,0.9624573495260251,0.9624573495260251,1.0,1.0,0.8955850531424701,0.9641263926799384,0.9118630778801926,0.9269691656430967,0.9269691656430967,0.9269691656430967,0.9641263926799384,0.9641263926799384,0.8933232203377115,0.946884371437732,0.8909363310705277,0.8909363310705277,0.8909363310705277,0.9285674661258422,0.9285674661258422,0.9457088267943262,0.9252440205474359,0.9252440205474359,0.9252440205474359,0.9633151199805735,0.9633151199805735,0.9078520232083171,0.9078520232083171,0.9078520232083171,0.9457088267943262,0.9457088267943262,1.0,0.9615394628789425,0.9624573495260251,0.9624573495260251,0.9615394628789425,0.9624573495260251,0.9624573495260251,0.9624573495260251,0.9624573495260251,1.0
kc3,256,TRUE,auto,def,0,0.9822169653824495,0.9641243565514722,0.9641243565514722,0.981823394758247,0.9641243565514722,0.9641243565514722,0.981823394758247,0.981823394758247,0.9641243565514722,0.9822169653824495,0.9822169653824495,0.9641263926799384,0.9822169653824495,0.9822169653824495,0.9641263926799384,0.9641263926799384,0.9822169653824495,1.0,0.9457088267943262,1.0,1.0,0.981823394758247,0.981823394758247,1.0,0.9457088267943262,1.0,1.0,0.981823394758247,0.981823394758247,1.0,0.9457088267943262,0.9457088267943262,0.9633151199805735,0.9633151199805735,0.9457088267943262,1.0,0.981823394758247,0.981823394758247,1.0,0.981823394758247,0.981823394758247,1.0,1.0,0.981823394758247,0.981823394758247
kc3,512,TRUE,auto,def,0,1.0,1.0,1.0,0.9825881649088134,0.9825881649088134,1.0,1.0,1.0,0.9825881649088134,1.0,1.0,0.9825881649088134,0.9825881649088134,1.0,1.0,1.0,0.9825881649088134,1.0,0.9825881649088134,0.9825881649088134,1.0,1.0,1.0,0.9825881649088134,0.9825881649088134,0.9825881649088134,1.0,1.0,1.0,0.9825881649088134,1.0,0.9825881649088134,0.9825881649088134,0.9825881649088134,1.0,0.9825881649088134,0.9825881649088134,0.9825881649088134,1.0,1.0,1.0,0.9825881649088134,1.0,0.9825881649088134,0.9825881649088134
kc3,512,FALSE,auto,def,0,0.9706196058260316,0.9706196058260316,1.0,0.9706196058260316,0.9851651056276792,0.9851651056276792,0.9706196058260316,0.9706196058260316,0.9851651056276792,0.9710502669636736,0.9706196058260316,1.0,0.9853865804056725,0.9853865804056725,1.0,0.9710502669636736,0.9853865804056725,0.9706196058260316,0.9710502669636736,0.9853865804056725,0.9853865804056725,0.9710502669636736,1.0,0.9853865804056725,0.9706196058260316,0.9851651056276792,0.9851651056276792,0.9706196058260316,0.9706196058260316,0.9851651056276792,0.9853865804056725,0.9853865804056725,1.0,0.9710502669636736,0.9853865804056725,1.0,0.9853865804056725,0.9853865804056725,1.0,0.9853865804056725,0.9853865804056725,1.0,0.9710502669636736,0.9853865804056725,0.9853865804056725
kc3,512,TRUE,0.1,def,0,0.990379494330272,0.990379494330272,1.0,1.0,0.990379494330272,1.0,0.990379494330272,1.0,0.9807699974951714,1.0,0.990379494330272,0.990379494330272,1.0,0.990379494330272,1.0,0.990379494330272,0.9903479036660866,0.990379494330272,0.990379494330272,1.0,0.990379494330272,1.0,0.990379494330272,0.9903479036660866,1.0,0.990379494330272,1.0,0.990379494330272,1.0,0.9807699974951714,0.990379494330272,1.0,0.990379494330272,1.0,0.9807699974951714,0.990379494330272,1.0,0.990379494330272,0.9903479036660866,0.990379494330272,1.0,0.9807699974951714,0.990379494330272,0.9903479036660866,0.9807699974951714
kc3,512,TRUE,0.2,def,0,1.0,1.0,0.9781196367700828,0.9782635884963508,0.9781196367700828,1.0,0.967572509141921,0.9781196367700828,0.9781196367700828,1.0,0.9781196367700828,0.9782635884963508,0.9781196367700828,1.0,0.967572509141921,0.9781196367700828,0.9781196367700828,0.9781196367700828,0.9782635884963508,0.9781196367700828,1.0,0.967572509141921,0.9781196367700828,0.9781196367700828,0.9782635884963508,1.0,0.9781196367700828,0.967572509141921,1.0,1.0,0.9782635884963508,0.9782635884963508,0.9892113293594673,0.9782635884963508,0.9782635884963508,0.9781196367700828,0.967572509141921,1.0,1.0,0.967572509141921,0.9781196367700828,0.9781196367700828,0.967572509141921,0.967572509141921,1.0
kc3,512,TRUE,0.3,def,0,0.976586570427181,0.9648075095409411,0.9883168947513541,0.976781847265763,0.9648075095409411,1.0,0.976586570427181,0.9651040729444166,0.976586570427181,0.9882176057583957,0.9883168947513541,0.976781847265763,0.9882176057583957,0.976586570427181,1.0,0.9883168947513541,1.0,0.9765871834361414,0.9651058813588249,1.0,0.9648075095409411,0.9882176057583957,0.9765871834361414,0.9882176057583957,0.9884127480269567,0.9765871834361414,0.9883168947513541,0.9883168947513541,0.9767812517511941,0.9883168947513541,0.9651058813588249,0.976781847265763,0.976781847265763,0.9884127480269567,0.976781847265763,0.9648075095409411,0.9882176057583957,0.9765871834361414,0.9882176057583957,0.976586570427181,0.9651040729444166,0.976586570427181,0.9883168947513541,1.0,0.9883168947513541
kc3,512,TRUE,0.4,def,0,1.0,1.0,1.0,1.0,1.0,0.9874117260952273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9874117260952273,1.0,1.0,1.0,1.0,1.0,1.0,0.9874117260952273,1.0,1.0,1.0,1.0,1.0,0.9874117260952273,1.0,1.0,1.0,1.0,0.9874117260952273,1.0,1.0,1.0,0.9874117260952273,1.0,1.0,1.0,0.9874117260952273,0.9874117260952273,0.9874117260952273,1.0,1.0,1.0
kc3,512,TRUE,0.5,def,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
kc3,512,TRUE,0.6,def,0,1.0,0.9855980776714803,1.0,0.9855980776714803,0.9858002117962336,0.9714628577858161,1.0,0.9855980776714803,1.0,0.9855980776714803,1.0,0.9855980776714803,0.9858002117962336,0.9714628577858161,1.0,0.9855980776714803,1.0,0.9855980776714803,1.0,0.9714639797606506,0.9855980776714803,0.9855980776714803,1.0,0.9855980776714803,0.9855980776714803,0.9858002117962336,0.9714628577858161,1.0,0.9855980776714803,1.0,0.9714639797606506,0.9855980776714803,0.9855980776714803,1.0,0.9855980776714803,0.9575870658684001,0.9858002117962336,0.9714639797606506,0.9858002117962336,0.9714628577858161,0.9855980776714803,0.9714628577858161,0.9855980776714803,1.0,0.9855980776714803
kc3,512,TRUE,0.7,def,0,0.9853865804056725,0.9855980776714803,0.9706196058260316,0.9853865804056725,0.9853865804056725,0.9853865804056725,0.9853865804056725,1.0,0.9853865804056725,0.9710514343644213,0.9851651056276792,1.0,1.0,1.0,1.0,0.9853865804056725,0.9706183901307573,0.9563551676932707,0.9710514343644213,0.9710514343644213,0.9710514343644213,0.9710514343644213,0.9855980776714803,0.9710514343644213,0.9851651056276792,0.9851651056276792,0.9851651056276792,0.9851651056276792,0.9706196058260316,0.9851651056276792,1.0,1.0,1.0,0.9853865804056725,0.9706183901307573,1.0,1.0,0.9853865804056725,0.9706183901307573,1.0,0.9853865804056725,0.9706183901307573,0.9853865804056725,0.9706183901307573,0.9853865804056725
kc3,512,TRUE,0.8,def,0,0.983882321063683,0.983882321063683,0.983882321063683,0.983882321063683,0.983882321063683,0.983882321063683,0.983882321063683,0.983882321063683,0.983882321063683,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
kc3,512,TRUE,0.9,def,0,0.983270407992662,0.9662889842380491,0.9662889842380491,1.0,0.983270407992662,0.9662889842380491,0.983270407992662,0.983270407992662,0.9662889842380491,0.9829387790437158,0.9829387790437158,0.983270407992662,1.0,0.9829387790437158,0.966287241222129,1.0,0.9829387790437158,1.0,0.9662889842380491,0.9829387790437158,1.0,0.9490403356557379,0.9829387790437158,1.0,0.9662889842380491,0.9829387790437158,1.0,0.9490403356557379,0.9829387790437158,1.0,0.983270407992662,0.9662889842380491,0.983270407992662,0.983270407992662,0.9662889842380491,0.9829387790437158,0.966287241222129,1.0,0.9829387790437158,0.9490403356557379,0.9829387790437158,1.0,0.966287241222129,0.9490403356557379,0.9829387790437158
kc3,512,TRUE,auto,0.1,0,0.9814054541413021,0.9814054541413021,1.0,1.0,1.0,0.9814054541413021,1.0,1.0,0.9814054541413021,1.0,0.9814054541413021,0.9814054541413021,0.9814054541413021,1.0,0.9814054541413021,0.9814054541413021,1.0,0.9814054541413021,0.9814054541413021,0.9814054541413021,1.0,0.9814054541413021,0.9814054541413021,1.0,1.0,1.0,0.9814054541413021,1.0,1.0,0.9814054541413021,1.0,0.9814054541413021,1.0,1.0,0.9814054541413021,0.9814054541413021,1.0,1.0,0.9814054541413021,0.9814054541413021,0.9814054541413021,1.0,1.0,0.9814054541413021,0.9814054541413021
kc3,512,TRUE,auto,0.2,0,0.9825881649088134,1.0,0.9825881649088134,0.9825881649088134,0.9825881649088134,1.0,1.0,0.9825881649088134,0.9825881649088134,0.9825881649088134,1.0,1.0,1.0,0.9825881649088134,0.9825881649088134,1.0,1.0,0.9825881649088134,0.9825881649088134,0.9825881649088134,1.0,1.0,0.9825881649088134,0.9825881649088134,1.0,1.0,0.9825881649088134,0.9825881649088134,1.0,1.0,1.0,0.9825881649088134,0.9825881649088134,1.0,1.0,0.9825881649088134,0.9825881649088134,1.0,1.0,1.0,0.9825881649088134,0.9825881649088134,0.9825881649088134,0.9825881649088134,1.0
kc3,512,TRUE,auto,0.3,0,1.0,1.0,1.0,0.9829387790437158,1.0,1.0,1.0,0.9829387790437158,1.0,1.0,1.0,0.9829387790437158,1.0,1.0,1.0,0.9829387790437158,1.0,1.0,0.9829387790437158,1.0,1.0,1.0,0.9829387790437158,1.0,0.9829387790437158,1.0,1.0,1.0,0.9829387790437158,1.0,0.9829387790437158,0.9829387790437158,0.9829387790437158,1.0,0.9829387790437158,1.0,1.0,0.9829387790437158,1.0,1.0,0.9829387790437158,1.0,0.9829387790437158,1.0,0.9829387790437158
kc3,512,TRUE,auto,0.4,0,1.0,0.9829387790437158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9829387790437158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9829387790437158,0.9829387790437158,0.9829387790437158,0.9829387790437158,0.9829387790437158,0.9829387790437158,0.9829387790437158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
kc3,512,TRUE,auto,0.5,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
kc3,512,TRUE,auto,0.6,0,0.9822169653824495,1.0,0.9822169653824495,1.0,1.0,1.0,0.9822169653824495,1.0,0.9822169653824495,0.9822169653824495,1.0,0.9822169653824495,0.9822169653824495,0.9822169653824495,1.0,0.9822169653824495,1.0,0.9822169653824495,1.0,1.0,1.0,0.9822169653824495,1.0,0.9822169653824495,0.9822169653824495,0.9822169653824495,0.9822169653824495,1.0,0.9822169653824495,1.0,1.0,1.0,0.9822169653824495,1.0,0.9822169653824495,1.0,0.9822169653824495,1.0,0.9822169653824495,0.9822169653824495,1.0,0.9822169653824495,0.9822169653824495,1.0,0.9822169653824495
kc3,512,TRUE,auto,0.7,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
kc3,512,TRUE,auto,0.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
kc3,512,TRUE,auto,0.9,0,0.9825881649088134,0.946884371437732,0.9822169653824495,0.9825881649088134,1.0,0.9822169653824495,0.9648870090213616,0.9822169653824495,0.9825881649088134,0.9648889395088108,0.9648889395088108,1.0,0.9825881649088134,0.9648889395088108,0.9825881649088134,0.9648889395088108,1.0,0.9285634117296859,0.9648889395088108,0.946884371437732,0.9285634117296859,0.9822169653824495,0.9285634117296859,0.9648889395088108,0.9648889395088108,0.9822169653824495,0.9641243565514722,0.946884371437732,0.9641243565514722,0.9648889395088108,0.9825881649088134,0.9648889395088108,0.9825881649088134,0.9648889395088108,1.0,0.9822169653824495,0.9648870090213616,0.9822169653824495,0.9825881649088134,0.946884371437732,1.0,0.9648889395088108,0.946884371437732,0.9825881649088134,0.9648889395088108
