Filename,n_estimators,max_samples,contamination,max_features,bootstrap,n_jobs,warm_start,Parameter_Iteration,F1_Median,F1_Range,ARI_Median
arsenic-male-lung,256,auto,auto,1.0,False,None,False,0,0.16999902303389325,0.025416263830701277,0.7912904911537364
arsenic-male-lung,512,auto,auto,1.0,False,None,False,0,0.16979908365333923,0.032254181378124046,0.8616254405588584
arsenic-male-lung,100,0.1,auto,1.0,False,None,False,0,0.11349607687073189,0.03257711565803302,0.6383443889573839
arsenic-male-lung,100,0.2,auto,1.0,False,None,False,0,0.13715378755274432,0.037603063453769195,0.6803045762854937
arsenic-male-lung,100,0.3,auto,1.0,False,None,False,0,0.15143322168831538,0.059467707912571034,0.7417753469729741
arsenic-male-lung,100,0.4,auto,1.0,False,None,False,0,0.16103045510370115,0.05870770351805573,0.6800904871144227
arsenic-male-lung,100,0.5,auto,1.0,False,None,False,0,0.16465991872435565,0.07000941344334621,0.7136828035245071
arsenic-male-lung,100,0.6,auto,1.0,False,None,False,0,0.17414552700218902,0.05819890536318204,0.7141451967358668
arsenic-male-lung,100,0.7,auto,1.0,False,None,False,0,0.1751525425712189,0.06824179522148044,0.6932871314377371
arsenic-male-lung,100,0.8,auto,1.0,False,None,False,0,0.17641710172625036,0.05270385574760449,0.7348958898128899
arsenic-male-lung,100,0.9,auto,1.0,False,None,False,0,0.1833932427705168,0.08258742320604462,0.7149941325902063
arsenic-male-lung,100,1.0,auto,1.0,False,None,False,0,0.18619114861924327,0.03918673866294556,0.7378872223914174
arsenic-male-lung,100,auto,auto,0.1,False,None,False,0,0.18215530141525546,0.13297653355290245,0.5851894514580352
arsenic-male-lung,100,auto,auto,0.2,False,None,False,0,0.1966995356413856,0.1879468575609841,0.6160824899826718
arsenic-male-lung,100,auto,auto,0.3,False,None,False,0,0.18327546371541886,0.1786611456713829,0.5701938953210961
arsenic-male-lung,100,auto,auto,0.4,False,None,False,0,0.1615599740971693,0.2350928433964167,0.5093197146781859
arsenic-male-lung,100,auto,auto,0.5,False,None,False,0,0.17733710214597806,0.07807434048509121,0.6523674333457051
arsenic-male-lung,100,auto,auto,0.6,False,None,False,0,0.1752173038454003,0.09718584829293836,0.661059516210517
arsenic-male-lung,100,auto,auto,0.7,False,None,False,0,0.17763605097493204,0.11870785700520559,0.6740654728132388
arsenic-male-lung,100,auto,auto,0.8,False,None,False,0,0.17127886002881249,0.06354237888571643,0.7047170450271084
arsenic-male-lung,100,auto,auto,0.9,False,None,False,0,0.17571311152214256,0.07213939505491156,0.6872689096743481
arsenic-male-lung,100,auto,auto,1.0,True,None,False,0,0.10748038381422058,0.044455001273723635,0.651854203872378
arsenic-male-lung,100,auto,auto,1.0,False,1,False,0,0.1620024183177121,0.055276974809745714,0.7244570367571718
arsenic-male-lung,100,auto,auto,1.0,False,None,True,0,0.1547384444568091,0.01997340836938326,0.7299999165452289
backache,2,auto,auto,1.0,False,None,False,0,0.2838046492351174,0.07505840003063617,0.17085698174095795
backache,4,auto,auto,1.0,False,None,False,0,0.34482938437370164,0.08192477729922591,0.30858846824373454
backache,8,auto,auto,1.0,False,None,False,0,0.3177839848022775,0.1296324199508433,0.4258822395323235
backache,16,auto,auto,1.0,False,None,False,0,0.3441989279311796,0.029263746505125778,0.5626907655463491
backache,32,auto,auto,1.0,False,None,False,0,0.3248935589932628,0.08096482811104125,0.6792744537845852
backache,64,auto,auto,1.0,False,None,False,0,0.3438423983737211,0.10541380943555523,0.7680762911045027
backache,100,auto,auto,1.0,False,None,False,0,0.33473444969743227,0.03940572626043464,0.805925174888136
backache,128,auto,auto,1.0,False,None,False,0,0.32566880369705714,0.022468349655203636,0.8460064668868851
backache,256,auto,auto,1.0,False,None,False,0,0.3175082444592477,0.04005133054167237,0.8806328361473624
backache,512,auto,auto,1.0,False,None,False,0,0.31345900681223715,0.04219823356231611,0.9031506824018243
backache,100,0.1,auto,1.0,False,None,False,0,0.3824854302969979,0.03730650172526534,0.6614712384276189
backache,100,0.2,auto,1.0,False,None,False,0,0.35925737647506306,0.035391750061020216,0.7062202601529504
backache,100,0.3,auto,1.0,False,None,False,0,0.36118928676853007,0.05966162065894915,0.7938911523598631
backache,100,0.4,auto,1.0,False,None,False,0,0.34895107348377175,0.032376336345466855,0.8226720061500964
backache,100,0.5,auto,1.0,False,None,False,0,0.34984766445867016,0.043646944713869956,0.8078410664070276
backache,100,0.6,auto,1.0,False,None,False,0,0.34809091042497176,0.04404848424095097,0.7936299277651935
backache,100,0.7,auto,1.0,False,None,False,0,0.3353659905193037,0.05282131329168646,0.8151941185815191
backache,100,0.8,auto,1.0,False,None,False,0,0.3357763739474722,0.05591686459444297,0.8136102020883188
backache,100,0.9,auto,1.0,False,None,False,0,0.3452889664016018,0.02757919097776951,0.8356137901113868
backache,100,1.0,auto,1.0,False,None,False,0,0.3066172902051643,0.09617903308467626,0.7797702770817991
backache,100,auto,auto,0.1,False,None,False,0,0.32535703674934746,0.1061739943872779,0.6569723157007131
backache,100,auto,auto,0.2,False,None,False,0,0.33169435604488384,0.05036633582902405,0.7590418439579939
backache,100,auto,auto,0.3,False,None,False,0,0.32950544964390766,0.09078435856391491,0.7637583158592586
backache,100,auto,auto,0.4,False,None,False,0,0.3329491616431859,0.07560743857744007,0.7899560291333556
backache,100,auto,auto,0.5,False,None,False,0,0.3413032461018971,0.044327998867015925,0.8308819376874246
backache,100,auto,auto,0.6,False,None,False,0,0.32828567620102267,0.06996277560370341,0.8057661831154044
backache,100,auto,auto,0.7,False,None,False,0,0.31057478505635355,0.04750373538049368,0.7878892130648135
backache,100,auto,auto,0.8,False,None,False,0,0.31881683880310485,0.0549750739145325,0.8165967577119512
backache,100,auto,auto,0.9,False,None,False,0,0.34251124188647153,0.050901698411638614,0.8266123864717524
backache,100,auto,auto,1.0,True,None,False,0,0.3483820994094493,0.03791005949950448,0.7524296499839784
backache,100,auto,auto,1.0,False,1,False,0,0.32883656374542913,0.04356601464367764,0.822792224460414
backache,100,auto,auto,1.0,False,None,True,0,0.3289054376867892,0.04933876957291017,0.8099562991524136
breastw,2,auto,auto,1.0,False,None,False,0,0.832122247288118,0.03233183522959052,0.44941566752211093
breastw,4,auto,auto,1.0,False,None,False,0,0.8895909335435768,0.022998573127798207,0.6875993626475999
breastw,8,auto,auto,1.0,False,None,False,0,0.9001827813051433,0.014322087535521671,0.7205282844147565
breastw,16,auto,auto,1.0,False,None,False,0,0.9233880241909276,0.016069479609243206,0.8247855947272997
breastw,32,auto,auto,1.0,False,None,False,0,0.935328459512783,0.0030336527495412463,0.910416938787407
breastw,64,auto,auto,1.0,False,None,False,0,0.9350923731720089,0.0031874046002627852,0.9316012863486531
breastw,100,auto,auto,1.0,False,None,False,0,0.9368491058740094,0.0019890164322268976,0.9434926153849519
breastw,128,auto,auto,1.0,False,None,False,0,0.9379735933618518,0.0036666276788535268,0.955055443103694
breastw,256,auto,auto,1.0,False,None,False,0,0.9402107868492967,0.0017907780588357772,0.9741568883000149
breastw,512,auto,auto,1.0,False,None,False,0,0.9393330888074477,9.693867659326553e-05,0.9893213773069411
breastw,100,0.1,auto,1.0,False,None,False,0,0.9421423530487768,0.005281413447215335,0.9355601542524303
breastw,100,0.2,auto,1.0,False,None,False,0,0.9407437069068187,0.0020043984488499872,0.9441185840609664
breastw,100,0.3,auto,1.0,False,None,False,0,0.9397067457021366,0.0020498337711469103,0.9558116828908761
breastw,100,0.4,auto,1.0,False,None,False,0,0.9338335494872758,0.004700718311238404,0.9489425326963061
breastw,100,0.5,auto,1.0,False,None,False,0,0.9343214902129375,0.004057259244206583,0.9438563414305464
breastw,100,0.6,auto,1.0,False,None,False,0,0.929573873439647,0.002706481023466582,0.9432644360172375
breastw,100,0.7,auto,1.0,False,None,False,0,0.9274604311330051,0.007418971383589364,0.9356102109577449
breastw,100,0.8,auto,1.0,False,None,False,0,0.9169424663972758,0.007228760180035224,0.9217206564499217
breastw,100,0.9,auto,1.0,False,None,False,0,0.9061685967649046,0.007694493205793386,0.9215019863726498
breastw,100,1.0,auto,1.0,False,None,False,0,0.9023664009505714,0.012621243663638253,0.9001463328630548
breastw,100,auto,auto,0.1,False,None,False,0,0.9362392905670657,0.0051379660864810375,0.923957242426772
breastw,100,auto,auto,0.2,False,None,False,0,0.935270029244133,0.004020488413529406,0.9166772798244597
breastw,100,auto,auto,0.3,False,None,False,0,0.9356827140867873,0.0033442973893774435,0.9406422172100627
breastw,100,auto,auto,0.4,False,None,False,0,0.9383898484912704,0.0024232663506913183,0.9459429741043311
breastw,100,auto,auto,0.5,False,None,False,0,0.9424731810531526,0.002448728495896277,0.9399956237394229
breastw,100,auto,auto,0.6,False,None,False,0,0.9438752022402784,0.0033800210745072944,0.9432875181737335
breastw,100,auto,auto,0.7,False,None,False,0,0.9437413412816182,0.0034480171132109483,0.9571129744700302
breastw,100,auto,auto,0.8,False,None,False,0,0.9414266232909114,0.003601750004603994,0.9494001149217283
breastw,100,auto,auto,0.9,False,None,False,0,0.9385631166709804,0.003994903695426425,0.9521434496597313
breastw,100,auto,auto,1.0,True,None,False,0,0.9360925512908228,0.00356436141932684,0.9467155501237654
breastw,100,auto,auto,1.0,False,1,False,0,0.9377618948134199,0.0025352457847455144,0.9499572145003651
breastw,100,auto,auto,1.0,False,None,True,0,0.9396871497917726,0.002076703717735261,0.9688810064600294
cardio,2,auto,auto,1.0,False,None,False,0,0.32680889683486425,0.29531456670660233,0.12614179312765522
cardio,4,auto,auto,1.0,False,None,False,0,0.4113705523754739,0.19509466436575068,0.2396839218125687
cardio,8,auto,auto,1.0,False,None,False,0,0.468934419961042,0.075298252837391,0.39903266340408283
cardio,16,auto,auto,1.0,False,None,False,0,0.5100963393643547,0.08548853906629075,0.5218739696470576
cardio,32,auto,auto,1.0,False,None,False,0,0.5376911297968162,0.08446548923265766,0.6439113150147878
cardio,64,auto,auto,1.0,False,None,False,0,0.5046059173525148,0.07391247249944077,0.7325553019609463
cardio,100,auto,auto,1.0,False,None,False,0,0.525428643371137,0.05779785706110524,0.754932947478948
cardio,128,auto,auto,1.0,False,None,False,0,0.48533892125037337,0.04856702452845364,0.7853761718612271
cardio,256,auto,auto,1.0,False,None,False,0,0.5115219857316797,0.02066899227491746,0.8478653268173892
cardio,512,auto,auto,1.0,False,None,False,0,0.49135945394931946,0.039609229952497466,0.8697979886473576
cardio,100,0.1,auto,1.0,False,None,False,0,0.5344034081029725,0.04994182403459444,0.7525732740909011
cardio,100,0.2,auto,1.0,False,None,False,0,0.47108472795940104,0.04736025464165183,0.7749394420128051
cardio,100,0.3,auto,1.0,False,None,False,0,0.43618453948755576,0.028552445568067544,0.7955918915885901
cardio,100,0.4,auto,1.0,False,None,False,0,0.40870534858302143,0.025766972172280522,0.8324139807691372
cardio,100,0.5,auto,1.0,False,None,False,0,0.39930305614643535,0.031724611941858855,0.842853016246422
cardio,100,0.6,auto,1.0,False,None,False,0,0.4000771509385105,0.02441026196900504,0.8336414104704832
cardio,100,0.7,auto,1.0,False,None,False,0,0.37262848653831293,0.029024254146907482,0.8415230824732705
cardio,100,0.8,auto,1.0,False,None,False,0,0.3779059290110961,0.04025341242724984,0.8687704269764676
cardio,100,0.9,auto,1.0,False,None,False,0,0.36444743816990555,0.010977577902098365,0.8256146023598373
cardio,100,1.0,auto,1.0,False,None,False,0,0.35941820808115715,0.05751124586939546,0.8427519168359219
cardio,100,auto,auto,0.1,False,None,False,0,0.4828146383247341,0.038451316449291804,0.7293508976396177
cardio,100,auto,auto,0.2,False,None,False,0,0.4964501152781759,0.03904226701462808,0.7490386426799819
cardio,100,auto,auto,0.3,False,None,False,0,0.49156118030467627,0.044450274018933936,0.7636402193763334
cardio,100,auto,auto,0.4,False,None,False,0,0.5074094155613531,0.013156372260979675,0.7772247825017012
cardio,100,auto,auto,0.5,False,None,False,0,0.4999546686095512,0.026913391228088637,0.7507460279642332
cardio,100,auto,auto,0.6,False,None,False,0,0.5000403364935282,0.07041169581682366,0.7554868726046015
cardio,100,auto,auto,0.7,False,None,False,0,0.491056672456626,0.05361578052993526,0.7458105123122531
cardio,100,auto,auto,0.8,False,None,False,0,0.49989919745726963,0.03870320591019698,0.7584902981721574
cardio,100,auto,auto,0.9,False,None,False,0,0.5133693712381597,0.026590400956807484,0.7714897190745514
cardio,100,auto,auto,1.0,True,None,False,0,0.5173485493783637,0.07551233225651842,0.7619657553094631
cardio,100,auto,auto,1.0,False,1,False,0,0.5206527560466244,0.0643903186442398,0.7725077168852941
cardio,100,auto,auto,1.0,False,None,True,0,0.5290214365960672,0.049037937241604025,0.7589660092542296
climate-model-simulation-crashes,2,auto,auto,1.0,False,None,False,0,0.16186308620690143,0.09703049704566831,0.006098606361634608
climate-model-simulation-crashes,4,auto,auto,1.0,False,None,False,0,0.1569720543754729,0.04175116595662434,0.014622151877531632
climate-model-simulation-crashes,8,auto,auto,1.0,False,None,False,0,0.16589179474683344,0.0627783267427752,0.04964403510381668
climate-model-simulation-crashes,16,auto,auto,1.0,False,None,False,0,0.17192628499744236,0.029492934884210825,0.10683579392771772
climate-model-simulation-crashes,32,auto,auto,1.0,False,None,False,0,0.16658021940893422,0.06765762294656587,0.20582975547669216
climate-model-simulation-crashes,64,auto,auto,1.0,False,None,False,0,0.16855130301941249,0.021226804058943078,0.3531334569363976
climate-model-simulation-crashes,100,auto,auto,1.0,False,None,False,0,0.17310204618968447,0.01971222093173319,0.4576999919950052
climate-model-simulation-crashes,128,auto,auto,1.0,False,None,False,0,0.17679069311628007,0.03085536430640882,0.4798223597658089
climate-model-simulation-crashes,256,auto,auto,1.0,False,None,False,0,0.17379032142474,0.021965574054293405,0.6092288756264356
climate-model-simulation-crashes,512,auto,auto,1.0,False,None,False,0,0.17370377076135163,0.020318334154600628,0.7203355413495645
climate-model-simulation-crashes,100,0.1,auto,1.0,False,None,False,0,0.1674381581526616,0.034369020345359706,0.371748909296081
climate-model-simulation-crashes,100,0.2,auto,1.0,False,None,False,0,0.16289934036022008,0.00644459026433555,0.4222435475247282
climate-model-simulation-crashes,100,0.3,auto,1.0,False,None,False,0,0.16991180321998045,0.012613841825370134,0.41873087669682346
climate-model-simulation-crashes,100,0.4,auto,1.0,False,None,False,0,0.17417983454891303,0.04010717969586029,0.46840614387925417
climate-model-simulation-crashes,100,0.5,auto,1.0,False,None,False,0,0.17152473654359246,0.027446469663082933,0.4261622803461663
climate-model-simulation-crashes,100,0.6,auto,1.0,False,None,False,0,0.17778334027384315,0.05005826020112784,0.4617593856415259
climate-model-simulation-crashes,100,0.7,auto,1.0,False,None,False,0,0.1764610697001772,0.030013597246889744,0.45520922666180114
climate-model-simulation-crashes,100,0.8,auto,1.0,False,None,False,0,0.17757116435012227,0.04217813718075524,0.437593062550173
climate-model-simulation-crashes,100,0.9,auto,1.0,False,None,False,0,0.17473266781705554,0.016090218298602545,0.43101580756486163
climate-model-simulation-crashes,100,1.0,auto,1.0,False,None,False,0,0.18438289325975904,0.026281823676922726,0.4419017926979299
climate-model-simulation-crashes,100,auto,auto,0.1,False,None,False,0,0.16380973688938022,0.03390876718298691,0.1938507490933882
climate-model-simulation-crashes,100,auto,auto,0.2,False,None,False,0,0.17243215351173596,0.03248329433726663,0.31801406942095417
climate-model-simulation-crashes,100,auto,auto,0.3,False,None,False,0,0.17096753736831147,0.023994546934089752,0.36301382483104816
climate-model-simulation-crashes,100,auto,auto,0.4,False,None,False,0,0.17291041014305447,0.02741333988021385,0.3968065939468157
climate-model-simulation-crashes,100,auto,auto,0.5,False,None,False,0,0.16877502973474043,0.028122361477426378,0.4223966126353875
climate-model-simulation-crashes,100,auto,auto,0.6,False,None,False,0,0.17105963635328741,0.021728420958955504,0.4282149964552415
climate-model-simulation-crashes,100,auto,auto,0.7,False,None,False,0,0.1759369786408716,0.030570054151229476,0.4430572916296179
climate-model-simulation-crashes,100,auto,auto,0.8,False,None,False,0,0.1743694278734272,0.00881429487284869,0.4304885048007715
climate-model-simulation-crashes,100,auto,auto,0.9,False,None,False,0,0.17359089174535616,0.020419527052731087,0.4277007483655174
climate-model-simulation-crashes,100,auto,auto,1.0,True,None,False,0,0.15913102450652414,0.01912710794993248,0.5364097346546973
climate-model-simulation-crashes,100,auto,auto,1.0,False,1,False,0,0.17249258317257615,0.06539785623806962,0.4316832684464924
climate-model-simulation-crashes,100,auto,auto,1.0,False,None,True,0,0.17048238548969652,0.024550870357886945,0.45561105391269263
datatrieve,2,auto,auto,1.0,False,None,False,0,0.2288463601962024,0.05713475090291466,0.17315493496886714
datatrieve,4,auto,auto,1.0,False,None,False,0,0.2734497011962898,0.08474576271186442,0.3193186690636067
datatrieve,8,auto,auto,1.0,False,None,False,0,0.2891543954249569,0.050028752156411824,0.586166892783878
datatrieve,16,auto,auto,1.0,False,None,False,0,0.30297775573817626,0.04737886589602374,0.7093333541844998
datatrieve,32,auto,auto,1.0,False,None,False,0,0.29886650647882995,0.034763494260359816,0.8589629617850654
datatrieve,64,auto,auto,1.0,False,None,False,0,0.2999250465039938,0.02242744063324534,0.8726467790860162
datatrieve,100,auto,auto,1.0,False,None,False,0,0.3021437793892043,0.034763494260359816,0.9069217740554384
datatrieve,128,auto,auto,1.0,False,None,False,0,0.3072880899068318,0.02242744063324534,0.9188223790181087
datatrieve,256,auto,auto,1.0,False,None,False,0,0.3046933938975016,0.012658227848101132,0.9534197480863282
datatrieve,512,auto,auto,1.0,False,None,False,0,0.3061943319838056,0.00946372239747622,0.9772579593987244
datatrieve,100,0.1,auto,1.0,False,None,False,0,0.2051587039221312,0.08212151263911857,0.5839870906217624
datatrieve,100,0.2,auto,1.0,False,None,False,0,0.2399295612461505,0.06670803599131271,0.7220334865921616
datatrieve,100,0.3,auto,1.0,False,None,False,0,0.25060558072358535,0.018223358537779594,0.8048847203185823
datatrieve,100,0.4,auto,1.0,False,None,False,0,0.2647122962516762,0.03616128463364159,0.874912763737383
datatrieve,100,0.5,auto,1.0,False,None,False,0,0.2688246501327627,0.028094144759061412,0.8659406508304183
datatrieve,100,0.6,auto,1.0,False,None,False,0,0.28423079226625547,0.02082592934821248,0.8867955840974552
datatrieve,100,0.7,auto,1.0,False,None,False,0,0.28521211630116905,0.00879765395894434,0.9095556764253909
datatrieve,100,0.8,auto,1.0,False,None,False,0,0.29377431864490405,0.021333731165149937,0.8915696918596446
datatrieve,100,0.9,auto,1.0,False,None,False,0,0.30418228038791073,0.02242744063324534,0.8959068027485881
datatrieve,100,1.0,auto,1.0,False,None,False,0,0.30392416312827086,0.012658227848101132,0.9351528466533785
datatrieve,100,auto,auto,0.1,False,None,False,0,0.24921325757792853,0.08004751937545967,0.7501600077561875
datatrieve,100,auto,auto,0.2,False,None,False,0,0.24878588314758524,0.07387230333405978,0.833402389955725
datatrieve,100,auto,auto,0.3,False,None,False,0,0.2881174948485453,0.04807839870212426,0.868713770686669
datatrieve,100,auto,auto,0.4,False,None,False,0,0.30114616339800676,0.009523809523809402,0.8632951891116273
datatrieve,100,auto,auto,0.5,False,None,False,0,0.3108769400810479,0.032474107060674724,0.8496072040744765
datatrieve,100,auto,auto,0.6,False,None,False,0,0.3012266438453858,0.009230769230769239,0.891340142220419
datatrieve,100,auto,auto,0.7,False,None,False,0,0.30129236328746734,0.05,0.8551052750305668
datatrieve,100,auto,auto,0.8,False,None,False,0,0.30789505709916487,0.0,0.933610775194116
datatrieve,100,auto,auto,0.9,False,None,False,0,0.2973798321166742,0.03083294983893225,0.8610784238832353
datatrieve,100,auto,auto,1.0,True,None,False,0,0.20215692503662042,0.03776824034334744,0.7104804041156851
datatrieve,100,auto,auto,1.0,False,1,False,0,0.3106841806841806,0.0,0.876746256927703
datatrieve,100,auto,auto,1.0,False,None,True,0,0.2991975760761024,0.04273251515599582,0.87856517424387
fertility,2,auto,auto,1.0,False,None,False,0,0.20148982892469308,0.1176135837270551,0.06371777838799518
fertility,4,auto,auto,1.0,False,None,False,0,0.21727770901773558,0.12356294031539435,0.15132712993674208
fertility,8,auto,auto,1.0,False,None,False,0,0.22304110581391767,0.09663990907153505,0.28050494638013873
fertility,16,auto,auto,1.0,False,None,False,0,0.23049998935564803,0.07108084886941939,0.47252895856837146
fertility,32,auto,auto,1.0,False,None,False,0,0.21918483322139193,0.03241296518607456,0.5310842808614907
fertility,64,auto,auto,1.0,False,None,False,0,0.23171517076640416,0.013450204019948508,0.6634151118990296
fertility,100,auto,auto,1.0,False,None,False,0,0.21883883396439835,0.02657128648483224,0.7139168457422886
fertility,128,auto,auto,1.0,False,None,False,0,0.22339738114311541,0.05075281683118953,0.734601298879372
fertility,256,auto,auto,1.0,False,None,False,0,0.2225145075748498,0.03911960538525393,0.7970798333335777
fertility,512,auto,auto,1.0,False,None,False,0,0.219826959260703,0.027345896684374395,0.8583259754762993
fertility,100,0.1,auto,1.0,False,None,False,0,0.19220695619652714,0.052622647112896194,0.4777655535710544
fertility,100,0.2,auto,1.0,False,None,False,0,0.19350262719570116,0.04373610081541861,0.544196496078786
fertility,100,0.3,auto,1.0,False,None,False,0,0.1981123422295714,0.03399411822812257,0.6662791396044409
fertility,100,0.4,auto,1.0,False,None,False,0,0.213085312624612,0.04217920421266096,0.7225702665784842
fertility,100,0.5,auto,1.0,False,None,False,0,0.20759242854875176,0.039497542900691004,0.6517395336619519
fertility,100,0.6,auto,1.0,False,None,False,0,0.21520803214918666,0.0496802171121353,0.7064873488708963
fertility,100,0.7,auto,1.0,False,None,False,0,0.22387481330308634,0.012497124894579612,0.7128996921201463
fertility,100,0.8,auto,1.0,False,None,False,0,0.2181506772890341,0.07576803589920623,0.7479330325151649
fertility,100,0.9,auto,1.0,False,None,False,0,0.2212784632928222,0.033898676803859946,0.7386158868760859
fertility,100,1.0,auto,1.0,False,None,False,0,0.23156864893444618,0.029330219976649828,0.7361408052866688
fertility,100,auto,auto,0.1,False,None,False,0,0.1855427974805786,0.1258561965897984,0.5742410652159279
fertility,100,auto,auto,0.2,False,None,False,0,0.18994757550452754,0.07258543610353074,0.5532710003563661
fertility,100,auto,auto,0.3,False,None,False,0,0.2233723974473326,0.0207805316223065,0.7110526269840725
fertility,100,auto,auto,0.4,False,None,False,0,0.23369675249584,0.02649874669604222,0.7419899300450249
fertility,100,auto,auto,0.5,False,None,False,0,0.21862519975185166,0.051185504532768454,0.6800102645528324
fertility,100,auto,auto,0.6,False,None,False,0,0.22108137196085567,0.04490252774927733,0.702710506753705
fertility,100,auto,auto,0.7,False,None,False,0,0.22284263198457568,0.04062861444124194,0.7063214977890084
fertility,100,auto,auto,0.8,False,None,False,0,0.22236186938818028,0.034002260063125817,0.6690935841413802
fertility,100,auto,auto,0.9,False,None,False,0,0.2220508428733873,0.035391566265060154,0.7422805759296169
fertility,100,auto,auto,1.0,True,None,False,0,0.21387893909841238,0.029542695265074942,0.47546363859346474
fertility,100,auto,auto,1.0,False,1,False,0,0.22962330422785343,0.03695518494567244,0.7539828974437824
fertility,100,auto,auto,1.0,False,None,True,0,0.22570988535368114,0.031944993282225526,0.727812377501441
flare,2,auto,auto,1.0,False,None,False,0,0.2956496283809923,0.08264191033719512,0.2773122988941062
flare,4,auto,auto,1.0,False,None,False,0,0.2784443985708817,0.10603157482892958,0.3570928919354068
flare,8,auto,auto,1.0,False,None,False,0,0.2712920532988,0.10706590604477366,0.49842850837831193
flare,16,auto,auto,1.0,False,None,False,0,0.2774749351314889,0.044395095314129156,0.6358035207646979
flare,32,auto,auto,1.0,False,None,False,0,0.2692262676541234,0.027878614340516777,0.7484197318087698
flare,64,auto,auto,1.0,False,None,False,0,0.2888429712526277,0.044400164150158176,0.7477135548721452
flare,100,auto,auto,1.0,False,None,False,0,0.2855391570062464,0.024953698933645754,0.8322043873607654
flare,128,auto,auto,1.0,False,None,False,0,0.2832607914470356,0.01954668169698586,0.8858893716953437
flare,256,auto,auto,1.0,False,None,False,0,0.2805939569232251,0.012649423232163353,0.9357410009319963
flare,512,auto,auto,1.0,False,None,False,0,0.27505525417801757,0.005569184759265695,0.952464058398631
flare,100,0.1,auto,1.0,False,None,False,0,0.2945408969186347,0.02260907267479046,0.8068250389422083
flare,100,0.2,auto,1.0,False,None,False,0,0.2876249191222029,0.015649251371172936,0.8561048945313009
flare,100,0.3,auto,1.0,False,None,False,0,0.28586577748820824,0.0244642664476887,0.8634273067988537
flare,100,0.4,auto,1.0,False,None,False,0,0.27456000180337814,0.019833246189049695,0.8124263126297999
flare,100,0.5,auto,1.0,False,None,False,0,0.2726268515481255,0.03361736384218647,0.8460188512428475
flare,100,0.6,auto,1.0,False,None,False,0,0.2635408974622321,0.00764856828670773,0.8858784899509271
flare,100,0.7,auto,1.0,False,None,False,0,0.2632045249561501,0.011399323561548444,0.8533697844521297
flare,100,0.8,auto,1.0,False,None,False,0,0.264979279101129,0.02706613574907249,0.8902298737431542
flare,100,0.9,auto,1.0,False,None,False,0,0.26135686501882105,0.020916874372054164,0.8968060033897386
flare,100,1.0,auto,1.0,False,None,False,0,0.273315819571873,0.01486346003612093,0.9220382361784493
flare,100,auto,auto,0.1,False,None,False,0,0.3630479404624377,0.0601285943918557,0.5809228855090344
flare,100,auto,auto,0.2,False,None,False,0,0.34725067528450915,0.05732422415168575,0.6483178935951966
flare,100,auto,auto,0.3,False,None,False,0,0.3225547903453254,0.03079931713547822,0.6916860250530252
flare,100,auto,auto,0.4,False,None,False,0,0.3184243958002111,0.026709524682566533,0.744609012636397
flare,100,auto,auto,0.5,False,None,False,0,0.30249089347758934,0.014652258198893911,0.7637441287681557
flare,100,auto,auto,0.6,False,None,False,0,0.30327526349265443,0.02756082590532137,0.7968722753358102
flare,100,auto,auto,0.7,False,None,False,0,0.2940267508984533,0.024282906455939154,0.8114847359219197
flare,100,auto,auto,0.8,False,None,False,0,0.28388318066175056,0.0327989048231873,0.8534763371965363
flare,100,auto,auto,0.9,False,None,False,0,0.2792172778271775,0.034839732235401336,0.8469552647964077
flare,100,auto,auto,1.0,True,None,False,0,0.29534145536882467,0.019216638902786194,0.880923590567861
flare,100,auto,auto,1.0,False,1,False,0,0.28626028438179807,0.025936829447959456,0.8642278068950863
flare,100,auto,auto,1.0,False,None,True,0,0.2879853714049424,0.017811993562297627,0.8699837235368294
glass,2,auto,auto,1.0,False,None,False,0,0.10276809465762951,0.4580421535193158,0.35172525913667396
glass,4,auto,auto,1.0,False,None,False,0,0.11690668143460603,0.39004715326760453,0.43829184329465015
glass,8,auto,auto,1.0,False,None,False,0,0.117106865234394,0.11924235901851095,0.5901038752720201
glass,16,auto,auto,1.0,False,None,False,0,0.10766164655190794,0.26494642743929514,0.690786236779458
glass,32,auto,auto,1.0,False,None,False,0,0.09132367222009305,0.2988142801907466,0.8185980846986705
glass,64,auto,auto,1.0,False,None,False,0,0.11992319508448539,0.01587301587301575,0.892326810469137
glass,100,auto,auto,1.0,False,None,False,0,0.09847820931386,0.31868131868131905,0.9010361126089332
glass,128,auto,auto,1.0,False,None,False,0,0.09879747338312407,0.3367060146149526,0.9092552000572517
glass,256,auto,auto,1.0,False,None,False,0,0.10075056941575292,0.3181818181818182,0.9321777777836756
glass,512,auto,auto,1.0,False,None,False,0,0.11721913236929918,0.0,0.9650622522571873
glass,100,0.1,auto,1.0,False,None,False,0,0.11085322447226323,0.05337318576700837,0.7957683883878358
glass,100,0.2,auto,1.0,False,None,False,0,0.09440061452489701,0.14117647058823546,0.8513404591571431
glass,100,0.3,auto,1.0,False,None,False,0,0.09545058079068244,0.07426994711427908,0.7947601806856187
glass,100,0.4,auto,1.0,False,None,False,0,0.10670917788800974,0.1762923784778447,0.7809098346916163
glass,100,0.5,auto,1.0,False,None,False,0,0.12645058319200192,0.12945166760881832,0.7877626080799844
glass,100,0.6,auto,1.0,False,None,False,0,0.12802609332021092,0.1488130371564716,0.8439609079301617
