Filename,store_precision,assume_centered,support_fraction,contamination,Parameter_Iteration,F1_Median,F1_Range,ARI_Median
analcatdata_neavote,True,False,0.3,0.1,0,0.09411764705882353,0.0,0.5490150891632373
analcatdata_neavote,True,False,0.4,0.1,0,0.10588235294117647,0.0,0.7005706447187928
analcatdata_neavote,True,False,0.5,0.1,0,0.1176470588235294,0.0,0.9072921810699586
analcatdata_neavote,True,False,0.6,0.1,0,0.07058823529411765,1.0,0.4350617283950619
analcatdata_neavote,True,False,0.7,0.1,0,0.1176470588235294,0.0,1.0
analcatdata_neavote,True,False,0.8,0.1,0,0.1176470588235294,0.0,1.0
analcatdata_neavote,True,False,0.9,0.1,0,0.1176470588235294,0.0,1.0
analcatdata_neavote,True,False,None,0.2,0,0.11851851851851847,0.3333333333333337,0.7718731343283579
analcatdata_neavote,True,False,None,0.3,0,0.12972972972972968,0.19999999999999982,0.7644143692564745
analcatdata_neavote,True,False,None,0.4,0,0.13617021276595742,0.0,0.7627810457516341
analcatdata_neavote,True,False,None,0.5,0,0.16140350877192983,0.08108108108108125,0.8228146938775511
analcatdata_neavote,True,False,None,LOF,0,0.0,0.0,0.6444444444444445
analcatdata_neavote,True,False,None,IF,0,0.1404255319148936,0.11111111111111116,0.8353235294117645
annthyroid,True,False,None,0.1,0,0.4502392344497608,0.0017699115044247677,0.9976176058218209
annthyroid,False,False,None,0.1,0,0.44992025518341305,0.0013280212483399497,0.9984113189877364
annthyroid,True,True,None,0.1,0,0.620414673046252,0.0,0.999121967661968
annthyroid,True,False,0.1,0.1,0,0.3505582137161084,0.00367454068241473,0.8638361079726833
annthyroid,True,False,0.2,0.1,0,0.4006379585326953,0.00796812749003979,0.8587870880284203
annthyroid,True,False,0.3,0.1,0,0.41578947368421054,0.0019120458891013928,0.98204115484538
annthyroid,True,False,0.4,0.1,0,0.4306220095693779,0.0,0.9989547234071048
annthyroid,True,False,0.5,0.1,0,0.4496012759170654,0.0,0.9996237004265576
annthyroid,True,False,0.6,0.1,0,0.4639553429027113,0.0,0.9981606152492012
annthyroid,True,False,0.7,0.1,0,0.4818181818181818,0.003311258278145732,0.9972832567210314
annthyroid,True,False,0.8,0.1,0,0.4838915470494419,0.0016474464579899902,0.9986203743063155
annthyroid,True,False,0.9,0.1,0,0.4716108452950558,0.006337135614702159,0.9957379667404374
annthyroid,True,False,None,0.2,0,0.4256332320162108,0.0,0.9989223303047117
annthyroid,True,False,None,0.3,0,0.38010393466963616,0.0,0.9980245855672549
annthyroid,True,False,None,0.4,0,0.31282952548330395,0.0,0.9958497418603891
annthyroid,True,False,None,0.5,0,0.2583454281567489,0.0,0.997088841158057
annthyroid,True,False,None,LOF,0,0.4346764346764346,0.0,1.0
annthyroid,True,False,None,IF,0,0.4464579901153212,0.0,1.0
appendicitis,True,False,None,0.1,0,0.3062499999999999,0.0,0.9754939238684
appendicitis,False,False,None,0.1,0,0.3062499999999999,0.0,0.9754939238684001
appendicitis,True,True,None,0.1,0,0.18749999999999992,0.0,0.9428191556929333
appendicitis,True,False,0.1,0.1,0,0.3437499999999999,0.1304347826086957,0.7376593132065886
appendicitis,True,False,0.2,0.1,0,0.29999999999999993,0.0,0.8215454968878351
appendicitis,True,False,0.3,0.1,0,0.3124999999999999,0.0,0.8970535348830645
appendicitis,True,False,0.4,0.1,0,0.29999999999999993,0.0,0.9564336424327109
appendicitis,True,False,0.5,0.1,0,0.22499999999999995,0.14285714285714315,0.9346504636490666
appendicitis,True,False,0.6,0.1,0,0.3124999999999999,0.0,0.9754939238684001
appendicitis,True,False,0.7,0.1,0,0.3124999999999999,0.0,0.9428191556929333
appendicitis,True,False,0.8,0.1,0,0.25,0.0,1.0
appendicitis,True,False,0.9,0.1,0,0.18749999999999992,0.0,1.0
appendicitis,True,False,None,0.2,0,0.5238095238095238,0.0,1.0
appendicitis,True,False,None,0.3,0,0.5207547169811321,0.027522935779816564,0.9492297466374727
appendicitis,True,False,None,0.4,0,0.5023809523809524,0.0059171597633135885,0.9532173966131788
appendicitis,True,False,None,0.5,0,0.43243243243243235,0.0,0.9461985741800623
appendicitis,True,False,None,LOF,0,0.3124999999999999,0.0,1.0
appendicitis,True,False,None,IF,0,0.5066666666666666,0.04347826086956523,0.9473111814798992
ar1,True,False,None,0.1,0,0.20346320346320343,0.5130434782608696,0.631575432693479
ar1,False,False,None,0.1,0,0.19134199134199134,0.5000000000000001,0.6711113085397796
ar1,True,True,None,0.1,0,0.18484848484848485,0.5000000000000001,0.6862424449717155
ar1,True,False,0.1,0.1,0,0.3164502164502164,0.16000000000000006,0.6498932437964342
ar1,True,False,0.2,0.1,0,0.17619047619047618,0.84452296819788,0.3412947925029248
ar1,True,False,0.3,0.1,0,0.23030303030303031,0.20000000000000004,0.6999891344698462
ar1,True,False,0.4,0.1,0,0.19437229437229436,0.4117647058823529,0.5965335615688196
ar1,True,False,0.5,0.1,0,0.20389610389610385,0.4146341463414634,0.6613751453140416
ar1,True,False,0.6,0.1,0,0.20606060606060606,0.4070080862533693,0.6750325857816128
ar1,True,False,0.7,0.1,0,0.13896103896103895,0.34883720930232565,0.7845980646459452
ar1,True,False,0.8,0.1,0,0.11168831168831166,0.01734104046242768,0.876777928653572
ar1,True,False,0.9,0.1,0,0.09437229437229436,0.0,0.9594677222798486
ar1,True,False,None,0.2,0,0.2014260249554367,0.14285714285714282,0.6816327984786716
ar1,True,False,None,0.3,0,0.1721739130434782,0.010989010989010948,0.6375968574639029
ar1,True,False,None,0.4,0,0.2053236539624924,0.008695652173912893,0.6696572610768085
ar1,True,False,None,0.5,0,0.22956521739130437,0.007194244604316508,0.6779945355191258
ar1,True,False,None,LOF,0,0.17956989247311825,0.11111111111111127,0.6500424682279784
ar1,True,False,None,IF,0,0.21428571428571425,0.0,0.7775222037231594
ar3,True,False,None,0.1,0,0.5866666666666667,0.11111111111111109,0.7223277203257985
ar3,False,False,None,0.1,0,0.5733333333333333,0.11111111111111109,0.6252310789786767
ar3,True,True,None,0.1,0,0.6266666666666667,0.08108108108108106,0.8300631463347671
ar3,True,False,0.1,0.1,0,0.5333333333333333,0.0,0.8543195753637776
ar3,True,False,0.2,0.1,0,0.5466666666666666,0.0,0.8193534364418413
ar3,True,False,0.3,0.1,0,0.43999999999999995,0.14285714285714296,0.29670540862084765
ar3,True,False,0.4,0.1,0,0.49333333333333335,0.10344827586206908,0.5098357280131784
ar3,True,False,0.5,0.1,0,0.5866666666666667,0.11111111111111109,0.8572275098380158
ar3,True,False,0.6,0.1,0,0.6,0.11111111111111109,0.7913379701656447
ar3,True,False,0.7,0.1,0,0.5866666666666667,0.11111111111111109,0.8615539489338335
ar3,True,False,0.8,0.1,0,0.6,0.11111111111111109,0.7758053445593484
ar3,True,False,0.9,0.1,0,0.6133333333333334,0.11111111111111109,0.8704905280497848
ar3,True,False,None,0.2,0,0.4571428571428572,0.11111111111111109,0.6149623944742901
ar3,True,False,None,0.3,0,0.4444444444444443,0.0,0.6503598154660681
ar3,True,False,None,0.4,0,0.36363636363636365,0.0,0.622820590859002
ar3,True,False,None,0.5,0,0.30615384615384605,0.0,0.7891714360041623
ar3,True,False,None,LOF,0,0.375,0.0,0.6315674137945524
ar3,True,False,None,IF,0,0.5222222222222221,0.0,0.678782800090163
ar4,True,False,None,0.1,0,0.4709677419354838,0.05084745762711872,0.8640075867012488
ar4,False,False,None,0.1,0,0.4645161290322579,0.0,0.8478198607600018
ar4,True,True,None,0.1,0,0.4580645161290321,0.0,0.9120535847824582
ar4,True,False,0.1,0.1,0,0.432258064516129,0.0,0.7759318765480737
ar4,True,False,0.2,0.1,0,0.3935483870967742,0.1666666666666666,0.5154025812476517
ar4,True,False,0.3,0.1,0,0.4516129032258064,0.10714285714285725,0.7755181327540482
ar4,True,False,0.4,0.1,0,0.45161290322580633,0.0,0.8919094338108421
ar4,True,False,0.5,0.1,0,0.45161290322580633,0.0,0.9188544983967517
ar4,True,False,0.6,0.1,0,0.4580645161290321,0.0,0.8767560673546585
ar4,True,False,0.7,0.1,0,0.4580645161290321,0.0,0.8559654417048785
ar4,True,False,0.8,0.1,0,0.45161290322580633,0.0,0.9565569016273241
ar4,True,False,0.9,0.1,0,0.45161290322580633,0.0,0.8585771994046643
ar4,True,False,None,0.2,0,0.5095238095238095,0.04761904761904773,0.8389942697320012
ar4,True,False,None,0.3,0,0.4653846153846154,0.0,0.7920659018082589
ar4,True,False,None,0.4,0,0.42857142857142866,0.0370370370370371,0.634252470670197
ar4,True,False,None,0.5,0,0.41310625694187336,0.05605786618444848,0.7173992472754389
ar4,True,False,None,LOF,0,0.5052631578947369,0.05263157894736836,0.8310884809514717
ar4,True,False,None,IF,0,0.45161290322580633,0.0,0.8269257991617149
ar6,True,False,None,0.1,0,0.34738461538461535,0.10633727175080562,0.7709916573574529
ar6,False,False,None,0.1,0,0.34369230769230763,0.10619469026548681,0.7380064296626225
ar6,True,True,None,0.1,0,0.3578461538461538,0.09170305676855889,0.8158214038412392
ar6,True,False,0.1,0.1,0,0.3215384615384615,0.08987485779294666,0.7075494657904704
ar6,True,False,0.2,0.1,0,0.3735384615384615,0.0,0.7515085692203145
ar6,True,False,0.3,0.1,0,0.3144615384615384,0.2454655380894801,0.567521133670886
ar6,True,False,0.4,0.1,0,0.32780626780626776,0.10651499482936934,0.6762400051937255
ar6,True,False,0.5,0.1,0,0.32553846153846144,0.019607843137255068,0.7001291456172096
ar6,True,False,0.6,0.1,0,0.32123076923076915,0.019607843137255068,0.7247312638173563
ar6,True,False,0.7,0.1,0,0.34615384615384615,0.09170305676855889,0.8155386694613219
ar6,True,False,0.8,0.1,0,0.3763076923076923,0.014778325123152799,0.8006528122365356
ar6,True,False,0.9,0.1,0,0.38246153846153846,0.014634146341463504,0.8579966276798596
ar6,True,False,None,0.2,0,0.383015873015873,0.06049447659126783,0.8041477903119212
ar6,True,False,None,0.3,0,0.31275362318840577,0.05571847507331368,0.5842857939119983
ar6,True,False,None,0.4,0,0.33999999999999997,0.08369617803580066,0.6318149378028974
ar6,True,False,None,0.5,0,0.3053613053613053,0.007633587786259467,0.688964008714597
ar6,True,False,None,LOF,0,0.33207547169811324,0.09859154929577463,0.5359654994245989
ar6,True,False,None,IF,0,0.33892473118279576,0.0,0.8210895538580323
arsenic-female-bladder,True,False,None,0.1,0,0.2647058823529412,0.0,1.0
arsenic-female-bladder,False,False,None,0.1,0,0.2647058823529412,0.0,1.0
arsenic-female-bladder,True,True,None,0.1,0,0.25,0.0,1.0
arsenic-female-bladder,True,False,0.1,0.1,0,0.25,0.0,0.9887380159038571
arsenic-female-bladder,True,False,0.2,0.1,0,0.2352941176470588,0.0,1.0
arsenic-female-bladder,True,False,0.3,0.1,0,0.2602941176470588,0.02857142857142858,0.9067721075450599
arsenic-female-bladder,True,False,0.4,0.1,0,0.24117647058823527,0.0,0.9539594068997638
arsenic-female-bladder,True,False,0.5,0.1,0,0.2647058823529412,0.0,0.9871291610329794
arsenic-female-bladder,True,False,0.6,0.1,0,0.2647058823529412,0.0,1.0
arsenic-female-bladder,True,False,0.7,0.1,0,0.30882352941176483,0.0,1.0
arsenic-female-bladder,True,False,0.8,0.1,0,0.2941176470588235,0.0,1.0
arsenic-female-bladder,True,False,0.9,0.1,0,0.2647058823529412,0.0,1.0
arsenic-female-bladder,True,False,None,0.2,0,0.28125,0.0,1.0
arsenic-female-bladder,True,False,None,0.3,0,0.2661290322580645,0.0,1.0
arsenic-female-bladder,True,False,None,0.4,0,0.2302631578947368,0.0,1.0
arsenic-female-bladder,True,False,None,0.5,0,0.2172701949860724,0.0,1.0
arsenic-female-bladder,True,False,None,LOF,0,0.2068965517241379,0.0,1.0
arsenic-female-bladder,True,False,None,IF,0,0.2869955156950672,0.0,1.0
arsenic-female-lung,True,False,None,0.1,0,0.4,0.0,1.0
arsenic-female-lung,False,False,None,0.1,0,0.4,0.0,1.0
arsenic-female-lung,True,True,None,0.1,0,0.4,0.0,1.0
arsenic-female-lung,True,False,0.1,0.1,0,0.37333333333333324,0.0,0.9865928760760203
arsenic-female-lung,True,False,0.2,0.1,0,0.37333333333333324,0.0,0.9903815319209652
arsenic-female-lung,True,False,0.3,0.1,0,0.39733333333333337,0.025641025641025664,0.8986074819884818
arsenic-female-lung,True,False,0.4,0.1,0,0.39466666666666667,0.0,0.9512741308764977
arsenic-female-lung,True,False,0.5,0.1,0,0.40800000000000003,0.024390243902439043,0.9887380159038571
arsenic-female-lung,True,False,0.6,0.1,0,0.4,0.0,1.0
arsenic-female-lung,True,False,0.7,0.1,0,0.42666666666666664,0.0,1.0
arsenic-female-lung,True,False,0.8,0.1,0,0.42666666666666664,0.0,1.0
arsenic-female-lung,True,False,0.9,0.1,0,0.4,0.0,1.0
arsenic-female-lung,True,False,None,0.2,0,0.2442748091603053,0.0,1.0
arsenic-female-lung,True,False,None,0.3,0,0.1711229946524064,0.0,1.0
arsenic-female-lung,True,False,None,0.4,0,0.139917695473251,0.0,1.0
arsenic-female-lung,True,False,None,0.5,0,0.1140939597315436,0.0,1.0
arsenic-female-lung,True,False,None,LOF,0,0.4727272727272728,0.0,1.0
arsenic-female-lung,True,False,None,IF,0,0.1999999999999999,0.0,1.0
arsenic-male-bladder,True,False,None,0.1,0,0.32500000000000007,0.0,1.0
arsenic-male-bladder,False,False,None,0.1,0,0.32500000000000007,0.0,1.0
arsenic-male-bladder,True,True,None,0.1,0,0.35,0.0,1.0
arsenic-male-bladder,True,False,0.1,0.1,0,0.32500000000000007,0.0,1.0
arsenic-male-bladder,True,False,0.2,0.1,0,0.32500000000000007,0.0,0.6849301807624304
arsenic-male-bladder,True,False,0.3,0.1,0,0.32500000000000007,0.0,1.0
arsenic-male-bladder,True,False,0.4,0.1,0,0.32500000000000007,0.0,0.9887380159038569
arsenic-male-bladder,True,False,0.5,0.1,0,0.32500000000000007,0.0,1.0
arsenic-male-bladder,True,False,0.6,0.1,0,0.32500000000000007,0.0,1.0
arsenic-male-bladder,True,False,0.7,0.1,0,0.35,0.0,1.0
arsenic-male-bladder,True,False,0.8,0.1,0,0.35,0.0,1.0
arsenic-male-bladder,True,False,0.9,0.1,0,0.35,0.0,1.0
arsenic-male-bladder,True,False,None,0.2,0,0.2058823529411764,0.0,1.0
arsenic-male-bladder,True,False,None,0.3,0,0.1875,0.0,1.0
arsenic-male-bladder,True,False,None,0.4,0,0.15322580645161293,0.0,1.0
arsenic-male-bladder,True,False,None,0.5,0,0.125,0.0,1.0
arsenic-male-bladder,True,False,None,LOF,0,0.48148148148148157,0.0,1.0
arsenic-male-bladder,True,False,None,IF,0,0.1939393939393939,0.0,1.0
arsenic-male-lung,True,False,None,0.1,0,0.3768115942028985,0.0,1.0
arsenic-male-lung,False,False,None,0.1,0,0.3768115942028985,0.0,1.0
arsenic-male-lung,True,True,None,0.1,0,0.3768115942028985,0.0,1.0
arsenic-male-lung,True,False,0.1,0.1,0,0.3768115942028985,0.0,1.0
arsenic-male-lung,True,False,0.2,0.1,0,0.3768115942028985,0.0,0.6849301807624304
arsenic-male-lung,True,False,0.3,0.1,0,0.3768115942028985,0.0,1.0
arsenic-male-lung,True,False,0.4,0.1,0,0.3768115942028985,0.0,0.9951734353873672
arsenic-male-lung,True,False,0.5,0.1,0,0.3768115942028985,0.0,1.0
arsenic-male-lung,True,False,0.6,0.1,0,0.3768115942028985,0.0,1.0
arsenic-male-lung,True,False,0.7,0.1,0,0.3768115942028985,0.0,1.0
arsenic-male-lung,True,False,0.8,0.1,0,0.3768115942028985,0.0,1.0
arsenic-male-lung,True,False,0.9,0.1,0,0.3768115942028985,0.0,1.0
arsenic-male-lung,True,False,None,0.2,0,0.20800000000000002,0.0,1.0
arsenic-male-lung,True,False,None,0.3,0,0.14364640883977903,0.0,1.0
arsenic-male-lung,True,False,None,0.4,0,0.1097046413502109,0.0,1.0
arsenic-male-lung,True,False,None,0.5,0,0.0887372013651877,0.0,1.0
arsenic-male-lung,True,False,None,LOF,0,0.6046511627906976,0.0,1.0
arsenic-male-lung,True,False,None,IF,0,0.16149068322981358,0.0,1.0
backache,True,False,None,0.1,0,0.255813953488372,0.09090909090909087,0.43440142909037277
backache,False,False,None,0.1,0,0.2604651162790697,0.09090909090909087,0.4137442030535971
backache,True,True,None,0.1,0,0.241860465116279,0.15000000000000002,0.5074275146474068
backache,True,False,0.1,0.1,0,0.21395348837209296,0.17948717948717957,0.3458731189489837
backache,True,False,0.2,0.1,0,0.25581395348837205,0.22727272727272735,0.3328832596934257
backache,True,False,0.3,0.1,0,0.2465116279069767,0.20000000000000012,0.3366238925163013
backache,True,False,0.4,0.1,0,0.241860465116279,0.17073170731707324,0.411138787157067
backache,True,False,0.5,0.1,0,0.2232558139534883,0.2972972972972973,0.45656607432442664
backache,True,False,0.6,0.1,0,0.241860465116279,0.17073170731707324,0.506999482035834
backache,True,False,0.7,0.1,0,0.227906976744186,0.20000000000000012,0.4782096363791745
backache,True,False,0.8,0.1,0,0.1767441860465116,0.1428571428571427,0.47673943740898955
backache,True,False,0.9,0.1,0,0.1395348837209302,0.0,0.6064705389426501
backache,True,False,None,0.2,0,0.28196721311475403,0.14705882352941194,0.55161815287128
backache,True,False,None,0.3,0,0.2962025316455696,0.13043478260869568,0.5162325975302071
backache,True,False,None,0.4,0,0.3319587628865979,0.022900763358778713,0.5722794645564157
backache,True,False,None,0.5,0,0.33913043478260874,0.02564102564102582,0.6904296789506943
backache,True,False,None,LOF,0,0.12413793103448274,0.0,0.29019390320182253
backache,True,False,None,IF,0,0.28813559322033894,0.14705882352941177,0.4776562431997371
breastw,True,False,None,0.1,0,0.4339058335801006,0.007111818348736303,0.823389308105271
breastw,False,False,None,0.1,0,0.44025974025974024,0.014705882352941057,0.6953551957493178
breastw,True,True,None,0.1,0,0.5011524987818271,0.055440721757371796,0.10466300625358448
breastw,True,False,0.1,0.1,0,0.43311688311688307,0.005649717514124409,0.6915986448122294
breastw,True,False,0.2,0.1,0,0.43585177037945766,0.022222222222222233,0.6300989280158783
breastw,True,False,0.3,0.1,0,0.43181818181818177,0.007518796992481335,0.7815866013103067
breastw,True,False,0.4,0.1,0,0.4415584415584415,0.014705882352941057,0.6460436523850118
breastw,True,False,0.5,0.1,0,0.4441558441558441,0.005464480874316864,0.6846221930719224
breastw,True,False,0.6,0.1,0,0.4480519480519479,0.0,0.8614307803078414
breastw,True,False,0.7,0.1,0,0.4480519480519479,0.0,0.9511148274111101
breastw,True,False,0.8,0.1,0,0.4480519480519479,0.0,0.9921637539591918
breastw,True,False,0.9,0.1,0,0.4285714285714285,0.0,0.9925773015533929
breastw,True,False,None,0.2,0,0.7127659574468084,0.0028063610851262466,0.8366762304640786
breastw,True,False,None,0.3,0,0.8833333333333334,0.006337135614702091,0.7849799836085478
breastw,True,False,None,0.4,0,0.9296875,0.0031512605042016808,0.90213854119569
breastw,True,False,None,0.5,0,0.8237123864917798,0.0006458557588805106,0.8661139322163274
breastw,True,False,None,LOF,0,0.8019607843137255,0.0,0.7518039941983272
breastw,True,False,None,IF,0,0.9295774647887324,0.0016207455429497377,0.909129470524793
cardio,True,False,None,0.1,0,0.45823274528009905,0.030030030030030117,0.9142126282534472
cardio,False,False,None,0.1,0,0.4632869080779945,0.011444542755786382,0.9240997107902321
cardio,True,True,None,0.1,0,0.5420148560817084,0.004893824357752404,0.9612159548962331
cardio,True,False,0.1,0.1,0,0.4120411637264005,0.02465639758983842,0.8753879916274777
cardio,True,False,0.2,0.1,0,0.38896162178891985,0.06810035842293911,0.7718156543412222
cardio,True,False,0.3,0.1,0,0.441949860724234,0.07292012075120684,0.8204221484044881
cardio,True,False,0.4,0.1,0,0.4557722067471371,0.05011322492739531,0.9122025250888842
cardio,True,False,0.5,0.1,0,0.46800526152893845,0.016803642554023328,0.913529842394796
cardio,True,False,0.6,0.1,0,0.4244939647168059,0.03595601648692496,0.9308977051416387
cardio,True,False,0.7,0.1,0,0.45712472918601044,0.06605222734255004,0.9203916594806898
cardio,True,False,0.8,0.1,0,0.4813463324048282,0.09564670144141744,0.8086251865629549
cardio,True,False,0.9,0.1,0,0.538932219127205,0.0062240663900415445,0.9081884869149333
cardio,True,False,None,0.2,0,0.39889298892988934,0.00810965016315466,0.921087138723876
cardio,True,False,None,0.3,0,0.32372945758525695,0.004599902341888436,0.9327294515682025
cardio,True,False,None,0.4,0,0.2849299467391673,0.03135866616562686,0.8776548301105466
cardio,True,False,None,0.5,0,0.26551119213813984,0.05915462991043292,0.8753612787815108
cardio,True,False,None,LOF,0,0.1851162790697674,0.024390243902439178,0.9491546746301581
cardio,True,False,None,IF,0,0.45555555555555544,0.05654281098546037,0.9205656051028247
climate-model-simulation-crashes,True,False,None,0.1,0,0.11599999999999996,0.066666666666667,0.9431100453888721
climate-model-simulation-crashes,False,False,None,0.1,0,0.11799999999999995,0.0,0.9348973136082571
climate-model-simulation-crashes,True,True,None,0.1,0,0.12199999999999997,0.0,0.9371452261056931
climate-model-simulation-crashes,True,False,0.1,0.1,0,0.10999999999999995,0.09090909090909141,0.6979305598688664
climate-model-simulation-crashes,True,False,0.2,0.1,0,0.11199999999999995,0.09090909090909141,0.8556935217064012
climate-model-simulation-crashes,True,False,0.3,0.1,0,0.11599999999999996,0.0,0.9121413317638057
climate-model-simulation-crashes,True,False,0.4,0.1,0,0.11799999999999997,0.0,0.9067322923168496
climate-model-simulation-crashes,True,False,0.5,0.1,0,0.10999999999999995,0.09090909090909141,0.9201887758607857
climate-model-simulation-crashes,True,False,0.6,0.1,0,0.12399999999999997,0.0,0.9518826891978007
climate-model-simulation-crashes,True,False,0.7,0.1,0,0.12000000000000002,0.0,0.9667275892842705
climate-model-simulation-crashes,True,False,0.8,0.1,0,0.11799999999999997,0.0,0.9645375274761065
climate-model-simulation-crashes,True,False,0.9,0.1,0,0.12000000000000002,0.0,0.9689920305500704
climate-model-simulation-crashes,True,False,None,0.2,0,0.17532467532467533,0.037037037037037056,0.9322110482552053
climate-model-simulation-crashes,True,False,None,0.3,0,0.16153846153846146,0.05185185185185178,0.9244564463335804
climate-model-simulation-crashes,True,False,None,0.4,0,0.16335877862595416,0.023255813953488587,0.9498318178729721
climate-model-simulation-crashes,True,False,None,0.5,0,0.18607594936708854,0.016949152542372753,0.894385979107138
climate-model-simulation-crashes,True,False,None,LOF,0,0.0,0.0,0.4444444444444444
climate-model-simulation-crashes,True,False,None,IF,0,0.16487804878048773,0.022556390977443556,0.9095792802898719
datatrieve,True,False,None,0.1,0,0.20833333333333326,0.19999999999999996,0.8625007471161317
datatrieve,False,False,None,0.1,0,0.18333333333333326,0.15789473684210525,0.8492220030681569
datatrieve,True,True,None,0.1,0,0.24999999999999992,0.0,0.8492933941651889
datatrieve,True,False,0.1,0.1,0,0.1749999999999999,0.0,0.7644807708910274
datatrieve,True,False,0.2,0.1,0,0.18333333333333326,0.15789473684210525,0.7477038630884786
datatrieve,True,False,0.3,0.1,0,0.1749999999999999,0.0,0.8931275277429123
datatrieve,True,False,0.4,0.1,0,0.20833333333333326,0.19999999999999996,0.8712818520510827
datatrieve,True,False,0.5,0.1,0,0.15833333333333327,0.0,0.884275031710929
datatrieve,True,False,0.6,0.1,0,0.21666666666666656,0.19999999999999996,0.9383180921642459
datatrieve,True,False,0.7,0.1,0,0.1916666666666666,0.19999999999999996,0.9111894752920392
datatrieve,True,False,0.8,0.1,0,0.21666666666666656,0.19999999999999996,0.9451716374793295
datatrieve,True,False,0.9,0.1,0,0.18333333333333326,0.0,0.9474561525843576
datatrieve,True,False,None,0.2,0,0.2918918918918918,0.09090909090909102,0.8870458884540913
datatrieve,True,False,None,0.3,0,0.24000000000000005,0.0,0.7444764591166576
datatrieve,True,False,None,0.4,0,0.20634920634920634,0.07692307692307707,0.7650461111999572
datatrieve,True,False,None,0.5,0,0.2315789473684211,0.0,0.8249891518737673
datatrieve,True,False,None,LOF,0,0.11111111111111112,0.0,0.9668646857350321
datatrieve,True,False,None,IF,0,0.2899999999999999,0.0,0.8702480370395216
fertility,True,False,None,0.1,0,0.14545454545454545,0.3333333333333333,0.5935582990397805
fertility,False,False,None,0.1,0,0.1458874458874459,0.3280632411067194,0.6004771103861489
fertility,True,True,None,0.1,0,0.18181818181818182,0.0,1.0
fertility,True,False,0.1,0.1,0,0.08181818181818182,0.0,0.2906282578875172
fertility,True,False,0.2,0.1,0,0.09999999999999999,0.7777777777777777,0.3993909465020578
fertility,True,False,0.3,0.1,0,0.10909090909090909,0.7777777777777777,0.5798573388203019
fertility,True,False,0.4,0.1,0,0.07272727272727272,1.0,0.49203840877914956
fertility,True,False,0.5,0.1,0,0.0909090909090909,0.0,0.5999645479292381
fertility,True,False,0.6,0.1,0,0.13636363636363633,0.3333333333333333,0.4549794238683129
fertility,True,False,0.7,0.1,0,0.13809523809523808,0.3125000000000001,0.549274966772568
fertility,True,False,0.8,0.1,0,0.09090909090909091,0.0,0.9234074074074072
fertility,True,False,0.9,0.1,0,0.05454545454545454,1.0,0.5741234567901236
fertility,True,False,None,0.2,0,0.16955645161290317,0.13242009132420082,0.6320031363652628
fertility,True,False,None,0.3,0,0.2147502903600464,0.11111111111111109,0.6761731214146303
fertility,True,False,None,0.4,0,0.23076923076923075,0.0,0.8160196078431373
fertility,True,False,None,0.5,0,0.22580645161290316,0.0,0.7704816326530612
fertility,True,False,None,LOF,0,0.0,0.0,0.3546576879910217
fertility,True,False,None,IF,0,0.23793103448275862,0.0,0.7966841802132183
flare,True,False,None,0.1,0,0.2669773301477453,0.04161516275236927,0.7792526851849554
flare,False,False,None,0.1,0,0.24871155677040052,0.041095890410958874,0.6768678984955321
flare,True,True,None,0.1,0,0.2695206163474757,0.15037470878360062,0.5568053029202857
flare,True,False,0.1,0.1,0,0.20434462764697128,0.14766365162038445,0.32432425508613527
flare,True,False,0.2,0.1,0,0.23193642696308014,0.09067445153045246,0.4928735819987571
flare,True,False,0.3,0.1,0,0.2854607086745554,0.12303039949068924,0.5579893343999333
flare,True,False,0.4,0.1,0,0.2732333763376431,0.13804227863146273,0.6125026731843489
flare,True,False,0.5,0.1,0,0.25685855089552373,0.02997497019947191,0.79263409107418
flare,True,False,0.6,0.1,0,0.2488154437825517,0.06000000000000007,0.6908183227772268
flare,True,False,0.7,0.1,0,0.26114463076152744,0.009113951459188543,0.8355653096282214
flare,True,False,0.8,0.1,0,0.2542584949482322,0.012635023030781149,0.7650000448773701
flare,True,False,0.9,0.1,0,0.24479730086441615,0.024051826846703785,0.8170375907656622
flare,True,False,None,0.2,0,0.2927002431631658,0.04597016793585955,0.7050227115890014
flare,True,False,None,0.3,0,0.3498258930424464,0.015380179406662357,0.7207023004621829
flare,True,False,None,0.4,0,0.3203698251202249,0.046358366090427,0.635944943936167
flare,True,False,None,0.5,0,0.32451922079854906,0.050047927383856765,0.7002031414711649
flare,True,False,None,LOF,0,0.3158508104537269,0.06358381502890174,0.6100853430971244
flare,True,False,None,IF,0,0.3087228165266744,0.048485597108587256,0.6383056920207512
glass,True,False,None,0.1,0,0.012903225806451599,0.0,0.9411564410736327
glass,False,False,None,0.1,0,0.012903225806451599,0.0,0.9186057707739318
glass,True,True,None,0.1,0,0.0,0.0,1.0
glass,True,False,0.1,0.1,0,0.025806451612903198,1.0,0.891198827832371
glass,True,False,0.2,0.1,0,0.025806451612903198,1.0,0.8809438265620607
glass,True,False,0.3,0.1,0,0.012903225806451599,0.0,0.8591422621486038
glass,True,False,0.4,0.1,0,0.0064516129032257995,0.0,0.8799622395387058
glass,True,False,0.5,0.1,0,0.012903225806451599,0.0,0.8608987862956597
glass,True,False,0.6,0.1,0,0.051612903225806396,0.0,0.9148602413427103
glass,True,False,0.7,0.1,0,0.0064516129032257995,0.0,0.9295582154555736
glass,True,False,0.8,0.1,0,0.064516129032258,0.0,0.9321930016761572
