Filename,ContaminationFraction,NumLearners,NumObservationsPerLearner,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44
PieChart2,0,100,0.5,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PieChart2,0,100,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PieChart3,0,100,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PieChart3,0.05,100,auto,0,0.9570587638332134,0.935708205124005,0.9570587638332134,0.9144376859975865,0.935708205124005,0.9144376859975865,0.8932472064539578,0.9244697026839779,0.935708205124005,0.9570587638332134,0.9570587638332134,0.9570587638332134,0.9784893621252118,0.9144376859975865,0.9144376859975865,0.9030711324697457,0.9570587638332134,0.9144376859975865,0.935708205124005,0.9570587638332134,0.8721367664931191,0.8932472064539578,0.8817532354702703,0.935708205124005,0.935708205124005,0.9570587638332134,0.935708205124005,0.9144376859975865,0.9030711324697457,0.935708205124005,0.9784893621252118,0.8932472064539578,0.8932472064539578,0.8817532354702703,0.935708205124005,0.9144376859975865,0.9144376859975865,0.8817532354702703,0.9570587638332134,0.935708205124005,0.9244697026839779,0.9144376859975865,0.9030711324697457,0.935708205124005,0.8817532354702703
PieChart3,0.1,100,auto,0,0.9254814532298488,0.9377845935807891,0.9132249598565422,0.9373820433058033,0.9377845935807891,0.9190875974087143,0.9190875974087143,0.9377845935807891,0.9437731337689822,0.9254814532298488,0.9010151134608695,0.88813275627884,0.8767353616024258,0.8945892499497564,0.8945892499497564,0.9132249598565422,0.9190875974087143,0.9132249598565422,0.9373820433058033,0.9010151134608695,0.9190875974087143,0.9068150250665715,0.9377845935807891,0.9314069669761844,0.9249992983550297,0.9010151134608695,0.9190875974087143,0.8824102720582688,0.9132249598565422,0.9068150250665715,0.9126635022002779,0.9062073029132999,0.9309596254840775,0.9126635022002779,0.9062073029132999,0.9068150250665715,0.8824102720582688,0.9254814532298488,0.8945892499497564,0.8881319112126776,0.9437731337689822,0.9126628424439759,0.8945892499497564,0.8881319112126776,0.9437731337689822
PieChart3,0.15,100,auto,0,0.9041786833182092,0.9325443313690439,0.8761393897991194,0.9420720706152655,0.899314757287807,0.9135976377205157,0.8947959905305409,0.9135976377205157,0.9230528537374607,0.9041786833182092,0.8484264508117746,0.8947959905305409,0.880590643789201,0.885449559357511,0.8761393897991194,0.8668654818553662,0.9230528537374607,0.8668654818553662,0.9135976377205157,0.899314757287807,0.9135976377205157,0.9041786833182092,0.885449559357511,0.9041786833182092,0.8947959905305409,0.880590643789201,0.8947959905305409,0.885449559357511,0.885449559357511,0.8668654818553662,0.9087312973935558,0.9230528537374607,0.9041786833182092,0.9041786833182092,0.9041786833182092,0.9181841597369355,0.9276733443179458,0.8527768903235222,0.9087312973935558,0.9230528537374607,0.8947959905305409,0.9135976377205157,0.8576278355262512,0.9041786833182092,0.8761393897991194
PieChart3,0.2,100,auto,0,0.8433900413649414,0.8392745771929164,0.9409688109921751,0.8552033948477265,0.8791096811843799,0.8673563391733864,0.8834925357117436,0.8874421783365244,0.8433900413649414,0.8156195683226876,0.8593358403040259,0.8632154471975286,0.8231434142149218,0.8354647412952173,0.8513470743678776,0.8392745771929164,0.8513470743678776,0.8632154471975286,0.8193737462238304,0.8428036568282954,0.8793348389419277,0.8712592618955958,0.8671094357503495,0.8712592618955958,0.8793348389419277,0.895386437718781,0.9161457239870032,0.9243883533888484,0.9037521441705123,0.8754085709759589,0.8507904828351451,0.8793348389419277,0.8874421783365244,0.9159896373134686,0.8793348389419277,0.862960211113591,0.887232148643629,0.8588091605907758,0.8549332085020511,0.9161457239870032,0.8874421783365244,0.8673563391733864,0.8712592618955958,0.8916082333807404,0.8632154471975286
PieChart3,0.25,100,auto,0,0.8508975935244357,0.8179897270807911,0.839971754857617,0.8325086871411588,0.8216973593823905,0.796634913315953,0.8325086871411588,0.8508975935244357,0.8326753209521143,0.8433962942496777,0.8731071560719297,0.8287815214463469,0.8179893870448935,0.8582713156173185,0.8360741603477062,0.8619001107242961,0.8731071560719297,0.8693219894262029,0.803389961521053,0.8287815214463469,0.8325086871411588,0.8323392219710113,0.8954770915806187,0.8619003687252941,0.8398123873542677,0.8216973593823905,0.8326753209521143,0.8252344670499999,0.8731071560719297,0.8918714143933271,0.8507479231522613,0.8179897270807911,0.8323392219710113,0.8287815214463469,0.8325086871411588,0.7787809708577802,0.8581290470554571,0.8471452821230601,0.836238545607516,0.7964323879048644,0.8435533368545015,0.8472976395558766,0.8729797798636852,0.8619003687252941,0.8880608582183354
PieChart3,LOF,100,auto,0,1.0,0.9416866822661767,0.88359034431927,0.9416866822661767,1.0,0.9416866822661767,0.9416866822661767,0.9416866822661767,0.9416866822661767,0.9416866822661767,0.88359034431927,0.9416866822661767,1.0,0.9416866822661767,0.9416866822661767,0.9416866822661767,0.9416866822661767,0.88359034431927,0.9416866822661767,0.9416866822661767,0.9416866822661767,0.88359034431927,0.9416866822661767,1.0,0.9416866822661767,0.88359034431927,0.9416866822661767,0.88359034431927,0.9416866822661767,0.88359034431927,0.9416866822661767,1.0,0.9416866822661767,0.9416866822661767,0.9416866822661767,0.9416866822661767,0.9416866822661767,0.9416866822661767,0.9416866822661767,0.9416866822661767,0.9416866822661767,0.9416866822661767,0.88359034431927,0.88359034431927,0.9416866822661767
PieChart3,IF,100,auto,0,0.9307673307620871,0.9307673307620871,0.9170765217562766,0.9307673307620871,0.9307673307620871,0.9307673307620871,0.9302140649033303,0.9445100480484881,0.8898506285864283,0.9170765217562766,0.9170765217562766,0.9034376210310571,0.9307673307620871,0.9034376210310571,0.9026659525671379,0.9307673307620871,0.9034376210310571,0.9034376210310571,0.9445100480484881,0.9307673307620871,0.9034376210310571,0.9164138471850573,0.95830467361548,0.9034376210310571,0.9034376210310571,0.9307673307620871,0.9307673307620871,0.9440666057219569,0.9307673307620871,0.9034376210310571,0.9170765217562766,0.9170765217562766,0.9164138471850573,0.9445100480484881,0.9307673307620871,0.9307673307620871,0.9302140649033303,0.9307673307620871,0.9170765217562766,0.9440666057219569,0.9170765217562766,0.9034376210310571,0.9302140649033303,0.9026659525671379,0.9034376210310571
PieChart3,0,1,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PieChart3,0,2,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PieChart3,0,4,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PieChart3,0,8,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PieChart3,0,16,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PieChart3,0,32,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PieChart3,0,64,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PieChart3,0,128,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PieChart3,0,256,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PieChart3,0,512,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PieChart3,0,100,0.05,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PieChart3,0,100,0.1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PieChart3,0,100,0.2,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PieChart3,0,100,0.5,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PieChart3,0,100,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PizzaCutter1,0,100,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PizzaCutter1,0.05,100,auto,0,0.9299389192476096,0.9299389192476096,0.8264468661727317,0.9114168920576865,0.8607309414571966,0.8607309414571966,0.8607309414571966,0.9299389192476096,0.895228292482156,0.9299389192476096,0.895228292482156,0.9114168920576865,0.895228292482156,0.895228292482156,0.8264468661727317,0.9299389192476096,0.895228292482156,0.895228292482156,0.8763617475122222,0.9299389192476096,0.895228292482156,0.895228292482156,0.9299389192476096,0.9299389192476096,0.8415226593275927,0.8607309414571966,0.895228292482156,0.8264468661727317,0.8607309414571966,0.8607309414571966,0.8415226593275927,0.8415226593275927,0.8068996275037982,0.9114168920576865,0.8763617475122222,0.9299389192476096,0.895228292482156,0.8607309414571966,0.9648628217535576,0.8607309414571966,0.895228292482156,0.9299389192476096,0.8264468661727317,0.895228292482156,0.8607309414571966
PizzaCutter1,0.1,100,auto,0,0.8883880759928859,0.8883880759928859,0.9285371485168437,0.8883880759928859,0.8883880759928859,0.8685008604425275,0.908400172017658,0.908400172017658,0.908400172017658,0.8989137083884208,0.8790691184222766,0.8989137083884208,0.9389755566768807,0.8989137083884208,0.8989137083884208,0.8989137083884208,0.9188825211399555,0.8790691184222766,0.8790691184222766,0.8989137083884208,0.8989137083884208,0.9188825211399555,0.9188825211399555,0.9188825211399555,0.9188825211399555,0.8989137083884208,0.8790691184222766,0.9188825211399555,0.8989137083884208,0.8989137083884208,0.9188825211399555,0.8593487512415231,0.8790691184222766,0.9188825211399555,0.8593487512415231,0.8593487512415231,0.9188825211399555,0.9188825211399555,0.8989137083884208,0.8989137083884208,0.8593487512415231,0.8989137083884208,0.8989137083884208,0.9188825211399555,0.9389755566768807
PizzaCutter1,0.15,100,auto,0,0.8755022201804755,0.9135071029680375,0.9060476056943356,0.9214650633115209,0.8603742922838008,0.8907266579839872,0.8755022201804755,0.8907266579839872,0.9214650633115209,0.837417547397262,0.8755022201804755,0.936979030835543,0.8603742922838008,0.8907266579839872,0.8603742922838008,0.8755022201804755,0.8907266579839872,0.8980956413150696,0.8827809549315081,0.8224899620913262,0.8224899620913262,0.8524419079726043,0.8827809549315081,0.8827809549315081,0.9060476056943356,0.8304079662109618,0.8603742922838008,0.9060476056943356,0.9060476056943356,0.8603742922838008,0.8907266579839872,0.8907266579839872,0.9060476056943356,0.9214650633115209,0.936979030835543,0.8907266579839872,0.9060476056943356,0.8907266579839872,0.8907266579839872,0.8755022201804755,0.8453428742939628,0.8755022201804755,0.936979030835543,0.9060476056943356,0.9060476056943356
PizzaCutter1,0.2,100,auto,0,0.8913102750355193,0.8845220692908946,0.8913102750355193,0.9046015960534626,0.9046015960534626,0.9314370048915921,0.9314370048915921,0.8649803998018757,0.9179771726721535,0.9111448585775024,0.8781032096183237,0.8781032096183237,0.9179771726721535,0.9046015960534626,0.9179771726721535,0.8261175039570178,0.8913102750355193,0.8452207567386361,0.8713372489231214,0.8582368114057018,0.9245828274963369,0.8977912725090216,0.8452207567386361,0.9245828274963369,0.8913102750355193,0.9046015960534626,0.8913102750355193,0.9179771726721535,0.8133317165435604,0.8781032096183237,0.8781032096183237,0.8781032096183237,0.8913102750355193,0.8389875469712228,0.8781032096183237,0.9046015960534626,0.9314370048915921,0.8649803998018757,0.9046015960534626,0.9314370048915921,0.8649803998018757,0.9314370048915921,0.8649803998018757,0.9314370048915921,0.8649803998018757
PizzaCutter1,0.25,100,auto,0,0.8382994111164839,0.8088782510519644,0.8264093738721114,0.8088782510519644,0.7971936955863241,0.8206410949964364,0.8324822274197402,0.7971936955863241,0.8200448517480972,0.8444016483218758,0.8502678011598308,0.8088782510519644,0.8088782510519644,0.8563993577028431,0.8684753555626422,0.8444016483218758,0.843884392339303,0.8206410949964364,0.7799920828214978,0.8031858063569381,0.7799920828214978,0.8149000056804868,0.8031858063569381,0.8025399703229832,0.8563993577028431,0.8324822274197402,0.7971936955863241,0.8444016483218758,0.7971936955863241,0.8200448517480972,0.8385630794392412,0.8149000056804868,0.8625390533468719,0.8031858063569381,0.8025399703229832,0.8266924300412546,0.8266924300412546,0.7915498320706085,0.8025399703229832,0.8625390533468719,0.7685125586096062,0.8142926092117484,0.8266924300412546,0.8620879820548737,0.7792701377318721
PizzaCutter1,LOF,100,auto,0,0.825031921379371,0.9122496470235962,0.825031921379371,0.9122496470235962,0.825031921379371,0.825031921379371,1.0,0.9122496470235962,0.825031921379371,0.825031921379371,1.0,0.9122496470235962,0.9122496470235962,1.0,0.825031921379371,0.9122496470235962,0.9122496470235962,0.825031921379371,0.9122496470235962,0.9122496470235962,0.825031921379371,0.9122496470235962,0.9122496470235962,0.825031921379371,0.9122496470235962,0.9122496470235962,1.0,0.825031921379371,0.9122496470235962,0.9122496470235962,0.9122496470235962,0.9122496470235962,0.9122496470235962,1.0,0.9122496470235962,0.9122496470235962,0.825031921379371,0.9122496470235962,0.9122496470235962,0.825031921379371,0.9122496470235962,0.9122496470235962,0.9122496470235962,0.825031921379371,0.9122496470235962
PizzaCutter1,IF,100,auto,0,0.9053296909598822,0.9161939229275889,0.895563253877987,0.895563253877987,0.8750609249157854,0.895563253877987,0.9369529320645912,0.8750609249157854,0.9578402812889938,0.9053296909598822,0.8640929305804443,0.9053296909598822,0.9053296909598822,0.9053296909598822,0.9053296909598822,0.9053296909598822,0.9053296909598822,0.9369529320645912,0.895563253877987,0.8750609249157854,0.9161939229275889,0.9161939229275889,0.895563253877987,0.9369529320645912,0.8750609249157854,0.895563253877987,0.895563253877987,0.895563253877987,0.8750609249157854,0.895563253877987,0.9161939229275889,0.8750609249157854,0.9161939229275889,0.895563253877987,0.9161939229275889,0.9161939229275889,0.9161939229275889,0.9161939229275889,0.8750609249157854,0.9161939229275889,0.895563253877987,0.9161939229275889,0.9369529320645912,0.9369529320645912,0.8750609249157854
PizzaCutter1,0,1,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PizzaCutter1,0,2,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PizzaCutter1,0,4,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PizzaCutter1,0,8,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PizzaCutter1,0,16,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PizzaCutter1,0,32,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PizzaCutter1,0,64,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PizzaCutter1,0,128,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PizzaCutter1,0,256,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PizzaCutter1,0,512,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PizzaCutter1,0,100,0.05,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PizzaCutter1,0,100,0.1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PizzaCutter1,0,100,0.2,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PizzaCutter1,0,100,0.5,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PizzaCutter1,0,100,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PizzaCutter3,0,100,auto,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PizzaCutter3,0.05,100,auto,0,0.9333049155536624,0.8673816160768097,0.8455786906888555,0.9112447285092131,0.9554508564836098,0.9333049155536624,0.9333049155536624,0.9333049155536624,0.9112447285092131,0.8892702953502623,0.8238615191863997,0.8892702953502623,0.9333049155536624,0.9112447285092131,0.9333049155536624,0.9112447285092131,0.9554508564836098,0.8892702953502623,0.9333049155536624,0.9112447285092131,0.9333049155536624,0.9112447285092131,0.9112447285092131,0.9112447285092131,0.8892702953502623,0.8455786906888555,0.8673816160768097,0.8455786906888555,0.8673816160768097,0.8673816160768097,0.9554508564836098,0.9333049155536624,0.9333049155536624,0.9776825512990558,0.9333049155536624,0.9333049155536624,0.9554508564836098,0.9776825512990558,0.9333049155536624,0.9333049155536624,0.9333049155536624,0.9333049155536624,0.9554508564836098,0.9333049155536624,0.9554508564836098
PizzaCutter3,0.1,100,auto,0,0.8781537048879593,0.8848401617906343,0.9227773702804188,0.8597983584900394,0.8848401617906343,0.916142994883315,0.8974359641487102,0.8848401617906343,0.9100817003119717,0.8907667002804167,0.8907667002804167,0.8655908107681632,0.916142994883315,0.8967440237450256,0.916142994883315,0.916142994883315,0.9034297969455353,0.8974359641487102,0.8974359641487102,0.8848401617906343,0.9034297969455353,0.8974359641487102,0.9100817003119717,0.8974359641487102,0.8974359641487102,0.9227773702804188,0.916142994883315,0.8974359641487102,0.9355229740540516,0.8974359641487102,0.8848401617906343,0.9034297969455353,0.9100817003119717,0.8848401617906343,0.872294293237744,0.8907667002804167,0.9100817003119717,0.9227773702804188,0.9100817003119717,0.916142994883315,0.9289062940937559,0.941719694576858,0.9100817003119717,0.8974359641487102,0.9227773702804188
